 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.069869585	0.28284314	0.5058658	0.02170031	0.065061115	0.05211068	0.0016178945	0.00066131697	0.00020851576	6.165254e-05
a24	0.015369969	0.097495824	0.30216035	0.41503215	0.057719152	0.08677307	0.016214361	0.004932242	7.947153e-06	0.004294937
a16	0.0014099235	0.32348967	0.1959661	0.3330077	0.10916855	0.035080314	0.0003298342	0.0011787071	6.0887636e-05	0.00030838835
a28	0.21255217	0.61872315	0.1183681	0.008131806	0.014837393	0.006815385	0.0003601658	0.018994896	0.0011976674	1.9275481e-05
a31	0.05593912	0.6971376	0.17581607	0.010828207	0.031683847	0.002689443	0.0015286007	0.019011347	0.0050493376	0.00031643134
a37	0.060189113	0.107090846	0.50912553	0.07044046	0.12592502	0.07002932	0.014455347	0.039566625	0.0014853493	0.0016923486
a24	0.0952177	0.7249126	0.102211356	0.018526046	0.03920528	0.005017981	9.4964176e-05	0.012086353	0.0025352305	0.00019252991
a46	0.034969285	0.077790245	0.025032792	0.1498304	0.024345303	0.006154588	0.0373169	0.069197066	0.56548846	0.0098749185
a31	0.0028790194	0.09911464	0.043488085	0.42103517	0.40426257	0.006218735	0.0005845346	0.004380165	0.016004425	0.002032627
a10	0.0017020194	0.056381997	0.16863407	0.07800947	0.39888078	0.014332378	0.002255562	0.048346702	0.18475334	0.04670373
a11	0.009490693	0.060618892	0.16415961	0.094843075	0.6425664	0.01739527	0.0005356121	0.006151693	0.0016221525	0.0026165873
a31	0.011785254	0.032475367	0.028118894	0.5684405	0.30540606	0.026231071	0.0024790815	0.007840541	0.01337759	0.0038456575
a0	0.00086404476	0.020191755	0.08429049	0.20723478	0.37789878	0.08919545	0.002253904	0.040184986	0.109696895	0.06818888
a31	0.009651791	0.07526385	0.40436953	0.14854403	0.33328322	0.011285487	0.0034004108	0.011316644	0.0015859398	0.001299071
a39	0.007050085	0.020333922	0.09536468	0.14997011	0.35140854	0.27111793	0.009946566	0.015880749	0.008962523	0.06996498
a29	0.0050543146	0.031039393	0.5653912	0.19934241	0.18121623	0.012599777	0.0024858702	0.0017176018	0.0010042635	0.00014893316
a41	0.006448186	0.009997075	0.02915282	0.25022405	0.62403685	0.049989857	0.0033032848	0.012956439	0.009923374	0.0039679287
a35	0.003773201	0.007627166	0.063742034	0.2703133	0.63260317	0.0095394505	0.0023389182	0.0030860885	0.005650272	0.0013264042
a20	0.0037586943	0.005703522	0.035205983	0.18531537	0.7341082	0.024339495	0.0014006878	0.004108163	0.0043604444	0.0016995035
a31	0.011841165	0.017953867	0.04070997	0.069144	0.6241445	0.09764835	0.007667186	0.07997747	0.022259556	0.028653938
a37	0.0022109388	0.019779691	0.0099260025	0.08684236	0.09624488	0.618799	0.0015695527	0.09412101	0.057360005	0.013146543
a2	0.0038404528	0.0027790726	0.02970689	0.1615041	0.75144035	0.035370313	0.0022046126	0.002647312	0.008638531	0.001868413
a20	0.003956081	0.005677113	0.012785886	0.05638322	0.09966918	0.65052027	0.005104061	0.08389953	0.06933191	0.012672783
a0	0.02004418	0.015519447	0.06968041	0.15376858	0.486919	0.07992853	0.026818573	0.031781763	0.09416877	0.021370767
a31	0.02624502	0.012454744	0.10013631	0.16943225	0.509096	0.12443413	0.010818785	0.012152524	0.026381206	0.008848969
a16	0.008107327	0.006142652	0.018991368	0.06756863	0.12132476	0.56315225	0.012756951	0.07921512	0.09602999	0.026711056
a31	0.05222161	0.043494694	0.06535456	0.13842279	0.2019452	0.057349626	0.054612033	0.06080954	0.27679452	0.04899548
a20	0.035231993	0.008963947	0.009331152	0.019263424	0.038720984	0.17895284	0.057978265	0.31433302	0.20742688	0.12979749
</S>	0.045219027	0.042140327	0.05178783	0.07645604	0.087216996	0.043399706	0.09142364	0.11289387	0.37186667	0.07759586
