 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.7379749	0.15593225	0.07972432	0.010642447	0.005337841	0.0079009095	0.0024873407
a31	0.7766766	0.15810522	0.0155518595	0.003714896	2.9805764e-05	0.016720233	0.029201495
a10	0.82594615	0.03179328	0.094584174	0.02621679	4.382548e-05	0.013879618	0.007536228
a20	0.027373685	0.007911352	0.15845431	0.6524178	0.0004135779	0.12839243	0.025036804
a10	0.7644752	0.0034146009	0.03165508	0.14354423	0.0039011424	0.049199864	0.003809873
a31	0.05370171	0.0011316984	0.106765784	0.76650286	0.0018190782	0.05927909	0.010799788
a14	0.57191503	0.11786887	0.09420265	0.20991908	0.0007612429	0.004400684	0.0009324248
a31	0.17010723	0.2965092	0.23454188	0.13927956	0.0023891784	0.12250735	0.03466567
a37	0.69530773	0.119181	0.08192383	0.0929133	0.00061764644	0.009366753	0.0006897365
a31	0.3219468	0.33810532	0.1875431	0.11773656	0.0038856235	0.02900886	0.0017737572
a46	0.12784478	0.37190428	0.3247148	0.12853158	0.0065384055	0.036844444	0.0036216415
</S>	0.47749543	0.20979434	0.17016761	0.08229976	0.022159576	0.035618655	0.0024646677
