 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.5079419	0.010382431	0.0026851667	0.012006238	0.0037546444	0.45941886	0.00033614313	0.002210585	0.0012640333
a24	0.0025577063	0.0013426585	0.00075154344	0.5876932	0.3488976	0.01414115	0.00068130804	0.041068997	0.0028658423
a31	0.012513107	6.1429205e-06	5.0524545e-06	0.07930894	0.04864662	0.04407818	0.0046002604	0.80473614	0.006105574
a20	0.41232342	0.00020644018	5.82316e-05	0.0633899	0.012473896	0.2541791	0.00178816	0.24680129	0.008779609
a0	0.022324635	0.00074876833	0.0001859372	0.013755504	0.010476683	0.8587354	0.0017179964	0.085453846	0.006601386
a31	0.15064594	0.00018597061	5.6741635e-05	0.01838692	0.027454427	0.5885086	0.00245267	0.20957047	0.002738239
a20	0.020043392	1.9493626e-05	8.5180545e-05	0.30140224	0.037001062	0.57522494	0.004117843	0.061805476	0.00030037647
a11	0.058763392	0.00057545083	5.658567e-05	0.01114295	0.0065286052	0.907651	0.0042517586	0.009955746	0.0010744861
a20	0.19062649	0.0006105535	9.170412e-05	0.0040679527	0.0028676894	0.7764576	0.0074335756	0.011535537	0.0063089137
a39	0.05457327	0.00080638373	0.00021294956	0.0038836536	0.00079863856	0.9201098	0.0071641924	0.0074872733	0.004963807
a10	0.07556362	0.0027455096	0.0006347971	0.008520784	0.0012828098	0.88066363	0.010462588	0.0114559345	0.008670374
a31	0.008896361	0.0017819272	0.002379142	0.013114272	0.0037638517	0.68723077	0.114345714	0.13070726	0.037780736
a20	0.04457901	0.017856007	0.013761702	0.01759073	0.016880948	0.6328295	0.15860233	0.057252675	0.04064708
a31	0.3275902	0.018188326	0.014595926	0.016598336	0.012306625	0.55749	0.021640694	0.022214016	0.009375869
a11	0.040605433	0.22939564	0.14920399	0.055974178	0.081775054	0.087086536	0.11793679	0.14727935	0.09074301
a20	0.17020968	0.03249677	0.033009056	0.032979097	0.029420523	0.62517387	0.03519651	0.032767765	0.008746696
a39	0.2970295	0.06962363	0.05526956	0.08200962	0.0538465	0.21268207	0.095505804	0.07433453	0.05969884
a20	0.2894794	0.065513164	0.05355244	0.082669936	0.05548371	0.22311093	0.09908706	0.07410033	0.057003018
a31	0.3393347	0.05976974	0.045770966	0.07250011	0.048079953	0.20473665	0.09110938	0.07103643	0.067662135
a46	0.102797024	0.19360736	0.09542961	0.069881745	0.04276273	0.019623779	0.06404722	0.1971358	0.2147148
a31	0.11839359	0.08829432	0.08742326	0.08724336	0.085268214	0.28784722	0.09094899	0.09003216	0.06454886
</S>	0.10648011	0.19476697	0.14450033	0.046783358	0.04216978	0.0084157735	0.05293883	0.14511612	0.25882873
