 	questo	muro	vuole	uno	specchio	</S>
a31	0.54799855	0.45028496	0.0012229016	0.00020540727	7.090241e-05	0.00021728252
a24	0.00025789705	0.98496115	0.014663944	3.255655e-05	1.4041257e-05	7.0465605e-05
a31	0.1681266	0.01269249	0.80702233	0.010963858	0.00018992291	0.0010048872
a41	0.5740748	0.0016715827	0.42320094	0.0006866485	2.5490851e-06	0.00036342946
a39	0.98812056	9.2967784e-05	0.011459359	0.00015615985	5.5286437e-06	0.00016540205
a43	0.9864433	3.4675657e-05	0.013200912	0.00022483514	2.2170378e-05	7.4101335e-05
a24	0.998395	5.7284296e-07	0.0013743263	0.00010728471	6.3272055e-06	0.00011647933
a37	0.9893222	2.298417e-05	0.004152773	0.0039524096	0.00020568943	0.0023440446
a20	0.9807475	0.00012627899	0.008204164	0.0070025246	0.00068107294	0.003238384
a41	0.9424756	0.00035409414	0.018985383	0.02674576	0.002230414	0.009208715
a18	0.99782723	1.317591e-05	0.0017039265	0.00023381737	7.020644e-05	0.00015154919
a31	0.8396516	0.0011639011	0.066539325	0.059332523	0.0055854893	0.027727216
a11	0.8496039	0.0030172202	0.08436671	0.05052292	0.0056277886	0.006861489
a31	0.9947285	0.0002339154	0.00086030224	0.001114949	0.0012149598	0.0018473772
a29	0.635925	0.008721608	0.11557333	0.18987584	0.0358079	0.014096414
a7	0.870049	0.005496422	0.013776437	0.022378005	0.027054545	0.061245635
a31	0.8604356	0.018598352	0.03504337	0.03005493	0.033924147	0.021943577
a37	0.57831246	0.007998587	0.0898853	0.22773895	0.068636924	0.027427746
a31	0.58885187	0.037715696	0.04742334	0.07175976	0.11255489	0.14169449
a20	0.12988098	0.017698994	0.07558354	0.36071685	0.24072686	0.17539275
</S>	0.13964306	0.07811215	0.087313585	0.14549051	0.23869695	0.31074375
