 	la	pasta	vuole	sale	</S>
a31	0.6573657	0.31768912	0.02182187	0.0028253023	0.00029791764
a15	0.060204368	0.6971811	0.20974948	0.03273094	0.00013406732
a31	0.009691681	0.7094556	0.22800335	0.05252894	0.0003204738
a13	0.27151418	0.41602108	0.26425856	0.047328845	0.00087745325
a31	0.018482575	0.69211924	0.072159834	0.21698692	0.00025139088
a6	0.20368068	0.6471478	0.08947893	0.05900439	0.00068819796
a31	0.076931864	0.68438774	0.01196382	0.22641611	0.00030036908
a46	0.13797039	0.8400034	0.005436866	0.015711514	0.00087790465
a31	0.07737186	0.48546866	0.014224343	0.42191443	0.0010207058
a46	0.07141772	0.73948574	0.0062300107	0.052704085	0.13016246
a20	0.03500553	0.059233032	0.0054226336	0.899091	0.001247785
</S>	0.10298693	0.20913242	0.06775551	0.57815826	0.041966885
