 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.86089975	0.09059144	0.029891184	0.0045915656	0.010779241	0.0017518668	0.00038529822	0.00013735768	0.00097229355
a24	0.2984656	0.055661533	0.4355122	0.086572304	0.011417609	0.10184404	0.0037515366	0.001921208	0.0048539788
a28	0.037723538	0.025428127	0.34868726	0.51931715	0.00017861581	0.04423994	0.012181226	0.0015453924	0.010698762
a31	0.30157706	0.0321194	0.4924625	0.16999081	4.012601e-05	0.0027141015	0.00038085933	0.0002745318	0.0004405995
a8	0.035380445	0.00697093	0.40788153	0.4717352	0.00014295004	0.07669486	0.00074124703	3.943149e-05	0.00041327416
a0	0.30158514	0.03682762	0.5578639	0.09588829	3.2802473e-05	0.007014735	6.983427e-05	0.00020842747	0.0005092805
a31	0.20508476	0.26385942	0.2580617	0.11044238	0.0010012252	0.072353005	0.006129339	0.0381633	0.044904806
a39	0.009133012	0.00027571787	0.73367345	0.21615778	1.4686908e-05	0.007757942	0.0019339925	0.017869567	0.013183792
a31	0.21676351	0.057646897	0.442249	0.11655126	0.009941222	0.1433769	0.003159586	0.0074104946	0.002901222
a8	0.0125401765	0.0016720728	0.2771169	0.57209516	0.0005656385	0.03237985	0.010566162	0.027422357	0.06564169
a31	0.29000273	0.10184792	0.09839229	0.10393635	0.15738437	0.167518	0.049326535	0.018040204	0.0135515705
a24	0.03399076	0.042794462	0.10085633	0.3056535	0.038950607	0.17513464	0.16329153	0.051691897	0.08763628
a46	0.16401076	0.12649523	0.18088078	0.20164551	0.109897286	0.14295372	0.037388284	0.021084467	0.015643919
a31	0.103428245	0.09016707	0.10279849	0.11985192	0.24796054	0.22414488	0.05962744	0.02572049	0.02630092
a1	0.016651299	0.114982426	0.023267714	0.14127982	0.03231268	0.074143	0.22756037	0.19193818	0.17786457
a31	0.13777293	0.13361894	0.13204965	0.14281756	0.17435889	0.12542477	0.09988794	0.020589817	0.033479586
</S>	0.0016554247	0.013827748	0.014948509	0.091342896	0.09929997	0.13645715	0.3038605	0.17045549	0.16815229
