 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.78860843	0.12143803	0.049139716	0.03332645	0.0022831038	0.004772631	0.000431561
a31	0.019297116	0.025233211	0.0013276988	0.0016516633	0.018209117	0.9290705	0.005210765
a4	0.0052936724	0.0009319933	1.791364e-05	2.2777822e-05	0.024586517	0.95757306	0.011574093
a46	0.0049616722	0.0035300418	2.3915165e-06	6.219922e-06	0.03706607	0.94168216	0.012751582
a31	0.079405524	0.0011186365	2.4049943e-06	1.2799613e-05	0.20594653	0.70655626	0.0069578383
a28	0.018113583	0.00094438257	3.3233687e-06	6.3184752e-06	0.6415417	0.33569738	0.0036933632
a27	0.0035772915	0.000116939016	2.1613951e-07	3.3329284e-06	0.0043655145	0.99172395	0.00021278851
a31	0.08428903	0.001055742	3.621901e-06	0.0003511182	0.043671016	0.8681073	0.0025221547
a49	0.0032381823	0.00026165956	2.4166837e-05	0.00029434555	0.06804255	0.9265263	0.0016128259
a23	0.023345955	0.0007446249	3.4040888e-06	0.00020637907	0.06833658	0.90706533	0.00029783815
a31	0.112506725	0.0002643474	1.48067975e-05	0.00018051434	0.24855073	0.63666403	0.0018188643
a29	0.026369954	0.00033963754	1.0666652e-05	0.00080888584	0.0516139	0.9127941	0.008062884
a17	0.29402384	0.011217581	0.011438468	0.017857851	0.0911885	0.5311443	0.043129396
a20	0.15865599	0.0005661907	0.00086781674	0.002403722	0.08169726	0.7521772	0.0036318316
a17	0.7978439	0.0009532467	0.0025893948	0.012451791	0.016366664	0.13737176	0.032423187
a31	0.093305424	0.0006674173	0.0026704918	0.0027293009	0.032542124	0.83783853	0.030246742
a20	0.003313874	0.00037760256	5.977301e-05	0.0010853469	0.011465397	0.9146741	0.06902394
a31	0.22909407	0.009202094	0.031695206	0.022885986	0.014977739	0.5427077	0.14943717
a3	0.02281046	0.001835535	0.0010012997	0.010850017	0.014100357	0.6336638	0.31573862
a31	0.4460244	0.039493248	0.06620917	0.051002886	0.044482797	0.24018842	0.11259906
a8	0.10904613	0.010889559	0.010195676	0.03847423	0.044779465	0.46668127	0.31993365
</S>	0.21833391	0.14088927	0.18851703	0.16184539	0.16464292	0.06290835	0.06286325
