 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.18872282	0.0060477694	0.016616741	0.017243516	0.009801214	0.006914164	0.57228994	0.10288549	0.07602495	0.0010437721	0.0024095767
a14	0.0015873256	0.0028937976	0.008622908	0.60771716	0.25280783	0.0007613388	0.02970029	0.043188658	0.04657816	0.0020432333	0.004099244
a11	0.012553373	7.665793e-08	5.164445e-07	0.0046288273	0.002571127	4.203137e-06	0.88875735	0.03783172	0.04995469	0.0020592087	0.0016389167
a31	0.0013739499	8.564952e-09	3.2204039e-06	0.00016391731	7.023924e-05	6.913785e-06	0.9707327	0.01331431	0.014111703	9.8969074e-05	0.00012412875
a46	0.002829855	9.4446136e-07	0.00025619537	0.470652	0.37784535	0.00013746906	0.042281896	0.071230024	0.034601156	4.2880492e-05	0.00012225329
a33	0.055181257	1.5611621e-06	4.5403478e-05	0.0020324274	0.0038262673	1.4549252e-05	0.91289705	0.013760606	0.011588724	0.00034108903	0.00031110345
a23	0.029479185	1.6271227e-06	0.00041376564	0.006455293	0.0022347514	0.0001386047	0.95023996	0.003852208	0.006165743	0.00082287355	0.0001960296
a31	0.0058421977	1.4969565e-06	0.00011798896	0.0052440637	0.0017596642	0.00016671544	0.9653979	0.011363858	0.007379063	0.002437369	0.00028968163
a21	0.0033138052	1.1507584e-06	0.00029045707	0.0033001339	0.004344941	0.001716456	0.70176685	0.21907966	0.03732194	0.008589547	0.020275082
a24	0.03219322	7.388248e-06	7.190982e-05	0.0023995123	0.014457903	6.297967e-05	0.2930228	0.46877125	0.18784569	0.00091342075	0.00025388956
a46	0.15331317	8.098305e-05	0.0049669463	0.06136046	0.062681444	0.01198818	0.14101686	0.316246	0.12715802	0.10747914	0.013708779
a20	0.02963978	0.0003290124	0.00063355744	0.008798294	0.07039303	0.00073910056	0.24200433	0.55685526	0.07084263	0.015476604	0.004288355
a31	0.11190324	0.000293016	0.0037134155	0.031329688	0.032480158	0.008214448	0.17308319	0.24471071	0.062998906	0.28130808	0.04996511
a7	0.0055855103	1.3356628e-05	0.0004528271	0.014009521	0.020380136	0.0031355724	0.28071854	0.33551997	0.26642475	0.05128639	0.022473432
a10	0.031630438	5.916857e-05	0.00021056313	0.0008337636	0.01826359	0.00044391374	0.04585326	0.8026899	0.09513284	0.0037059712	0.0011765624
a31	0.04152221	0.00063585985	0.0030029293	0.011968618	0.018981393	0.0032560136	0.22436507	0.23662445	0.12115714	0.29094538	0.04754098
a0	0.0052948324	6.054805e-05	0.00085472345	0.0018559756	0.0072001405	0.002950688	0.29535526	0.47370142	0.10966236	0.0884719	0.014592171
a31	0.006328291	0.0001999192	0.00042903048	0.0010166105	0.019152494	0.00048321264	0.018639693	0.8535729	0.097822815	0.0015153969	0.00083954196
a37	0.015246626	0.0017802048	0.0096326955	0.007091394	0.024106381	0.015896723	0.04223904	0.34591958	0.32257414	0.17692325	0.03858995
a20	0.0026075058	0.00065378216	0.0009879963	0.0014408724	0.011959871	0.0007557739	0.018234678	0.868857	0.08958534	0.0028324944	0.0020846622
a37	0.018947173	0.0044477815	0.005045999	0.0073188436	0.08422583	0.0052124355	0.015594707	0.61939776	0.21804911	0.013513688	0.008246709
a13	0.041028798	0.007037713	0.007436362	0.012212003	0.12118465	0.007937162	0.041892	0.42786354	0.25794998	0.047638103	0.027819702
a39	0.04317158	0.006875557	0.0072456477	0.012644637	0.12314353	0.0078803245	0.04766724	0.38592592	0.26609582	0.0617862	0.037563533
a17	0.050567616	0.007789491	0.00829823	0.012754891	0.10509758	0.009413212	0.04042548	0.4110199	0.2773239	0.048192862	0.02911688
a28	0.05521597	0.031662054	0.032178577	0.034808468	0.07642969	0.032852132	0.04851731	0.48258683	0.1721583	0.020236637	0.013354086
a31	0.06328761	0.009932587	0.010605358	0.0132737635	0.068654895	0.012184315	0.032884512	0.4056768	0.28449008	0.05920183	0.039808135
a0	0.039054442	0.008689311	0.013832705	0.010075261	0.014158699	0.008328885	0.04788054	0.22281909	0.28648463	0.24445277	0.10422357
a13	0.07018019	0.04503632	0.046016738	0.047458183	0.07254827	0.04790472	0.056282733	0.32881927	0.18265891	0.05465759	0.048437055
a31	0.0868902	0.05452155	0.05524552	0.056750674	0.082213745	0.056794636	0.06431418	0.3064991	0.16039972	0.043425772	0.032944907
a37	0.051981747	0.0156231485	0.018684201	0.012076687	0.013661703	0.010840618	0.041926626	0.207666	0.22466514	0.2554691	0.14740506
a8	0.0786421	0.06727437	0.06766932	0.06812673	0.08003823	0.06862702	0.079347685	0.21542564	0.1350749	0.07256951	0.067204475
</S>	0.11048382	0.092664614	0.0932586	0.09318552	0.09589448	0.09476191	0.094950065	0.12026256	0.09495405	0.06045359	0.0491308
