 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.8243046	0.007254648	0.0014484673	0.010265838	0.034505583	0.0051649427	0.018932471	0.035047695	0.033371124	0.02937771	0.00032705482
a31	0.28277147	0.4023092	0.1500355	0.011969063	0.0023952017	0.00017621295	0.050790478	0.007634618	0.022535793	0.06644024	0.0029423127
a7	0.0024297393	0.0015318606	0.0009402681	0.001268599	5.985774e-05	9.85088e-06	0.00019380031	0.0008112818	0.43266237	0.556754	0.00333842
a0	0.04501716	0.026659349	0.011315462	0.016322447	0.001044493	7.779124e-05	0.694501	0.018048117	0.06317587	0.12158436	0.0022540083
a31	0.020466773	0.0031803919	0.00094958965	0.00075641857	3.1884698e-05	3.2691864e-06	0.8785918	0.0018478754	0.059251152	0.03484202	7.890139e-05
a37	0.16090964	0.026477383	0.028495992	0.19728726	0.029056598	0.00025496024	0.24157622	0.032846984	0.24410796	0.03866458	0.00032251378
a8	0.018340902	0.010934488	0.010899048	0.00069226424	2.5476464e-05	5.6879696e-07	0.9450953	0.00025609575	0.0062938966	0.007432704	2.9355015e-05
a37	0.24825133	0.11052072	0.0065210275	0.0009782254	4.7260175e-05	7.474701e-06	0.61981434	0.00043541912	0.0022527343	0.0110087115	0.00016278261
a31	0.012065511	0.0048634494	0.00069977687	0.00047365285	2.3238834e-05	1.6746095e-05	0.9679396	7.065979e-05	0.003338452	0.010312038	0.00019675586
a17	0.021466864	0.1245259	0.09448488	0.13707247	0.00040258083	0.00013568619	0.29209206	0.004653528	0.22170776	0.09965559	0.0038026834
a37	0.23891151	0.05160301	0.07994533	0.06784847	0.000305746	2.5529049e-05	0.4546443	0.000450645	0.019984536	0.08601632	0.0002646791
a31	0.11649752	0.045146678	0.048353143	0.17654598	0.0093261	0.0014461189	0.29059526	0.003052932	0.1345582	0.16283484	0.011643237
a14	0.021064438	0.016452407	0.060743693	0.136779	0.00037860748	0.00014448613	0.20545657	0.0012071963	0.29931244	0.2436044	0.014856719
a3	0.20476972	0.01971833	0.026409632	0.13965699	0.00092259137	0.00036697066	0.26209685	0.00050651364	0.11413705	0.22596022	0.005455068
a11	0.09760855	0.03410363	0.07390498	0.526336	0.0061955587	0.0015878539	0.062334202	0.0045318464	0.100678556	0.070284694	0.02243415
a35	0.10596269	0.036671832	0.0730031	0.45859322	0.0047214306	0.0011808879	0.0845524	0.0061538555	0.08542287	0.083115965	0.060621798
a8	0.05442526	0.010249099	0.037366357	0.7329543	0.0023623742	0.0008698442	0.037951246	0.0011431345	0.0808019	0.03825335	0.0036231275
a23	0.059997752	0.012012487	0.03806008	0.64308214	0.0032462603	0.0011753252	0.05109323	0.002965427	0.09785471	0.058484957	0.03202762
a31	0.05926914	0.0112212235	0.036620118	0.64712304	0.0038488775	0.0017795407	0.030222045	0.002854022	0.11460754	0.06777617	0.024678325
a11	0.020391872	0.013244232	0.046621233	0.018032417	0.0006357658	0.00036864248	0.024244834	0.0020662164	0.2320756	0.54728335	0.095035814
a10	0.06831966	0.005325784	0.011483361	0.38615653	0.0035168836	0.0024247123	0.020576667	0.0020239686	0.21792765	0.22089683	0.061347917
a31	0.019374762	0.00614432	0.015926152	0.028814537	0.00065598	0.0005931001	0.044768136	0.00120116	0.08556572	0.4458478	0.35110828
a10	0.004848787	0.001653002	0.0064705363	0.0059170425	0.00013398647	0.00020883222	0.009433763	0.00031657558	0.19131988	0.71001065	0.06968693
a35	0.13577569	0.021181624	0.026502268	0.38831684	0.031609293	0.028075278	0.027576769	0.013779334	0.12117081	0.16972332	0.03628872
a20	0.07061224	0.053345054	0.06365695	0.58451265	0.05379247	0.05033221	0.03345604	0.035218734	0.023351314	0.024294123	0.007428208
a31	0.05266731	0.016667921	0.051087134	0.23818444	0.006653871	0.0039807325	0.055562444	0.008750762	0.15185358	0.19669105	0.21790078
a20	0.0066985	0.0024002106	0.0057522897	0.0048189727	0.00026570304	0.00035814996	0.010132322	0.0005353679	0.09684715	0.6349129	0.23727837
a31	0.057292074	0.02538461	0.03139014	0.4547583	0.02733433	0.025101459	0.032751467	0.021198088	0.12588838	0.15498497	0.043916214
a35	0.015632112	0.0070878514	0.019239219	0.009217601	0.007159101	0.010267993	0.026652459	0.010850087	0.07216672	0.3503448	0.47138202
a14	0.07763119	0.05740023	0.061777692	0.47646022	0.06944581	0.0668836	0.05004265	0.05195906	0.038354617	0.030713992	0.01933099
a37	0.05922115	0.047095146	0.062273946	0.18453325	0.042118255	0.040049028	0.060041983	0.04246414	0.14836574	0.23636489	0.0774725
a19	0.059436	0.046300724	0.06413088	0.18485545	0.040360644	0.037900064	0.060200933	0.040987868	0.15726691	0.2384604	0.07010008
a28	0.06962105	0.058039844	0.06995249	0.28531945	0.055129696	0.052871484	0.062827535	0.05224176	0.11185882	0.13925849	0.0428794
a21	0.026394341	0.016477967	0.03355477	0.1173633	0.011592757	0.009680275	0.040727817	0.013117662	0.18854924	0.32880494	0.21373701
a11	0.09196405	0.08291922	0.092799604	0.16014986	0.0793067	0.077895984	0.08551302	0.07749409	0.09182505	0.11139755	0.048734907
a37	0.066800214	0.040905282	0.05481876	0.121391766	0.032555513	0.031403303	0.049257927	0.034038913	0.16690302	0.3102852	0.09164014
a29	0.08560382	0.06550716	0.077840135	0.13389266	0.058330547	0.057135053	0.07176627	0.058936343	0.127199	0.19379924	0.0699897
a18	0.09065878	0.054811046	0.06757812	0.12665004	0.044006396	0.04334439	0.05792746	0.045289226	0.14651951	0.2491991	0.07401585
