 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.5534912	0.15886062	0.09327123	0.035466954	0.022256587	0.017084876	0.04366597	0.0120433625	0.0028291703	0.061030027
a31	0.501283	0.0067815236	0.0036109604	0.013097921	0.0034033998	0.0014878942	0.24817319	0.0011702524	0.0003623246	0.22062963
a28	0.082166	0.0092817	0.016261965	0.6176015	0.00095221784	0.00062060903	0.05872474	0.0009199273	0.0012731084	0.21219824
a31	0.27291805	0.0076757064	0.15268347	0.26378965	0.0074388226	0.0010175997	0.20057377	0.0004307683	0.00070651283	0.09276569
a29	0.13443273	0.00072028127	0.03455295	0.2273058	0.0014729549	3.8838272e-05	0.2379903	2.6610012e-05	6.897361e-05	0.3633906
a39	0.004085642	0.0008351883	0.02770131	0.9116869	0.0065354365	0.0054819365	0.010095977	0.0005251659	0.0010891185	0.031963337
a31	0.22558697	0.00054190925	0.05185506	0.649557	0.027032422	0.020707756	0.021948075	0.0013497468	0.0013101216	0.000110946974
a39	0.0003451562	8.9345795e-06	0.0016168964	0.9861703	0.009905183	0.0007480079	0.0011405813	1.2687414e-05	1.175161e-05	4.0416646e-05
a41	0.117702805	0.019816456	0.19327776	0.6306254	0.010568812	0.009504925	0.01495563	0.00070659636	0.0007332739	0.0021082843
a10	0.22136936	0.0019570251	0.33846158	0.38493174	0.009256961	0.016763965	0.018382175	0.0032802457	0.003284783	0.002312213
a31	0.046903234	0.0044775805	0.038528893	0.5378998	0.025324533	0.10768173	0.20478092	0.0036557876	0.015550529	0.015197025
a18	0.004466664	0.0008554765	0.0015480843	0.8754647	0.063873075	0.021198714	0.011797281	0.0018837228	0.005689191	0.013223031
a31	0.4343936	0.038434688	0.111219764	0.24634036	0.043583076	0.053292625	0.038640354	0.02051708	0.010638001	0.0029404317
a3	0.0147525165	0.0016452654	0.0044440897	0.6997131	0.029954998	0.114792235	0.051101837	0.022852674	0.029991243	0.030752104
a18	0.32095322	0.043572463	0.14385681	0.23504649	0.08825363	0.06566828	0.044151634	0.0338594	0.022307035	0.0023310638
a31	0.1123446	0.11551894	0.119119994	0.13449517	0.092437975	0.10302077	0.029202024	0.16818745	0.10301959	0.022653548
a23	0.00041573565	0.015245291	0.033923462	0.025769465	0.01987667	0.24349749	0.10314561	0.2776991	0.19142288	0.08900429
</S>	0.1681854	0.13036916	0.14428623	0.1544802	0.120081306	0.0661048	0.020935612	0.10333448	0.08398054	0.008242311
