 	avete	cucinato	le	verdure	</S>
a29	0.77187186	0.22328432	0.0038517534	0.0009098425	8.227942e-05
a38	0.97592723	0.0021406547	0.0140094	0.0074251103	0.0004976272
a31	0.9867784	0.00038240518	0.0010154669	0.011814156	9.692046e-06
a11	0.91562724	0.041587956	0.0217372	0.02099863	4.8977705e-05
a37	0.90962684	0.00017900915	0.035252977	0.054623224	0.00031797137
a11	0.8625622	0.0016682474	0.022403004	0.10911508	0.004251502
a31	0.15414728	0.0012932863	0.05501827	0.76376593	0.02577517
a20	0.04741578	0.0025416133	0.020380227	0.9236974	0.005964896
a31	0.2381681	0.003847269	0.044536054	0.4418406	0.271608
a39	0.058086306	0.16247188	0.033733986	0.68817395	0.05753386
a13	0.5765796	0.0050942837	0.04316749	0.1723904	0.20276825
a18	0.5306349	0.02699774	0.061932784	0.27896622	0.10146834
a39	0.44569862	0.06904521	0.09950117	0.27132088	0.1144341
a31	0.31719434	0.102973804	0.13858159	0.3125979	0.12865233
a46	0.09124106	0.047896825	0.23656677	0.37474534	0.24954997
</S>	0.18334462	0.14340605	0.18101186	0.31939143	0.17284597
