 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.88400555	0.001246061	0.0038344867	0.0008989629	0.0007928645	0.0035979543	8.121782e-05	0.101087965	0.004454943
a28	0.0008940111	0.016430676	0.93949205	0.008740676	0.0035128272	0.015017965	0.0007706082	0.006106527	0.009034649
a37	0.11200477	3.5668047e-06	0.054378726	0.0081647895	0.005489802	0.16661748	0.004247125	0.64056903	0.00852469
a20	0.008612023	6.407398e-08	0.0012833779	0.019688608	0.0022301723	0.011714702	2.3551043e-05	0.9563724	7.5282594e-05
a37	0.052246764	1.437863e-06	0.0065164324	0.42561242	0.038986947	0.06531959	0.000286471	0.4107687	0.00026133805
a24	0.047548573	2.0067512e-06	0.0058485633	0.5091531	0.119087696	0.10528644	0.00022117601	0.21261738	0.00023505442
a21	0.018960837	1.101966e-05	0.0024298737	0.056923594	0.021897288	0.035833858	0.0011992031	0.8613357	0.0014085384
a28	0.1848086	6.676881e-05	0.038719997	0.16718149	0.1647042	0.3039904	0.00067820266	0.13873088	0.0011194838
a24	0.09061196	0.00016739489	0.056629587	0.16777016	0.17868812	0.14380783	0.0055263294	0.35093588	0.005862708
a31	0.17914537	0.00029609035	0.014218851	0.065208994	0.27010176	0.16886947	0.0037785016	0.29169443	0.006686523
a20	0.00458369	2.7411628e-05	0.025234256	0.17990272	0.098637044	0.27912843	0.0031205541	0.39603442	0.013331455
a24	0.35400134	0.0013266862	0.0062440066	0.07731389	0.06583815	0.36775053	0.0023111838	0.106783554	0.01843061
a20	0.3481436	0.0046263295	0.04291706	0.058216043	0.08752016	0.123772815	0.0055461233	0.24638604	0.08287175
a33	0.283072	0.01843546	0.040164806	0.0757055	0.053827293	0.13736448	0.010961447	0.19053955	0.18992943
a20	0.114278756	0.028462486	0.060971163	0.07619862	0.052604306	0.14353329	0.023509078	0.29414767	0.20629466
a31	0.286524	0.011422658	0.032913778	0.059656247	0.049005013	0.13722081	0.010686171	0.20923655	0.20333467
a3	0.13065286	0.013151248	0.1577183	0.20279552	0.058003124	0.073693454	0.01132846	0.13777745	0.21487956
a20	0.2478454	0.05135615	0.057922564	0.105238795	0.08180544	0.14829744	0.057943724	0.10018196	0.14940855
</S>	0.16883329	0.059546947	0.06784869	0.0878617	0.07632072	0.1309007	0.054574292	0.12889831	0.22521529
