 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.6733158	0.044271294	0.032028954	0.09907485	0.0039778897	0.015959673	0.054987386	0.07270555	0.0036786168
a1	0.098602474	0.053043846	0.38135538	0.22953962	0.00028086375	1.1689371e-05	0.09628905	0.13812909	0.0027479236
a20	0.029837774	0.038036685	0.0018660795	0.04858234	5.2451065e-05	3.1402192e-06	0.4390357	0.43621942	0.0063663595
a31	0.46637127	0.19002014	0.053744618	0.1197159	0.0047416477	0.00013307895	0.11981969	0.044719514	0.00073413434
a13	0.009848549	0.008670923	0.0028250532	0.91223544	0.0024071569	1.4419515e-05	0.05590118	0.008032094	6.529844e-05
a17	0.3551637	0.32467157	0.03831346	0.046598405	0.0024492636	3.2916665e-05	0.1431052	0.08887881	0.00078670436
a29	0.55137503	0.31826288	0.013796581	0.07694092	0.018022032	3.2781238e-05	0.009837561	0.011637352	9.485557e-05
a18	0.09171237	0.10351733	0.028370755	0.47500274	0.06502019	0.0021892998	0.04379009	0.17697698	0.0134202605
a31	0.021242242	0.042549383	0.00757876	0.6210767	0.010442424	0.0007541179	0.012882856	0.27338564	0.01008785
a13	0.03784552	0.023609586	0.03859752	0.5433774	0.014418432	0.0020602439	0.13969101	0.17917682	0.0212235
a18	0.06671225	0.028886912	0.0033081775	0.7476646	0.0022652925	0.00025739442	0.0035449008	0.14299193	0.004368523
a31	0.06883434	0.12282077	0.010112383	0.1965915	0.069668725	0.01662999	0.05017945	0.25298542	0.21217743
a3	0.012105886	0.014065241	0.024485307	0.3699933	0.048416894	0.0066548535	0.057217	0.37915647	0.087905
a31	0.08356209	0.02497787	0.0048511154	0.6192754	0.012963504	0.005384202	0.011094692	0.15996411	0.07792699
a46	0.019437531	0.041280184	0.071259946	0.10790903	0.20853518	0.025986787	0.05874801	0.20822237	0.25862095
a31	0.05470072	0.014124516	0.010390182	0.82903755	0.011433104	0.024575332	0.0037687526	0.03789626	0.01407365
a20	0.028462997	0.09830476	0.121414155	0.05877547	0.39308748	0.031651065	0.055198487	0.068967655	0.14413793
a17	0.07616382	0.054044098	0.05764651	0.4816126	0.06916552	0.18118715	0.0095086135	0.0455499	0.025121816
a20	0.09061383	0.0706027	0.0581569	0.096021414	0.06921804	0.55286974	0.011548856	0.019047966	0.03192058
a31	0.04963708	0.026136182	0.0076529128	0.058180302	0.016039105	0.067853734	0.05214438	0.15605712	0.56629914
a8	0.025576193	0.035701763	0.015497486	0.0063945176	0.09062585	0.009244656	0.078936346	0.3832032	0.35481998
a31	0.08387013	0.052294474	0.05066486	0.16357344	0.07184047	0.48352608	0.030333104	0.018142182	0.045755215
a1	0.0895016	0.10262838	0.051592637	0.0037751864	0.1732519	0.026231416	0.1697595	0.10379051	0.27946895
a46	0.059947588	0.05753931	0.06308348	0.071728714	0.08896628	0.61123097	0.016229892	0.010006044	0.021267772
a31	0.07645999	0.06403892	0.059456304	0.061023664	0.071081	0.61583775	0.019270485	0.007452753	0.02537913
a17	0.06721501	0.07067543	0.03659809	0.0033252004	0.12855293	0.02041362	0.15705039	0.21339832	0.30277103
a23	0.060845386	0.05120442	0.057407513	0.06386315	0.093967974	0.5992067	0.027670171	0.011664334	0.034170315
a8	0.096473254	0.06737867	0.056789957	0.053904735	0.07427405	0.6072959	0.017807625	0.0062142117	0.019861672
a31	0.10793817	0.06690973	0.051129833	0.048922706	0.07925097	0.5587663	0.030278463	0.011839703	0.0449641
a8	0.06801974	0.08282594	0.040481016	0.0032056898	0.2009614	0.020049192	0.105054855	0.26889196	0.21051015
a23	0.06531067	0.05171932	0.054479618	0.062385052	0.090302005	0.5761484	0.036717672	0.015157948	0.0477793
a8	0.11914713	0.07150351	0.053437542	0.050072934	0.07828338	0.57960814	0.019068103	0.006856084	0.022023195
a23	0.12709129	0.07091799	0.049067922	0.046034597	0.08577002	0.52924216	0.030770235	0.01285148	0.048254333
a8	0.16368484	0.08017808	0.045977503	0.041479614	0.0939824	0.48606056	0.029850958	0.012940716	0.045845274
a31	0.1633189	0.07970838	0.045850925	0.041711766	0.101497866	0.4683873	0.03161025	0.0145575525	0.053357128
a28	0.06937912	0.07731022	0.07438156	0.004989688	0.24612474	0.025941703	0.07477615	0.27238175	0.15471506
a24	0.077142954	0.053165343	0.05033469	0.05446413	0.093819454	0.51306874	0.047942746	0.024700519	0.08536137
a8	0.26746416	0.1362516	0.032605935	0.032960944	0.096558645	0.3212182	0.02999909	0.024537772	0.05840375
a31	0.103964426	0.06705307	0.052827585	0.051880065	0.078235105	0.5738448	0.02533424	0.00997901	0.036881708
a20	0.055648442	0.076632425	0.030837735	0.0028729802	0.17389333	0.020749394	0.11128016	0.29970238	0.22838324
a31	0.06710479	0.05187771	0.049791586	0.04891176	0.08048298	0.5422733	0.051141266	0.025856327	0.08256022
a17	0.05029186	0.04870848	0.017477537	0.0027330134	0.08649083	0.027742036	0.16499189	0.25731963	0.34424472
</S>	0.056269627	0.050747693	0.054729715	0.0534305	0.08400701	0.5999312	0.037830852	0.014305802	0.048747577
