 	voglio	che	Maria	venga	domani	</S>
a20	0.6237776	0.28641483	0.070895076	0.012329613	0.005601172	0.0009817166
a21	0.88464963	0.035755325	0.009128607	0.069191046	1.0807496e-05	0.0012645419
a31	0.19324322	0.009622328	0.008417071	0.78401285	0.0002818133	0.0044226698
a37	0.0028886204	0.03319493	0.2181305	0.74309826	1.9707762e-05	0.002668092
a31	0.035416607	0.108947426	0.16492799	0.68177605	0.0003855971	0.00854639
a35	0.031482305	0.040818002	0.4190993	0.4024069	0.0021871515	0.10400631
a31	0.013236391	0.1479143	0.16455181	0.6619555	0.003081861	0.009260174
a20	0.011175689	0.020886416	0.058636002	0.90852475	3.929459e-05	0.00073773763
a31	0.026751332	0.038290236	0.03431878	0.8973719	0.0009892478	0.002278589
a18	0.012841995	0.014156762	0.026160238	0.9465491	4.0846833e-05	0.0002510643
a31	0.13015999	0.017961228	0.016277177	0.8325438	0.0016464577	0.0014112504
a3	0.18950991	0.11107497	0.022559179	0.67026097	0.0024150133	0.00417997
a13	0.5913507	0.035728164	0.033868514	0.3226206	0.013119337	0.0033127316
a37	0.06799485	0.03568526	0.061439186	0.5552413	0.17514668	0.10449274
a46	0.06281096	0.041259464	0.044453748	0.2716275	0.30860138	0.27124697
a31	0.1293365	0.0465845	0.037286334	0.49568072	0.2005954	0.090516455
a18	0.018089406	0.05309891	0.07806322	0.7326168	0.049516283	0.06861542
a46	0.24485825	0.08824132	0.073330715	0.16082472	0.34815845	0.08458661
</S>	0.34699622	0.111292854	0.08395996	0.10546134	0.29316643	0.059123144
