 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.060868777	0.9307875	0.00095392327	0.00021140656	0.00019373761	0.000993671	0.0010993588	0.0021979492	0.001170777	0.0009144433	0.00039541867	0.00020124171	1.6747846e-06	1.0198234e-05
a15	0.0021783952	0.7344656	0.14741026	0.01884558	0.002243368	0.015926655	0.00045344944	0.0041592475	0.002130545	0.0034463783	0.05424821	0.014061383	7.5977354e-05	0.00035488652
a20	0.05307901	0.0051207803	0.015885003	0.02052257	0.030501487	0.041944508	0.050705206	0.0104355775	0.030135902	0.1228897	0.124119	0.49059078	0.0006757426	0.0033947602
a31	0.0045421105	0.049947593	0.0154771125	0.018582549	0.012669153	0.09953871	0.05601141	0.474121	0.18494831	0.06137124	0.0042216633	0.018057277	0.00038174322	0.00013023011
a39	0.011321162	0.084206045	0.18168387	0.11023967	0.016335594	0.053274646	0.007836065	0.39184776	0.041967705	0.0057339887	0.0022739025	0.093035795	0.00010496264	0.00013884016
a31	0.038206324	0.014267525	0.17293423	0.20932709	0.110835426	0.052707706	0.046463348	0.11391987	0.024807064	0.07902469	0.10061044	0.035072524	0.0003322705	0.0014915115
a15	0.14255083	0.017686892	0.21836217	0.28739083	0.01774854	0.016077502	0.0051179086	0.08449734	0.018156795	0.009886682	0.012755356	0.1683903	0.00058084854	0.00079797587
a31	0.010983793	0.012714973	0.09329711	0.17146222	0.061753027	0.08684513	0.056466043	0.09055777	0.03944512	0.13139051	0.21957073	0.02231959	0.00034501145	0.002849006
a18	0.44949841	0.006017506	0.17657341	0.18524228	0.025761925	0.007251016	0.0033630913	0.048221704	0.011554813	0.0068542054	0.021833638	0.053740766	0.0010762636	0.003010952
a8	0.008154388	0.01222497	0.07118338	0.1161501	0.06124958	0.10381205	0.046558842	0.068202235	0.05063469	0.15650418	0.28740555	0.016246263	0.00014743375	0.0015263584
a31	0.1065108	0.13174285	0.2641518	0.08631622	0.02740113	0.06258403	0.023605127	0.09689026	0.030536322	0.059384663	0.09790876	0.012365123	0.00010613213	0.000496738
a3	0.007945019	0.0010301651	0.2948838	0.25329417	0.059304133	0.03335902	0.007388728	0.21681924	0.057298884	0.016187483	0.0033537347	0.044344183	0.0031176126	0.00167387
a31	0.010294358	0.023987887	0.08415977	0.11886854	0.07976579	0.08883484	0.026442021	0.1522325	0.080757864	0.06289486	0.22681135	0.044658612	4.2712018e-05	0.00024886095
a39	0.003052444	0.003634854	0.5850077	0.34225342	0.017623492	0.005277476	0.0007924998	0.026630117	0.00900295	0.0010744085	0.00040201965	0.005005122	7.455366e-05	0.00016887994
a31	0.019477224	0.050337873	0.18400699	0.15319468	0.06575924	0.06301491	0.01641707	0.16109125	0.06402466	0.038214937	0.14586744	0.038351372	3.610317e-05	0.00020624534
a17	0.0014003944	0.0053110085	0.4997093	0.37838262	0.027824817	0.018549135	0.0021136575	0.037408564	0.019812781	0.0030555762	0.00084559317	0.005392515	6.2510975e-05	0.00013154716
a13	0.047994617	0.17500705	0.26781556	0.12598783	0.04315108	0.025733756	0.009695508	0.11998238	0.032782342	0.014196358	0.09344343	0.044004716	9.454567e-05	0.00011080866
a20	0.021929525	0.12714121	0.21312949	0.21963757	0.1259568	0.09815477	0.05665332	0.034859486	0.038097683	0.028603975	0.02696534	0.007253755	0.00056388066	0.0010532577
a31	0.0076114694	0.010807138	0.09171502	0.10115869	0.049814638	0.43467233	0.10072722	0.085759304	0.043335877	0.024600957	0.015467687	0.011803927	0.001989997	0.020535745
