 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.7195518	0.1432244	0.075642064	0.007171731	0.006049071	0.03575403	0.012459492	0.0001474315
a39	0.046544768	0.06366654	0.27268535	0.04824223	0.037260402	0.00039549588	0.5267519	0.0044533107
a41	0.2546459	0.67138684	0.0147705665	0.03358939	4.4953263e-06	1.2528445e-05	0.023574175	0.0020159977
a39	0.53221714	0.16819534	0.0021185647	0.0022918466	1.0856954e-05	0.00039497248	0.29421943	0.000551789
a20	0.03670364	0.014528287	0.0009808674	0.00038959566	2.097907e-05	0.0012041128	0.9431256	0.0030470302
a0	0.020902483	0.028434055	0.0016599845	0.0002621027	4.093127e-05	0.0010074442	0.9429482	0.004744748
a31	0.0060431994	0.016550742	0.0019745177	0.00041241883	7.905158e-05	0.0007232901	0.95246804	0.021748766
a13	0.00095729844	0.00028574353	5.6729066e-05	0.00039036176	3.9073907e-06	0.0005019862	0.99108094	0.006722996
a17	0.09122469	0.086491466	0.0112408195	0.003981917	0.0010321507	0.0013000446	0.75044143	0.054287504
a31	0.14545202	0.31345838	0.07443323	0.07204161	0.04645203	0.04488391	0.19554332	0.10773551
a3	0.0040801363	0.0017196158	0.0037854107	0.039049096	0.00055912044	0.006537176	0.27046978	0.67379963
a46	0.19327724	0.2817614	0.058532145	0.07346142	0.04521513	0.06352671	0.10344083	0.18078515
</S>	0.27191982	0.1911076	0.07062726	0.062135447	0.10100123	0.17049201	0.09139959	0.04131703
