 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.7875146	0.050359778	0.029513707	0.009925237	0.0083386125	0.0032343122	0.022528496	0.07204162	0.0122736115	0.0042698984
a31	0.06879765	0.18060283	0.0031689166	0.009525718	0.0036293925	0.025581565	0.035762295	0.014331744	0.6513584	0.007241475
a39	0.0107470555	0.0052769445	0.00240987	0.0011031027	0.0013614572	0.0013547604	0.008534521	0.0833455	0.8275106	0.058356192
a31	0.00049960305	0.16026148	0.013883865	0.04684869	0.03822426	0.0788999	0.044517137	0.0063261357	0.60527575	0.0052631567
a27	0.013213845	0.17875136	0.24819939	0.10596174	0.14674464	0.07453796	0.06885314	0.064424664	0.091047674	0.008265568
a11	0.00069350237	0.071863696	0.009159092	0.011761235	0.10196037	0.14056991	0.53937936	0.014016417	0.11025202	0.00034446377
a37	0.031118993	0.27221674	0.011834607	0.02183626	0.057687946	0.36161685	0.070886604	0.05780704	0.11339699	0.001597989
a31	0.025237784	0.43833196	0.010359265	0.013494224	0.03471662	0.19706921	0.05021497	0.087547295	0.13550651	0.0075220927
a3	0.0005043321	0.07789353	0.08218257	0.098452285	0.08757062	0.26069266	0.083822824	0.081864744	0.22614536	0.0008710327
a20	0.0009415382	0.2759563	0.011900048	0.0688735	0.087859005	0.23256552	0.12273311	0.026774751	0.16911308	0.0032831808
a31	0.0002955775	0.0075327517	0.13205639	0.08759859	0.18239824	0.13320187	0.2888028	0.0577272	0.109086126	0.0013004879
a11	0.000119617536	0.20524368	0.060909513	0.06789981	0.09864671	0.18734406	0.1933109	0.056604143	0.121932246	0.007989373
a31	0.00073025684	0.19211513	0.013973117	0.11017604	0.11711966	0.16119328	0.15610193	0.03859102	0.20779556	0.0022039674
a29	0.00014123875	0.05537359	0.20550013	0.14750713	0.17828582	0.18462114	0.16764663	0.028218823	0.02739799	0.0053074616
a39	0.003899131	0.16272438	0.018635448	0.06283098	0.06595534	0.1479658	0.11159538	0.14824888	0.2339908	0.044153832
a21	0.00041931862	0.013372175	0.09594337	0.21746446	0.22307779	0.15684722	0.11698192	0.051568765	0.1191107	0.005214269
a31	0.00039652974	0.011106849	0.12339943	0.15988457	0.23765501	0.1682211	0.14878058	0.05736068	0.08801794	0.0051773754
a37	0.00033061823	0.005790764	0.020693108	0.017241888	0.0737902	0.10582185	0.68807507	0.03105815	0.044986963	0.012211394
a31	0.00046212543	0.02163265	0.024963845	0.15248112	0.06317873	0.11886697	0.17651519	0.21330065	0.22450304	0.0040957686
a7	0.00018122853	0.0033060072	0.00091959647	0.006448218	0.049894396	0.12926297	0.77491975	0.02021581	0.011523213	0.0033288428
a31	0.0010432831	0.027414137	0.011346152	0.105009384	0.051050846	0.16030109	0.10256061	0.3029933	0.23292597	0.005355241
a23	0.00012407418	0.0019649987	0.001341684	0.005795348	0.041213643	0.15679535	0.7044062	0.06005953	0.021367088	0.0069321026
a13	0.0071186074	0.04347538	0.058685016	0.1790812	0.09228241	0.17938955	0.09360942	0.23454784	0.10936433	0.0024462538
a3	0.002844388	0.038465176	0.008768303	0.09371205	0.13056694	0.22203788	0.34199616	0.10907102	0.047019746	0.0055183456
a20	0.0013023629	0.039022036	0.003747918	0.052000288	0.090305455	0.1127898	0.48183325	0.08515551	0.106677614	0.02716581
a31	0.0026240824	0.071688905	0.005519363	0.07366607	0.074127115	0.12316057	0.39468026	0.09878786	0.12222847	0.03351728
a46	0.0008003045	0.0044817836	0.00040666797	0.0037993768	0.008461736	0.04474466	0.43105066	0.14085919	0.2502071	0.11518859
a31	0.020899897	0.038375814	0.053543497	0.060122825	0.102163486	0.09250799	0.490708	0.10959058	0.022593822	0.009494097
a17	0.0047348985	0.0029020086	0.0012099011	0.0034431457	0.0057718176	0.030230945	0.47583115	0.08295758	0.27586678	0.11705177
a31	0.08275994	0.08757797	0.102213696	0.1072058	0.16011441	0.12619841	0.16591063	0.13252941	0.020575838	0.014913882
a20	0.0058738412	0.004587068	0.004439321	0.00880773	0.013033812	0.042119067	0.4277339	0.0896679	0.23412147	0.1696159
a8	0.05731801	0.05997591	0.086299196	0.10614992	0.25444794	0.1551378	0.16462316	0.093893066	0.0144655295	0.007689475
a31	0.117296755	0.1351564	0.12151002	0.1379202	0.14127897	0.13496216	0.09888932	0.07943556	0.01819251	0.0153581025
a10	0.005235836	0.0034802065	0.0026788004	0.0056104115	0.007276015	0.027903868	0.30793047	0.09125544	0.33740717	0.21122174
a11	0.0459671	0.045416053	0.07135347	0.09054053	0.2335415	0.15829976	0.17429705	0.14328441	0.02587645	0.011423668
a37	0.09270752	0.10808859	0.10592945	0.1275255	0.18603985	0.13902721	0.16192473	0.05773252	0.011986763	0.009037855
a29	0.049232434	0.10612899	0.052479174	0.099182874	0.08575641	0.12597373	0.30513787	0.11980076	0.03633275	0.019975001
a24	0.018646473	0.07880928	0.019896979	0.067113705	0.045490984	0.10123946	0.39060128	0.15129845	0.09185935	0.03504409
a6	0.014892577	0.066484585	0.015719065	0.057208665	0.04105883	0.09126116	0.44836435	0.13920285	0.091523945	0.03428389
a8	0.07355067	0.1316755	0.07823577	0.12533711	0.1100169	0.1420609	0.2033202	0.095240116	0.024911823	0.015650975
a31	0.09148237	0.11838856	0.09231971	0.114615984	0.106758885	0.12400876	0.15201972	0.12331613	0.04235687	0.034732994
a0	0.003966507	0.004757367	0.0017507118	0.0040769526	0.0051431307	0.016294628	0.21112218	0.12221997	0.44639745	0.18427107
a37	0.071367346	0.0876943	0.07256702	0.08847039	0.094750546	0.103599496	0.21218531	0.15711203	0.06514054	0.047113027
a46	0.08642324	0.11674968	0.08576934	0.111247785	0.10098622	0.12319692	0.16079283	0.12760572	0.049550187	0.03767811
a8	0.12106599	0.13049272	0.12176257	0.12963413	0.12493048	0.12793265	0.08693004	0.101922706	0.027823808	0.027504895
</S>	0.11761382	0.11850734	0.11491451	0.11827588	0.11746989	0.119604595	0.086541235	0.13008387	0.03786783	0.039121043
