 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.7807128	0.15237707	0.05102469	0.013975566	0.0015723608	0.00021958089	0.000118002645
a33	0.01802072	0.01685839	0.058426067	0.0031609752	0.21164042	0.6914774	0.0004160628
a31	0.13873652	0.30055213	0.058425102	2.114651e-06	0.24899092	0.25272968	0.00056351343
a41	0.0059994557	0.0096796015	0.013822396	2.7209942e-05	0.70691067	0.259867	0.0036936253
a18	0.20975223	0.3868384	0.012165506	1.3598437e-06	0.00916457	0.3818031	0.0002748223
a11	0.3166119	0.66080123	0.004984456	3.0440044e-06	0.0019642564	0.015281737	0.00035329195
a17	0.3730848	0.45859274	0.045011815	7.213018e-05	0.0065930374	0.11159991	0.0050455355
a11	0.15961695	0.7501162	0.040327564	1.971435e-05	0.020667924	0.0277841	0.0014676115
a31	0.050824102	0.3544195	0.074765176	0.00018381517	0.052699577	0.4373238	0.029783895
a21	0.0069671995	0.015628641	0.004548103	2.744131e-06	0.013886278	0.9076921	0.051274944
a31	0.086682655	0.3316171	0.0461006	0.0040700305	0.13971025	0.37562165	0.016197748
a15	0.009207532	0.0084122	0.02720355	2.372331e-05	0.0219782	0.864359	0.06881572
a31	0.075061046	0.13031289	0.058034327	0.029558692	0.080243565	0.56286657	0.06392287
a11	0.013677793	0.04801758	0.18888661	0.0006266143	0.08574365	0.3702923	0.2927554
a31	0.06642955	0.19745578	0.10165141	0.111794166	0.13588148	0.251127	0.13566059
a11	0.004326926	0.048802212	0.1140891	0.008759815	0.06026746	0.33535305	0.42840147
a46	0.09352318	0.38121718	0.18053405	0.17963636	0.072940126	0.05455476	0.037594475
a31	0.10409639	0.101673946	0.091104135	0.3063414	0.15150559	0.1382258	0.10705277
</S>	0.01292906	0.036075942	0.04095459	0.023757624	0.06705157	0.31107074	0.50816053
