 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.08240212	0.40268445	0.03879252	0.059021536	0.012126872	0.04198618	0.029958304	0.06979072	0.20255314	0.0032056554	0.040140055	0.01733857
a24	0.04630654	0.2300104	0.00010426346	0.00019298843	0.03501763	0.0058546984	0.30118954	0.132999	0.17958915	0.0008793322	0.06246428	0.00539216
a31	3.8859536e-05	0.19927113	1.8685638e-06	5.0746835e-06	0.049033083	6.467368e-06	0.44872707	0.13973448	0.09699749	0.0025088135	0.062407	0.0012687158
a8	0.0017361742	0.043060463	8.7535e-06	5.14926e-06	0.048163615	3.6620993e-06	0.21484236	0.30303654	0.32123855	0.00043597055	0.06532475	0.0021439788
a20	0.0017278466	0.3092756	2.8499951e-05	7.153253e-05	0.049197983	2.2715036e-05	0.07834826	0.12392311	0.29601997	2.7585455e-05	0.13533083	0.006026094
a31	0.010495795	0.7360012	0.0002919136	0.007910562	0.0052051214	3.6568057e-05	0.048667654	0.09764448	0.077270344	0.0019396299	0.014054221	0.0004824551
a8	0.010352522	0.03397112	4.1382737e-05	0.00016820262	0.28235343	4.6184185e-05	0.29672292	0.048789497	0.30966586	0.00014013571	0.017523227	0.00022546842
a31	0.022828711	0.7065384	0.00022770629	0.0004801611	0.050616514	0.00018140725	0.02720331	0.053509314	0.11060288	6.0604314e-05	0.027308663	0.0004423055
a20	0.012260744	0.009713238	0.00020711595	0.0008154329	0.7819483	0.00036091259	0.029378343	0.009142799	0.15405163	9.439943e-05	0.0012282495	0.00079879444
a31	0.00090809417	0.861907	0.00039231015	0.0010448133	0.012781528	0.0005407151	0.020083524	0.047315285	0.0433782	0.00028002108	0.010226958	0.001141514
a20	0.08133602	0.017915962	0.0007873638	0.0015995817	0.75677276	0.0014046737	0.015778169	0.007033725	0.111569494	0.00018083963	0.0027763618	0.0028451085
a41	0.0015429015	0.84121114	0.0015088127	0.0044125956	0.038475182	0.0035023312	0.01248575	0.033407357	0.03999828	0.0009325821	0.018930951	0.0035921976
a11	0.011924912	0.7138869	0.0014747274	0.008133022	0.072009005	0.01838333	0.051194068	0.068044506	0.023342457	0.0021377518	0.022961749	0.0065075527
a6	0.009652701	0.8490102	9.9245895e-05	0.0006980567	0.0063448297	0.0011731674	0.051321004	0.043608602	0.012070631	0.0030659128	0.0145267695	0.008429005
a31	0.0053087045	0.6916122	0.0008222404	0.0018581623	0.041975714	0.002822227	0.06527592	0.14044832	0.039105184	0.0018337962	0.0050947475	0.0038427368
a24	0.0004693408	0.07717987	0.006088867	0.012885639	0.023059184	0.00010883415	0.06768041	0.30631542	0.23231322	0.09612824	0.13844037	0.039330587
a31	0.0090686055	0.2204447	0.0013427701	0.00501618	0.081815235	0.0038630955	0.10391086	0.26841205	0.25989103	0.0029207126	0.029714063	0.013600742
a8	0.001290116	0.02121593	0.03494441	0.032968733	0.052839875	0.00081405166	0.062029153	0.31665248	0.38442653	0.02407494	0.05235113	0.01639268
a31	0.008962769	0.6447513	0.008552792	0.027013002	0.07023901	0.022597754	0.03804354	0.10018293	0.05573866	0.012530624	0.0076418826	0.0037456495
a20	0.0020801758	0.09913468	0.04170302	0.044717394	0.0717248	0.0044147572	0.08409055	0.32245106	0.2047377	0.031584583	0.06287655	0.030484699
a13	0.018949604	0.43799093	0.017939756	0.056537524	0.15739682	0.056534234	0.05277043	0.092521414	0.07536126	0.019237299	0.010307861	0.004452851
a28	0.029436562	0.2166501	0.02124916	0.027853504	0.27902755	0.033884894	0.06925735	0.12825447	0.12767968	0.025083398	0.022673652	0.018949712
a29	0.015009297	0.08220453	0.006849779	0.008993816	0.20496611	0.020219168	0.10368561	0.17076862	0.17278191	0.0149061065	0.07016589	0.12944914
a31	0.025895346	0.08998783	0.009614404	0.011476358	0.23175775	0.013112013	0.09478088	0.19017313	0.22623715	0.015674448	0.04573567	0.04555506
a37	0.020071255	0.056535475	0.014479175	0.028588282	0.025996435	0.0057815793	0.056142822	0.29843813	0.14307125	0.02970761	0.2380523	0.08313569
a31	0.04551215	0.25539827	0.04409847	0.06367705	0.09896337	0.049210127	0.07572691	0.11509617	0.09884981	0.06622477	0.05450598	0.0327369
a28	0.041970387	0.12104689	0.033615433	0.061337672	0.013961907	0.029318782	0.032490343	0.119286664	0.056971017	0.05354923	0.2346656	0.20178609
a31	0.07006786	0.21061525	0.07626495	0.11377226	0.085213356	0.07760821	0.05753783	0.06309551	0.04703999	0.11099808	0.05847771	0.02930908
a24	0.0017399031	0.088499114	0.059314657	0.083458625	0.017821264	0.05262134	0.037160914	0.08387714	0.030493839	0.07042789	0.17986554	0.29471976
a31	0.03521626	0.3506858	0.037927523	0.068379536	0.06221208	0.043935776	0.08775519	0.124123424	0.06192606	0.06485903	0.04492217	0.018057087
a20	0.0005420605	0.109974675	0.051942114	0.0892093	0.01457925	0.062561065	0.0349692	0.091932334	0.026307322	0.07706372	0.19709374	0.24382526
a31	0.0659192	0.36392426	0.07442433	0.11182072	0.06899107	0.07405658	0.04634793	0.04602692	0.023682686	0.08573575	0.028090218	0.010980331
a17	0.0005734534	0.12236379	0.09092109	0.12700447	0.027828151	0.07410883	0.027872162	0.06282299	0.024940498	0.09825018	0.10164971	0.24166465
</S>	0.0905	0.31935817	0.107128814	0.16820681	0.059801333	0.09173076	0.021848055	0.020315124	0.011462939	0.083991155	0.0186081	0.0070487214
