 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.93869644	0.0015782914	0.008823115	0.019210095	0.0057706013	0.00075494195	0.00088570436	0.0011454064	0.0074591218	0.0014594261	0.0032503312	0.0059952424	0.0011214637	0.0012794723	0.0010747053	0.00085498014	0.0006406315
a31	0.0017508676	0.00012467586	0.022359267	0.009014512	0.0047580427	0.008614527	0.007835759	0.021782877	0.016074115	0.039090954	0.14531201	0.2188038	0.00011359035	0.01980696	0.46916214	0.010968404	0.0044274717
a20	0.00070519897	2.393065e-05	0.0017446927	0.0031679436	0.00011092215	0.0078075677	0.0023893754	0.049639948	0.032714065	0.07961832	0.15776175	0.50130314	0.0021538315	0.016407637	0.127769	0.015903607	0.0007791034
a31	0.0017438341	8.543162e-06	0.0073261354	0.012338572	0.092730515	0.050174743	0.06964246	0.18168874	0.08453115	0.16338558	0.2171829	0.030269243	0.0010752163	0.022661168	0.05645717	0.0021001452	0.0066838497
a21	0.0024244832	2.7340648e-06	0.017852494	0.0088587	0.0055205356	0.042555716	0.060287006	0.13032529	0.076680735	0.14040615	0.11635601	0.14509277	0.005645343	0.044057604	0.110666886	0.089549266	0.0037182237
a31	0.0018826799	3.368717e-05	0.030596647	0.0445227	0.20300722	0.0668457	0.024201637	0.061114386	0.16579984	0.10095513	0.24883606	0.046883725	7.9304074e-05	0.0010780316	0.003880329	3.90737e-05	0.00024386155
a13	0.011711642	1.3940402e-05	0.02520752	0.040196158	0.029568685	0.008108123	0.0072937417	0.03775615	0.3112547	0.0618313	0.23271006	0.22134142	0.00051668927	0.0042242417	0.0076841903	0.0005397446	4.1696818e-05
a8	0.000112638474	9.841851e-05	0.079457395	0.16611397	0.35777104	0.16332638	0.013522999	0.030164521	0.018879103	0.04650304	0.11925598	0.0037168732	3.2040058e-05	9.219449e-05	0.0007031743	4.7090805e-05	0.00020310718
a24	0.0008790257	2.8730947e-05	0.058002483	0.102324165	0.59434515	0.08885751	0.006867946	0.0050892234	0.026030611	0.025113182	0.08382482	0.008109132	3.5305446e-05	4.100396e-05	0.00030348476	6.8967856e-05	7.930274e-05
a8	0.0010465357	3.0950512e-05	0.0021876693	0.018633338	0.54742956	0.29941392	0.04928444	0.011158526	0.0077220662	0.012490235	0.022919768	0.006272553	0.005126974	0.00195596	0.0031390893	0.0047259834	0.006462469
a31	0.00056414015	2.1835322e-05	0.004028541	0.01785929	0.10925674	0.14846246	0.15479219	0.097302325	0.085778415	0.16556826	0.15096085	0.058428697	0.0012848326	0.0011003359	0.0023454225	0.002136383	0.00010925649
a29	6.723574e-05	2.6602536e-05	0.0028507768	0.046991248	0.10461684	0.46641913	0.04017964	0.029211525	0.06727565	0.032401524	0.16850875	0.03397156	0.0020313673	0.0014943919	0.0029715933	0.00026741816	0.00071471505
a31	0.0005172374	0.00015332745	0.00057920994	0.014479009	0.1292174	0.16815306	0.18434432	0.11797012	0.03753575	0.12743431	0.12298512	0.051531468	0.0070476485	0.010070222	0.005885642	0.021137381	0.00095870893
a37	0.0001393062	0.00014438549	0.00035334614	0.010555436	0.032440517	0.24487118	0.019407721	0.06921404	0.087855875	0.110608466	0.30805987	0.10624283	0.0047515305	0.003551539	0.0010455671	0.00057365006	0.00018479343
a8	0.0026422923	0.00043546484	0.0029297983	0.07465305	0.24103495	0.046386234	0.038365886	0.06005456	0.026869152	0.083901234	0.26119447	0.08761661	0.004157932	0.017130652	0.022001902	0.029118942	0.0015069246
a31	0.0010480832	0.00042285045	0.0029374491	0.012536899	0.025294337	0.07280424	0.07780698	0.15605214	0.034338083	0.17782241	0.28026357	0.050829917	0.007840716	0.043996133	0.046045326	0.006254897	0.0037059782
a1	0.00018530108	5.6400513e-05	0.00046467056	0.0028496657	0.013624402	0.07558296	0.11555866	0.13891283	0.12762545	0.170372	0.23356697	0.097025685	0.009701953	0.009780518	0.0019369032	0.0015496009	0.0012059042
a31	0.0072990144	0.00065351016	0.0013919654	0.011415712	0.042673327	0.036510527	0.025727127	0.08156508	0.019954404	0.13835154	0.25501648	0.18783842	0.009511415	0.049745556	0.11307097	0.015833752	0.0034412043
a17	0.000113279006	4.528596e-05	0.0001847935	0.0014678552	0.0006444083	0.024510972	0.015293703	0.12052486	0.05235075	0.25354633	0.39459628	0.1307946	0.0025753088	0.0025741707	0.00061880454	9.348304e-05	6.515894e-05
a31	0.016037052	0.001415271	0.0020521984	0.009856575	0.052445445	0.021340758	0.014607028	0.035934396	0.018254712	0.09310715	0.15016825	0.25103736	0.012737074	0.049139455	0.2515567	0.014177141	0.0061334088
a17	0.0010423927	0.00016548442	0.0004567159	0.0011102627	0.00024364871	0.009411746	0.0019091852	0.038816456	0.030384151	0.16489962	0.4745624	0.26228848	0.0071736365	0.0037507226	0.0035988847	9.292188e-05	9.337894e-05
a31	0.0538029	0.0061068474	0.006972869	0.014370452	0.0953204	0.024936298	0.020926818	0.025002759	0.03308624	0.061891448	0.09027544	0.23119617	0.028879697	0.038750667	0.23765251	0.018190257	0.012638233
a20	0.0021617417	0.00042532894	0.000702536	0.0010666562	0.00051259465	0.010729599	0.0026019916	0.0194554	0.03838864	0.09485473	0.23931818	0.51733166	0.05091288	0.009565007	0.010785264	0.00029767115	0.0008900661
a31	0.04633074	0.012690034	0.013600819	0.019916855	0.095356785	0.041750524	0.028903201	0.032750305	0.06180546	0.07799162	0.108183205	0.2062602	0.04469743	0.03204105	0.15245864	0.015573339	0.009689821
a20	0.0015745284	0.0005251364	0.0006147412	0.0011248656	0.0012093865	0.021226518	0.008214062	0.030997653	0.056461934	0.12476696	0.15076314	0.4147622	0.1508985	0.021405939	0.010928852	0.0006258993	0.00389959
