 	sono	stato	sempre	poveretti	</S>
a20	0.34345827	0.6378574	0.0067927996	0.009217165	0.0026743836
a4	0.0020775807	0.00025899592	0.1726563	0.82345283	0.0015543341
a31	0.00073189643	1.3249899e-05	0.022293748	0.9768266	0.0001344713
a38	0.00019605074	2.4182347e-05	0.63225114	0.36678222	0.000746356
a31	0.00017424166	2.8897541e-06	0.324011	0.67554295	0.00026887734
a7	0.00012824853	0.0012768551	0.7992425	0.19005483	0.009297503
a31	0.00012374631	4.946464e-06	0.028717713	0.9707756	0.00037791187
a21	1.4319012e-05	9.9697e-06	0.024050798	0.97548205	0.00044287936
a20	0.0014863322	5.2913983e-05	0.06917501	0.92839223	0.00089350954
a8	0.010355985	0.010280717	0.22648638	0.7450716	0.007805386
a31	0.00012259884	3.6449535e-05	0.13004726	0.8685348	0.0012589466
a33	0.00048553938	0.0019871718	0.13008212	0.85705787	0.010387375
a20	0.004463591	0.00031770373	0.16195777	0.7980619	0.035199046
a31	0.0885032	0.006122278	0.22245298	0.46856964	0.21435195
a7	0.00083492656	0.0006243559	0.10577697	0.8688058	0.02395781
a31	0.25277933	0.021025717	0.08555807	0.4770431	0.16359384
a11	0.007606885	0.0020938364	0.14382647	0.7382334	0.108239435
a31	0.59782684	0.055880763	0.07079495	0.16899733	0.106500134
a13	0.21697327	0.018849552	0.103271514	0.36906037	0.2918453
a18	0.40218982	0.14180261	0.13812807	0.14714178	0.17073777
a31	0.4415314	0.083495304	0.10892334	0.22144753	0.14460249
</S>	0.6511369	0.047652707	0.06942982	0.107742585	0.12403792
