 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.005498928	0.0012591475	0.0011801745	0.0010229428	0.0069032614	0.005854137	0.008426709	0.788466	0.14539777	0.0058204294	0.015713975	0.0074777068	0.0058795097	0.0010993808
a31	0.28128654	0.00667954	0.21346967	0.06392568	0.10079257	0.020202441	0.03420404	0.02115391	0.008802088	0.01751782	0.0022475063	0.0011931863	0.22467779	0.0038472435
a27	4.4801927e-05	1.8032179e-05	0.03072262	0.0045882924	0.013915816	0.0029134133	0.021566067	0.00024257743	0.0016597066	0.0020616131	0.00086993177	0.0065569403	0.9056153	0.00922492
a17	0.03544127	0.00010518746	0.023776175	0.012947466	0.18126358	0.09288371	0.026875999	0.013201633	0.014509054	0.008798373	0.035327718	0.004996814	0.5493632	0.0005097797
a31	0.024889363	3.4952347e-05	0.02219521	0.0028169418	0.01615379	0.008594334	0.051704258	0.07543191	0.045133524	0.020448625	0.027741447	0.003629066	0.7008209	0.0004057071
a24	8.653305e-05	3.3195445e-07	0.0049205655	0.0070396983	0.2418736	0.05090731	0.22028913	0.011507527	0.1886993	0.049374808	0.034737926	0.006309328	0.183446	0.00080792786
a29	0.0019451956	1.2895307e-05	0.0017475669	0.00028436608	0.0015891055	0.0017646046	0.012564339	0.0032569733	0.004880884	0.010859834	0.0053024995	0.000905717	0.9543658	0.00052025635
a38	0.019011661	0.0003785401	0.004318087	0.0030064785	0.004751923	0.0010863083	0.030999884	0.09362	0.059446614	0.0060223774	0.001952274	0.0007784588	0.7745374	9.000158e-05
a31	0.4558896	0.00077169447	0.05344467	0.014245396	0.0272793	0.016159726	0.06817353	0.067738205	0.1516118	0.07002262	0.022001537	0.0070339143	0.045573965	5.4084503e-05
a37	0.0014471564	8.212934e-05	0.014105643	0.04007674	0.37906808	0.055026725	0.03836046	0.050812542	0.046066016	0.024756664	0.013318125	0.0018198242	0.3349318	0.00012800966
a28	0.05406365	0.00018244232	0.01670921	0.009605574	0.06607862	0.09912452	0.24234992	0.11402606	0.12467835	0.054821406	0.018413274	0.005218156	0.19457465	0.00015419403
a39	0.08202845	0.0032646544	0.005981705	0.010633047	0.02119718	0.037957538	0.2639655	0.072867356	0.29740074	0.07319442	0.056207363	0.040972315	0.03406385	0.0002658728
a18	0.040328626	0.002021573	0.0023155345	0.006352611	0.023743963	0.032936472	0.17702419	0.15219459	0.44807273	0.03085085	0.022375952	0.02813235	0.03351213	0.0001384147
a46	0.021297809	0.0013170674	0.0023009048	0.0063515566	0.038659323	0.050264172	0.15871693	0.27755448	0.31618547	0.036834285	0.04611281	0.020932943	0.023380384	9.1829934e-05
