 	un	forno	che	fa	buon	pane	</S>
a31	0.788306	0.033532202	0.015485516	0.0063985004	0.10641929	0.04947017	0.0003882576
a20	0.012353513	0.018258154	0.017345345	0.2517998	0.049972728	0.64936584	0.0009046479
a28	0.09530323	0.09260506	0.0020187714	0.10005912	0.22914073	0.47951305	0.0013599521
a31	0.32087722	0.23886162	0.003096271	0.06380006	0.26516944	0.107756235	0.00043914732
a18	0.016299713	0.006507446	0.013878401	0.36366007	0.59291387	0.00672235	1.8086264e-05
a13	0.39437658	0.496254	0.006505895	0.024784425	0.019426072	0.05851422	0.00013874476
a39	0.68242574	0.29717022	0.0013902583	0.0029530313	0.007947693	0.007633598	0.00047931971
a20	0.60466087	0.31395355	0.005688806	0.0076092198	0.029177232	0.028811533	0.01009885
a31	0.27421442	0.47507462	0.018834056	0.024758859	0.054561127	0.113892056	0.03866488
a20	0.10111294	0.05250846	0.016468093	0.09999174	0.10535877	0.47597894	0.14858109
a39	0.44706973	0.09024879	0.0062908377	0.032376602	0.2801466	0.13891348	0.004953984
a18	0.22581305	0.206057	0.107268915	0.11779253	0.1358937	0.16511449	0.042060345
a39	0.27457377	0.21616855	0.11253385	0.105890125	0.10104608	0.13857327	0.051214397
a46	0.2750803	0.17726608	0.09872933	0.12304253	0.1068156	0.15939902	0.05966711
a38	0.08127547	0.036876846	0.017418526	0.17106785	0.31031144	0.3606445	0.022405367
a39	0.13138475	0.063068315	0.028779682	0.2311916	0.1337936	0.37346843	0.038313583
a31	0.2016352	0.09800952	0.056985773	0.19032702	0.09762574	0.273327	0.08208972
a18	0.060286473	0.087802164	0.066525996	0.26028126	0.061230123	0.31475657	0.14911743
a31	0.11333019	0.05899224	0.035334922	0.1886643	0.12009068	0.44075978	0.042827856
a41	0.078514956	0.16092719	0.04124447	0.16605093	0.031485893	0.45295015	0.06882642
a35	0.12368484	0.10054854	0.08821234	0.15918203	0.17428574	0.2715344	0.08255216
a31	0.19514422	0.12543589	0.09797264	0.17071861	0.10372416	0.23058169	0.07642293
a28	0.09613744	0.17361936	0.029110827	0.15814088	0.02763854	0.43572122	0.07963168
a27	0.12945475	0.11162145	0.10327491	0.15468252	0.14686151	0.24868955	0.10541532
a13	0.22422756	0.13793658	0.104712576	0.14480118	0.10455173	0.1929833	0.0907871
a46	0.18253891	0.11715336	0.09290992	0.16856253	0.10303815	0.2485578	0.08723935
a24	0.18881904	0.1437948	0.12655692	0.14142378	0.12947415	0.16336296	0.10656836
a39	0.35702777	0.17150207	0.07660705	0.10702134	0.057080492	0.1812031	0.04955811
a31	0.22331753	0.13034658	0.09464756	0.14719215	0.09815037	0.22112328	0.08522257
a11	0.25699088	0.24420628	0.07111473	0.07027053	0.043519177	0.26165974	0.052238654
a31	0.1511726	0.13358632	0.12688679	0.14223254	0.13677561	0.18543652	0.12390964
a21	0.29658467	0.18039829	0.076860994	0.080068044	0.06808338	0.23040594	0.06759873
</S>	0.13571666	0.13124739	0.12963296	0.13649155	0.16550119	0.17669015	0.12472008
