 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.93300533	0.046384446	0.008846457	0.0029804802	0.0021614353	0.0022029395	0.00047535164	0.003943633
a31	0.2571153	0.48041132	0.19941197	0.05559709	0.00043653743	0.0020225598	0.0003760576	0.004629138
a14	0.69630355	0.27260786	0.018080685	0.0015958432	6.9731977e-06	0.003215607	8.207426e-05	0.008107406
a37	0.5879938	0.26047269	0.14833431	0.0021790054	5.6800778e-05	0.00023643373	0.00030634462	0.00042066767
a10	0.88892037	0.06593637	0.034085818	0.005798122	0.0007647134	0.0013851436	0.0006968032	0.0024128277
a31	0.018930802	0.0689758	0.89826727	0.013357492	4.4287495e-05	7.100026e-05	3.641045e-05	0.00031696324
a28	0.20206268	0.22319241	0.50240296	0.07052857	4.6838613e-05	0.00047219818	1.1032844e-05	0.0012832942
a31	0.19221431	0.23288894	0.30673343	0.07376314	0.008025164	0.008868653	0.023999639	0.15350674
a42	0.71515834	0.23634484	0.030166974	0.004716288	0.00017477147	0.0015556486	0.0001860459	0.011697135
a23	0.07930115	0.16124909	0.05838997	0.05278466	0.19056022	0.16817313	0.2174571	0.072084665
a8	0.17184058	0.10664636	0.052440815	0.05774759	0.22929181	0.15834501	0.172292	0.051395874
</S>	0.087567486	0.086539865	0.07026079	0.08035459	0.2793152	0.16634417	0.15704334	0.07257453
