 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.11718294	0.0044571864	0.026047321	0.034059733	0.0031789711	0.003278469	0.0035983527	0.0033073854	0.007486062	0.0147092715	0.0074025174	0.51330346	0.26012135	0.0014770342	0.00039003446
a10	0.008415081	0.00013875928	0.0052039023	0.0018261162	0.035700113	0.0014860237	0.03988915	0.01960812	0.039389897	0.37482128	0.09541954	0.049434125	0.22905745	0.093399875	0.0062105865
a39	0.0013974148	6.4108985e-06	0.0012357496	0.008837729	0.064332716	0.020752473	0.060061473	0.05451853	0.25328758	0.37286597	0.07412288	0.056449167	0.021420784	0.010306323	0.0004047105
a31	0.000326548	2.8364057e-06	0.04680784	0.09384877	0.09954771	0.06464529	0.008261538	0.019367563	0.08756961	0.013455374	0.000454102	0.47169495	0.09317493	0.00068189297	0.00016091178
a21	0.0002783843	7.2245484e-06	0.023075946	0.06860344	0.03405168	0.035911623	0.008484468	0.010300584	0.021090176	0.01655749	0.00073973066	0.6958832	0.083171025	0.0018281378	1.6809101e-05
a31	9.1514485e-05	0.000114365735	0.055940695	0.21923529	0.23220345	0.16246769	0.032966252	0.100603275	0.11129403	0.00691184	0.0005105631	0.057705197	0.017148912	0.0027103254	9.6608055e-05
a21	0.0002782255	2.2440878e-05	0.019652024	0.056854412	0.1769835	0.16385002	0.023173625	0.023966804	0.037896138	0.0038645945	0.0014413589	0.48384088	0.005797423	0.002360437	1.8093247e-05
a31	0.00046179187	0.0012895032	0.031235874	0.10176982	0.32707423	0.08411591	0.033791598	0.12434501	0.18057884	0.021243399	0.0012481968	0.04904642	0.019477565	0.023218522	0.0011032892
a28	0.00023101915	0.0001859092	0.036402762	0.14047113	0.4169275	0.19155455	0.025585271	0.028949358	0.05715199	0.00200031	0.003153067	0.08575076	0.0053680534	0.006118177	0.00015018487
a31	0.0024995976	0.0030648035	0.0076323817	0.028069086	0.4596916	0.03938706	0.04253843	0.031377304	0.07889889	0.045822967	0.0066056596	0.06663932	0.074035816	0.11015083	0.0035862566
a37	0.0005193604	0.0020794924	0.037083283	0.19703831	0.36263362	0.089946434	0.01717237	0.05547544	0.1781249	0.006133494	0.0036885464	0.018090185	0.0103112515	0.020827156	0.00087620225
a31	0.020545993	0.0008305096	0.008052421	0.022734338	0.10794681	0.011639459	0.012739206	0.013666873	0.07792874	0.10779374	0.008074251	0.010560709	0.4956304	0.09567216	0.0061842822
a6	0.0009981293	0.002967148	0.0037423978	0.017781816	0.16659567	0.019454923	0.012337535	0.04509355	0.52835447	0.09659414	0.004254201	0.006699241	0.058749117	0.027670594	0.008707138
a31	0.09642696	0.0033983877	0.015384807	0.05388473	0.081584565	0.05190848	0.018359197	0.024882266	0.068704106	0.085104935	0.012466341	0.0082536535	0.3150858	0.15161832	0.012937503
a20	0.0027319903	0.00051062374	0.0010173849	0.0020332288	0.079992354	0.085421205	0.02715611	0.08536697	0.2493246	0.16615823	0.012031011	0.0039198496	0.059727352	0.038075857	0.1865333
a41	0.034326836	0.012880312	0.01867915	0.045824565	0.18787315	0.19386241	0.033986602	0.058447238	0.09093187	0.077805005	0.030590173	0.015240332	0.069440395	0.11257688	0.01753511
a33	0.015176317	0.014234956	0.0150534455	0.018076647	0.20113188	0.18936008	0.048222277	0.077380285	0.13797697	0.12858404	0.034897987	0.004613285	0.02371736	0.07751264	0.01406179
a31	0.0060628722	0.006165036	0.0062316423	0.006340555	0.032932237	0.02747231	0.09794391	0.12198306	0.26768577	0.31239665	0.019101605	0.0028233614	0.026256794	0.055847544	0.010756711
a37	0.00056660024	0.0005600488	0.0010011037	0.0005646567	0.0062069693	0.010577247	0.1007616	0.24290413	0.36687732	0.23272808	0.007938063	0.0010729146	0.0077096405	0.0022511862	0.018280447
a27	0.022778379	0.022158096	0.022370338	0.023179447	0.1290771	0.17881607	0.06232434	0.12130021	0.17323813	0.11560934	0.03660541	0.0031347838	0.0067736846	0.061545983	0.021088667
a31	0.006463	0.0067287683	0.0066064303	0.006363068	0.017952658	0.013226468	0.11057618	0.10689441	0.29808342	0.3371722	0.011708071	0.0039230296	0.030055756	0.035841428	0.008405026
a3	0.0015056037	0.001568237	0.0021840464	0.0012707373	0.011282479	0.015471938	0.10858293	0.18623543	0.22029594	0.26512516	0.0139318835	0.005315031	0.043203954	0.014643034	0.109383635
a8	0.019138582	0.019085215	0.019136611	0.019466983	0.09433052	0.12754741	0.08032348	0.14886938	0.21754436	0.15264845	0.037668046	0.0035865393	0.007647482	0.036186162	0.016820813
a38	0.033498067	0.033931226	0.03370527	0.03319538	0.036962897	0.037006278	0.08320071	0.0931826	0.2906032	0.1854041	0.014015465	0.008284367	0.019877976	0.06770727	0.02942513
a31	0.026374811	0.027012378	0.026476977	0.025396748	0.031005748	0.029810801	0.10098607	0.09572656	0.29288584	0.21028927	0.017147921	0.010933406	0.026019253	0.053730056	0.026204174
a33	0.0056446427	0.0058494667	0.008080443	0.0022566246	0.027316712	0.019689793	0.0606412	0.1372961	0.085376	0.109489344	0.031767093	0.038207937	0.27760163	0.031576652	0.15920627
</S>	0.0452953	0.046488024	0.045315005	0.04297144	0.04446643	0.04672145	0.07868731	0.08209292	0.22566888	0.12759548	0.023516469	0.019083051	0.026649175	0.08771425	0.0577348
