 	non	deve	magniare	la	sera	</S>
a20	0.9897182	0.0077345665	0.0017489466	5.6070305e-05	0.00071367226	2.86009e-05
a31	0.75760037	0.21811266	0.009589915	0.013022765	4.9759416e-05	0.0016245624
a18	0.22709559	0.7549177	0.009662844	0.006401766	1.2992444e-06	0.0019209345
a37	0.96896553	0.00045229806	3.924862e-05	0.02629099	1.4478679e-05	0.0042373077
a18	0.99775034	0.00015823003	8.393078e-06	0.0016345938	0.00022077572	0.00022760605
a31	0.60807323	0.0009651561	0.00021979299	0.30175167	0.052813455	0.036176648
a13	0.39996514	0.00012135577	0.00013502793	0.49573016	0.024699306	0.07934892
a31	0.06692607	0.00067398115	0.00071112363	0.5069975	0.062630415	0.36206087
a17	0.20986317	0.0009380525	0.0006666916	0.16795315	0.042400744	0.57817817
</S>	0.10172579	0.089310795	0.08681564	0.07514163	0.2498161	0.39719003
