 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.99181306	0.0071169618	0.00040140736	0.00022549555	7.605668e-05	0.00028971935	6.979786e-05	7.6015385e-06
a46	0.5997089	0.056940116	0.015028889	0.0150752915	0.0040259515	0.088819176	0.21741845	0.0029832441
a39	0.5997448	0.38614956	0.00010407842	0.00085150846	0.0037186563	0.0024045734	0.006879892	0.0001469252
a31	0.017401246	0.5353985	0.0030023966	0.070465066	0.04378985	0.048784185	0.23208572	0.049073115
a20	0.91190284	0.012629909	4.782888e-06	0.00035937392	0.008988514	0.030233111	0.035864327	1.7090735e-05
a31	0.026057655	0.95712304	6.601046e-05	0.0011282403	0.0022737447	0.0062997513	0.006810038	0.00024147583
a15	0.003081122	0.003347668	7.7544355e-05	0.011705483	0.17396533	0.11849938	0.68337446	0.005948992
a11	0.0055781417	0.98643655	1.233326e-05	0.0008001379	0.0014994747	0.002813461	0.0025752163	0.0002846943
a31	0.010637386	0.781574	0.00079799496	0.027883535	0.015776256	0.05384128	0.10812408	0.0013654174
a46	3.1725373e-05	0.05830031	0.00019005839	0.039002024	0.14915387	0.03265776	0.71899843	0.0016658417
a31	0.0016448756	0.07949799	0.0013461084	0.006905104	0.006854499	0.18700622	0.71644884	0.00029630712
a46	0.00037734385	0.12502153	0.0008712565	0.05399456	0.0791596	0.06729519	0.6708102	0.0024702216
a31	0.0013183581	0.022276128	0.004528355	0.003937824	0.005432891	0.35803607	0.6041211	0.00034925752
a15	0.00066424446	0.17156327	0.0016353922	0.055671703	0.10609346	0.16951106	0.4922327	0.0026281704
a31	0.020879779	0.0871361	0.05867317	0.030426813	0.026532186	0.30562907	0.46447927	0.006243597
a20	0.000278923	0.038789496	0.0035157285	0.055310834	0.12231689	0.22053689	0.55339617	0.005855126
a18	0.051896118	0.10383753	0.16914652	0.06846564	0.05042893	0.2665496	0.2795894	0.010086248
a46	0.0068016322	0.10428095	0.17421621	0.086277	0.08144095	0.23140308	0.30769894	0.007881187
a31	0.0077057215	0.08471159	0.057191934	0.032683622	0.040615693	0.39936402	0.3604143	0.01731309
a15	0.004207204	0.117255	0.008745383	0.15396616	0.126187	0.12185349	0.34004724	0.12773852
a31	0.027266584	0.16050851	0.10646619	0.07928142	0.100888826	0.28089508	0.23354006	0.0111533515
a37	0.004152264	0.044501882	0.019753221	0.1429807	0.12461593	0.27254987	0.32080063	0.07064544
a35	0.023861673	0.18283528	0.087442175	0.073226824	0.09305934	0.31024957	0.21641505	0.012910076
a31	0.04672635	0.14030632	0.07595192	0.069011316	0.077613264	0.38125393	0.16773646	0.041400492
a46	0.006858313	0.04778434	0.05361308	0.20016377	0.14908937	0.14159423	0.23466595	0.16623098
a31	0.0359036	0.15175489	0.06677677	0.06130674	0.076859444	0.39259577	0.18474954	0.030053273
a11	0.013722392	0.028044287	0.07000986	0.14670688	0.09355721	0.24840873	0.31562614	0.08392447
a31	0.034500208	0.16345377	0.068245426	0.06455441	0.07744268	0.3816708	0.18334293	0.026789729
a46	0.015221187	0.026552577	0.08513151	0.13364984	0.08753869	0.2550493	0.31025955	0.08659734
a20	0.034210794	0.16418236	0.0673976	0.064821325	0.07847121	0.3803027	0.1833434	0.027270593
</S>	0.09871591	0.12287736	0.12013581	0.107446544	0.108490616	0.20449242	0.13808821	0.09975313
