 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.0010369781	0.00800171	0.0101571595	0.0032398847	0.059993662	0.13388968	0.13555956	0.26125255	0.05346761	0.0040831454	0.009534345	0.008392185	0.009505673	0.03664668	0.01285247	0.057388093	0.016239455	0.0007195052	0.02289595	0.15397768	0.0011659858
a17	0.0028600118	0.09607438	0.280234	0.24266045	0.077294886	0.00010305281	0.010663342	0.0038846612	0.0005905906	0.0003085249	0.0005309366	0.004144854	0.00033803078	0.010031977	0.0062915552	0.0068630464	0.037476182	0.00013475653	0.0032967778	0.21556182	0.0006561712
a31	0.0001525708	0.021922229	0.10849915	0.26323602	0.04141657	0.0048526274	0.061235297	0.041343763	0.029392647	1.6114696e-05	1.3004397e-07	0.005187659	1.9816973e-07	0.1008297	0.07482052	0.02600111	0.027653355	0.0014191777	0.055042982	0.13413045	0.0028477232
a17	0.00013291511	0.0009189967	0.15625134	0.21115278	0.3093213	0.0023180235	0.04073122	0.027008422	0.0072271973	6.886496e-05	4.117868e-05	0.06533127	2.3163999e-05	0.07187811	0.018840536	0.03361664	0.04112117	0.00020736668	0.0047260714	0.007836629	0.0012467651
a31	2.0544e-05	0.0058183954	0.014091603	0.029984249	0.023526909	0.0054129683	0.24227813	0.08706743	0.19424877	2.253834e-06	7.3474155e-08	0.0012939879	1.8509878e-07	0.046900105	0.06304739	0.07714824	0.054678347	0.0005132269	0.06276604	0.08950474	0.001696435
a34	4.881539e-07	0.0005993514	0.006477921	0.033152614	0.11605929	0.01572428	0.08643099	0.051502626	0.013944977	6.5991844e-06	6.6235884e-07	0.0024731704	1.4232639e-07	0.024706267	0.13188587	0.35630727	0.14551851	0.0006171571	0.010528712	0.003882131	0.00018103524
a1	3.2293353e-06	0.0036792136	0.016555885	0.06807724	0.04594265	0.02713666	0.10775494	0.17569093	0.11769756	6.983558e-06	1.4066408e-06	0.006003149	4.350399e-07	0.01526808	0.02578076	0.20792188	0.11687327	0.0012923466	0.05426372	0.00995397	9.5710566e-05
a35	0.00068859704	0.030023605	0.05898561	0.0830779	0.02160069	0.0044702403	0.13708381	0.105061404	0.03394288	0.00028316784	5.377751e-06	0.0019217693	1.8856388e-05	0.25294077	0.04996023	0.100953154	0.052112285	0.0076606763	0.011130121	0.04326706	0.004811767
a31	4.2294773e-06	0.013987629	0.026386192	0.02337376	0.0062529123	0.00094251294	0.031542536	0.00570185	0.0048218733	0.0021851577	5.9985796e-06	0.0018797434	2.057701e-05	0.3571889	0.112041734	0.23548359	0.14069875	0.015058087	0.003786367	0.01846997	0.00016767094
a20	9.742769e-07	0.020369245	0.18721528	0.44625738	0.019225873	0.002626318	0.005725644	0.01142701	0.0063425656	0.00035437156	1.5530463e-06	0.0011550462	4.874091e-07	0.20411238	0.01855671	0.021035505	0.047364105	0.00077384594	0.0048444844	0.0023577516	0.0002534139
a17	3.199441e-05	0.007962858	0.0707433	0.076707244	0.028094169	0.0013110841	0.17045665	0.01832883	0.008870414	0.0009834289	2.1388696e-05	0.0016010506	0.00010072981	0.125821	0.08752503	0.15090187	0.16472615	0.007955329	0.0067696227	0.070189394	0.00089851365
a20	4.780879e-05	0.028074948	0.038552836	0.07607847	0.041188333	0.0058918367	0.15986893	0.03464855	0.026250701	0.0071007707	3.9290226e-05	0.0150104	0.00018340698	0.1253146	0.05627904	0.24477144	0.079096645	0.019095935	0.0063373246	0.035765395	0.0004033213
a8	1.9860367e-05	0.021839881	0.0065269233	0.015596505	0.007709984	0.009642178	0.0179335	0.008750715	0.024934221	0.009201657	8.383136e-06	0.006544806	3.526364e-05	0.0033843797	0.28366008	0.38778654	0.14987284	0.017714394	0.014600391	0.013291613	0.0009458281
a31	3.0793806e-05	0.0011972387	0.0056031873	0.08452101	0.060600072	0.0062512006	0.28642106	0.060618684	0.048746213	0.00050938234	4.7405315e-06	0.0045323577	1.4164521e-05	0.002910407	0.043394826	0.30628857	0.07917605	0.0029335525	0.0013961437	0.004649438	0.00020090025
a24	4.5023335e-06	0.0021452308	0.004044053	0.03987977	0.04293596	0.014543223	0.035200786	0.12190814	0.054289665	0.005313035	2.317943e-06	0.00925862	2.7460392e-06	0.060623456	0.06295679	0.30922717	0.18980013	0.017839413	0.017525215	0.009025949	0.0034739417
a31	1.408114e-05	0.0013137452	0.0020629673	0.016118348	0.007186928	0.013129211	0.040821854	0.018237833	0.03978799	0.0008680394	9.259815e-06	0.0006129658	2.2020127e-05	0.0012256013	0.09588476	0.6779994	0.05512088	0.013005582	0.0114084715	0.004518328	0.0006516355
a13	1.2133146e-05	0.0012848369	0.0031065803	0.055645373	0.017042978	0.0050644223	0.02223911	0.050031196	0.06936009	0.0011061319	9.953782e-06	0.0010762492	1.2834016e-05	0.00048969407	0.09583156	0.24704692	0.3774535	0.02167837	0.0247735	0.0053175106	0.0014170923
a20	9.995273e-05	0.00035643377	0.0025948363	0.0170147	0.011434443	0.0014475092	0.028853135	0.0057154465	0.008932882	0.0018441482	6.0018014e-05	0.00082619634	0.00013373101	0.004445175	0.11543517	0.5273765	0.26724237	0.0014616431	0.002006678	0.0025415383	0.00017740572
a33	0.0002755542	0.002702932	0.0029447805	0.019946419	0.038794313	0.024491875	0.30199432	0.040418107	0.16788931	0.0010782613	3.0664178e-05	0.012604319	8.21822e-05	0.0004460984	0.04400355	0.2903441	0.030155875	0.0072207665	0.0033375514	0.008308198	0.0029308056
a20	0.0005048271	0.0006913415	0.0022446082	0.021687161	0.07709744	0.00869643	0.2825731	0.056566115	0.11063137	0.0005928315	7.673968e-05	0.006522245	0.00013987815	0.00060478994	0.04597315	0.28493375	0.092532985	0.0019561735	0.0015535171	0.003462551	0.0009589634
a31	0.00024296391	0.0039735422	0.0025248632	0.015860766	0.03964014	0.028646749	0.34064728	0.050315414	0.23836106	0.0007904711	2.4846957e-05	0.0109587535	6.3337575e-05	0.00044100353	0.027197776	0.17794533	0.022655088	0.01241651	0.006388321	0.012505602	0.00840015
a21	2.650372e-05	0.0029373786	0.0043966235	0.031197544	0.011313871	0.0038404942	0.016015407	0.017602708	0.044859473	0.0017980802	1.5479205e-05	0.0012513289	2.4148716e-05	0.000494857	0.18966457	0.2686063	0.27189717	0.06144412	0.053233497	0.014608106	0.004772308
a20	0.00021157193	0.00024779697	0.000965426	0.020445857	0.022670858	0.003262271	0.034328155	0.0105101215	0.018375501	0.0025334465	0.00012615771	0.002488156	0.00016166037	0.002448826	0.084707014	0.57309407	0.21955031	0.0007737356	0.0012200846	0.0016596916	0.00021933904
a31	0.00058363087	0.0010978861	0.0022985977	0.015665501	0.06009652	0.009472411	0.4992986	0.0569647	0.24457411	0.0004912261	0.00010114639	0.0053083897	0.0001649071	0.00036833787	0.009658436	0.061809715	0.014694765	0.004475312	0.003704744	0.0061606946	0.0030103906
a26	7.6665936e-05	0.0043106526	0.0047474867	0.029408325	0.009249239	0.0034240913	0.02078574	0.010970977	0.058178216	0.0021244248	3.867496e-05	0.0013003587	6.971771e-05	0.0002956085	0.20325463	0.31346178	0.14692436	0.093061134	0.06509639	0.025301887	0.007919601
a37	0.00068840745	0.0008903423	0.0024102393	0.043446563	0.051707264	0.012517575	0.10758584	0.02685686	0.06658678	0.009162107	0.0004981101	0.00889814	0.00060115184	0.0020652039	0.08862481	0.4552251	0.10526264	0.0030751762	0.0057268874	0.0068623754	0.0013083915
a31	0.0023007474	0.0018461108	0.003996386	0.030556394	0.1041817	0.0076321443	0.4312997	0.0765687	0.22459681	0.0015613252	0.0006645498	0.007138883	0.0008741726	0.0011111712	0.012035205	0.046717297	0.026022857	0.0042405976	0.0051633054	0.008039677	0.0034522798
a23	0.0002993336	0.0067735743	0.006600404	0.036886003	0.010892153	0.003321431	0.031729624	0.00926366	0.08038902	0.0032935725	0.000109443914	0.0018041609	0.00025745202	0.00032384542	0.16205543	0.2623755	0.10484306	0.11484412	0.095450535	0.052998956	0.015488756
a31	0.0014687148	0.0012297309	0.002078137	0.021236837	0.0546593	0.015105704	0.06606451	0.034773264	0.05349791	0.006876651	0.0009184866	0.015830688	0.0010442076	0.0026930482	0.099047914	0.4791739	0.12785107	0.002681687	0.004348634	0.007662626	0.0017568863
