 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.43803144	0.012915988	0.011188746	0.0084541775	0.0014383311	0.005186055	0.026315017	0.009236876	0.13621704	0.19335288	0.054948345	0.032612246	0.046361603	0.0061627934	0.013932351	0.0036461113
a31	0.8204857	0.07239297	0.019132605	6.581655e-05	0.00029421892	0.001675156	0.010456439	0.0018016786	0.01053645	0.008451884	0.0011648042	0.0064080856	0.019197948	6.690474e-05	0.024939835	0.0029294486
a37	0.024733292	0.0050283694	0.022632532	8.994763e-06	0.0013659624	0.050915696	0.02060504	0.000989215	0.2264594	0.075133175	0.00022316298	0.022166	0.20933488	0.00026129239	0.3362818	0.0038612848
a31	0.07054577	0.14553502	0.01421046	2.3792592e-07	0.0032834436	0.03607881	0.034161486	0.015777064	0.036894437	0.011835005	0.011365679	0.010060195	0.009980816	0.00027736693	0.5985892	0.0014050489
a24	0.096150115	0.11409722	0.12519196	1.2581408e-05	0.028834872	0.040204357	0.01210408	0.018325415	0.035437442	0.008329277	0.0020073382	0.03467176	0.24308008	0.00070358877	0.12829445	0.11255543
a46	0.016846111	0.055559468	0.0032964842	1.56839e-06	0.0013600223	0.1387017	0.03644659	0.022945551	0.2620924	0.030906666	0.008820487	0.03087987	0.025015473	0.0014969372	0.36243802	0.0031925892
a31	0.20653172	0.57136446	0.023846088	3.59621e-05	0.008502757	0.0054852604	0.0034581104	0.006361861	0.07235179	0.005098782	0.006296194	0.012839846	0.0144201545	7.6676064e-05	0.06326915	6.119314e-05
a39	0.008088982	0.016618187	0.012873389	5.52257e-07	0.011969679	0.015635164	0.020439606	0.003370641	0.39390615	0.22191077	0.00014707066	0.026920872	0.25677153	0.0007761496	0.010229113	0.00034216692
a8	0.08054445	0.54618967	0.098948605	0.00010953936	0.01361679	0.009843508	0.015659023	0.007624324	0.086019136	0.009618968	0.0028444773	0.015871238	0.024020592	4.764296e-05	0.08850319	0.00053887244
a3	0.435023	0.36513856	0.050704345	0.00015231565	0.010638667	0.003621857	0.006692951	0.002847533	0.0639083	0.01790863	0.003648325	0.016255366	0.012369287	0.00034874782	0.010675559	6.6589266e-05
a31	0.0514115	0.105634935	0.011946497	0.001826946	0.005640126	0.018079204	0.007069133	0.0023593414	0.57859135	0.14644833	0.009392149	0.013498113	0.013726912	0.002930246	0.030800547	0.0006446108
a10	0.0016936477	0.0010753818	0.026932843	3.1611282e-05	0.005619918	0.0938602	0.10508686	0.007595087	0.22635534	0.2716117	0.000132396	0.11939102	0.124854036	0.0003077765	0.0149486875	0.00050344935
