 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.00014755913	1.7266082e-05	0.00044945022	4.8935303e-06	7.665939e-07	0.00020780592	0.99916756	3.884355e-06	1.0074592e-06
a24	0.0001319352	0.0016697365	0.00013127476	0.00063549506	0.0005737267	0.000114979164	0.83440465	0.15034884	0.011989397
a18	0.1829371	0.07732906	0.035850924	0.06963928	0.17289276	0.07786238	0.34655952	0.024990294	0.011938705
a31	0.18627231	0.016581556	0.015743954	0.008661314	0.0035348588	0.5890859	0.18001796	9.661868e-05	5.548018e-06
a37	0.059612118	0.054727886	0.09448739	0.16288866	0.115569815	0.08793975	0.42025805	0.0035652453	0.00095104985
a21	0.28792363	0.02345627	0.022110216	0.010704957	0.006479489	0.56328994	0.08488253	0.0010979032	5.5083503e-05
a31	0.31213564	0.037487198	0.022131588	0.013665941	0.019963872	0.4813967	0.112596035	0.00054192875	8.115891e-05
a37	0.050383557	0.029209763	0.28049335	0.06832304	0.052454706	0.18893354	0.28355828	0.04388172	0.0027619933
a19	0.32252935	0.0035080211	0.2870787	0.0022487806	0.0054236692	0.35391515	0.018921897	0.003446705	0.0029277483
a37	0.07665108	0.005145445	0.5793663	0.008015169	0.017927403	0.1575865	0.12332369	0.010347442	0.021636931
a31	0.08466742	0.007583891	0.17612992	0.007476703	0.028727464	0.26488388	0.09020212	0.09379322	0.24653539
a39	0.060527623	0.0048558824	0.05848255	0.024575248	0.022049686	0.24702464	0.3048606	0.1481509	0.1294729
a35	0.026507856	0.00080948044	0.83390075	0.00048720356	0.0012452361	0.12167548	0.012600414	0.00054230646	0.002231239
a20	0.09706915	0.008132927	0.72979474	0.013113674	0.02184288	0.06632058	0.037607387	0.010049484	0.016069263
a31	0.19599731	0.0057720426	0.17178637	0.02892425	0.08452851	0.19789411	0.09688516	0.06456683	0.15364549
a33	0.13384268	0.002992127	0.013732133	0.012026071	0.029523492	0.36454543	0.15037744	0.062252425	0.23070829
a23	0.0586964	0.020255512	0.64806294	0.011004961	0.012256215	0.10740835	0.12223794	0.009116771	0.010960845
a31	0.16737078	0.07686338	0.30657485	0.08163327	0.08248471	0.0542769	0.09120234	0.07422678	0.06536687
a37	0.3244703	0.0074909995	0.02380821	0.01468395	0.059572063	0.32289416	0.12399022	0.034342397	0.088747635
a31	0.11201994	0.053368766	0.2969115	0.053047813	0.06337795	0.09008767	0.2115693	0.056237955	0.06337915
a3	0.26055765	0.035500254	0.035805654	0.02141788	0.115085244	0.17484708	0.06980146	0.11577071	0.17121407
a11	0.12848917	0.09288539	0.16391471	0.09335643	0.10385245	0.096039206	0.11606169	0.10084057	0.10456042
a31	0.17044754	0.07648839	0.19206198	0.08583565	0.09812092	0.096882105	0.09882346	0.08646103	0.094878845
a37	0.24973477	0.043785345	0.053471472	0.028158251	0.12436142	0.14121148	0.060590018	0.123436235	0.17525099
a11	0.1170591	0.10420531	0.12638399	0.101934195	0.10842295	0.10475752	0.1185843	0.10889028	0.109762326
a39	0.1315138	0.09867191	0.13541652	0.10120315	0.10779371	0.1034197	0.10935409	0.10489096	0.107736155
a20	0.14045435	0.095717266	0.147125	0.09984203	0.106963776	0.09715842	0.105579786	0.10219295	0.10496637
a44	0.14490557	0.09046088	0.1530769	0.095742024	0.104015626	0.106306955	0.10525417	0.097357936	0.10287992
a31	0.11528043	0.11560432	0.11662152	0.11519777	0.11328597	0.08895141	0.110991046	0.115033984	0.10903358
</S>	0.15428637	0.06877599	0.04839253	0.045373693	0.12830116	0.14962608	0.08152192	0.15117873	0.17254356
