 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.87035894	0.060312063	0.04947485	0.012766986	0.00586224	0.0010838812	0.00014090358
a31	0.5467904	0.25300074	0.000333564	1.3386902e-05	0.19958372	6.8353456e-06	0.0002713592
a17	0.5087271	0.16127229	0.02183595	0.00027130684	0.3070016	2.4390887e-05	0.00086740975
a11	0.39347646	0.43589047	0.0005426562	4.16489e-06	0.16988175	7.348401e-06	0.0001972919
a31	0.30186847	0.16806398	0.0024562324	0.00013503335	0.5257189	0.0010700242	0.00068732793
a20	0.024243364	0.015059789	0.006085836	6.413827e-05	0.95442075	5.4637112e-05	7.152849e-05
a31	0.086772695	0.8410435	0.0017197337	5.353558e-05	0.069408156	0.00040497215	0.0005974761
a37	0.090384446	0.05244815	0.0068169534	7.1780945e-05	0.84965557	0.00014156962	0.0004813835
a24	0.12423834	0.8045414	0.0023407917	0.0010452059	0.060533803	0.004694972	0.002605573
a28	0.23268567	0.54537976	0.0108584	0.00014160962	0.1849948	0.005891489	0.020048318
a31	0.32362208	0.27050275	0.009128266	0.0014994087	0.33383524	0.010951517	0.050460666
a24	0.057302363	0.18947102	0.1381077	0.0028352947	0.48628962	0.048381504	0.07761258
a35	0.6315056	0.225598	0.016567528	0.004016089	0.112141974	0.004162981	0.006007719
a31	0.47489488	0.13220537	0.06190091	0.17331575	0.011477423	0.12085862	0.0253469
a20	0.123112425	0.045595367	0.28861907	0.08463395	0.22419722	0.11862085	0.1152211
</S>	0.6724056	0.08118254	0.06550243	0.06316	0.07033661	0.04023072	0.0071821036
