 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.6224887	0.2289069	0.053053726	0.010974169	0.0041262303	0.060470052	0.01602416	0.003956096
a31	0.53709155	0.06355893	0.001882544	0.0006469774	7.583256e-06	0.094103105	0.29615277	0.0065566218
a8	0.049744997	0.059086856	0.03727395	0.03004389	1.0562668e-05	0.5599873	0.24512236	0.018730009
a31	0.038766243	0.02409283	0.0022697025	0.012627534	0.000113026406	0.104456164	0.81573784	0.0019367647
a20	0.018519502	0.09368317	0.044893038	0.56084603	7.740176e-05	0.14263782	0.13457885	0.004764175
a31	0.011270502	0.081551455	0.030126208	0.010414289	0.006252755	0.6952255	0.16467611	0.00048320863
a24	0.02102683	0.15565385	0.06845946	0.102887385	0.0030021567	0.44108462	0.20615682	0.0017289824
a31	0.028894553	0.3135636	0.09462024	0.03162196	0.09126672	0.24930882	0.18388626	0.006837824
a28	0.055265043	0.115576774	0.22402872	0.23953716	0.022756767	0.2349292	0.10654796	0.0013584008
a17	0.00034593855	0.0064360956	0.0071419105	0.014911422	0.014720941	0.2979029	0.6407007	0.017840084
a31	0.06465301	0.6206551	0.07993054	0.02491498	0.08455927	0.06623533	0.056711696	0.002340106
a28	0.023387602	0.010095112	0.014609488	0.6312891	0.028062565	0.18788195	0.10297951	0.0016946786
a13	0.052289087	0.05109608	0.014801583	0.037818693	0.012287362	0.022022622	0.79834926	0.011335257
a31	0.012263428	0.12901495	0.05215818	0.04476276	0.12547623	0.06023465	0.5507946	0.025295181
a23	0.0024998067	0.029290918	0.030382685	0.10983032	0.73111135	0.06374251	0.017350126	0.015792249
a31	0.16738008	0.20347778	0.035079986	0.04714891	0.014370762	0.008156819	0.51735437	0.007031303
a18	0.022283679	0.12187002	0.26619315	0.27380878	0.13550381	0.052970115	0.073870406	0.053500038
a31	0.08806165	0.23040237	0.108264595	0.09439449	0.048186798	0.013785987	0.40401527	0.012888761
a18	0.0069761565	0.080112614	0.3499996	0.20797096	0.0651887	0.087910585	0.11644295	0.08539842
a31	0.0965785	0.2575304	0.21415152	0.1233592	0.1333812	0.014515575	0.15020198	0.010281664
a24	0.0026851036	0.05425908	0.3265433	0.18977459	0.09816574	0.11521866	0.07916521	0.13418831
a17	0.080181316	0.19951543	0.2057665	0.13620025	0.17753853	0.037658904	0.1450721	0.018066976
a20	0.14080144	0.22397459	0.22325294	0.13428566	0.19728588	0.010240558	0.05749412	0.012664881
</S>	0.10260957	0.110101216	0.10894456	0.13634963	0.28455022	0.048156668	0.12420851	0.08507963
