 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.0008571613	0.00014120029	3.5986707e-06	1.5290318e-05	0.99722713	0.00021421758	0.0015253951	1.5971451e-05
a0	0.0010582615	0.0068506836	0.0048845955	0.0014994196	0.8810772	0.034203295	0.07012618	0.000300286
a28	3.35067e-05	0.00015248761	0.00036359375	0.0003941589	0.9868363	0.0026598081	0.009515097	4.4972505e-05
a31	0.00023154386	0.008790304	0.010182534	0.012232718	0.13666178	0.6246038	0.20034583	0.006951551
a24	5.9481667e-06	0.00010871931	0.00012626668	0.00037472087	0.92157996	0.07477612	0.0028458773	0.00018235539
a46	0.0020062327	0.0333759	0.028916515	0.053113658	0.34302062	0.40535325	0.12358945	0.010624317
a31	0.008038751	0.028552823	0.09386986	0.11202735	0.12148885	0.22994731	0.40452626	0.0015487117
a24	0.0062003504	0.027842216	0.048758186	0.19439192	0.06555616	0.41521978	0.23590189	0.006129508
a31	0.030030275	0.028424842	0.27625734	0.46645752	0.08121032	0.024950795	0.08988538	0.002783611
a20	0.008001453	0.03198555	0.047487848	0.11266885	0.23945975	0.16869576	0.38785878	0.0038419757
a29	0.0052998695	0.006356384	0.6193629	0.1727192	0.16622326	0.001962746	0.027936729	0.00013894551
a20	0.02526264	0.09623682	0.60110253	0.13841785	0.13053016	0.0012590933	0.0031717422	0.0040191878
a29	0.00041421258	0.00064781425	0.120886594	0.013177661	0.85814863	0.0006289834	0.005641907	0.00045418096
a13	0.0004075261	0.0005174306	0.08957909	0.013939831	0.8922164	0.0004738932	0.0024019713	0.00046376474
a17	0.0023453454	0.0023417918	0.06763097	0.007878653	0.90954745	0.0010356515	0.0088092275	0.00041095194
a31	0.090882234	0.060188822	0.06078111	0.01494401	0.6123869	0.036385827	0.11938011	0.005051052
a44	0.0015710552	0.0031267651	0.10316825	0.008605713	0.8783275	0.00020921648	0.004654892	0.0003366594
a8	0.51010627	0.14122838	0.06675981	0.044704046	0.07569121	0.044424143	0.07896519	0.038120955
a6	0.55073833	0.19872239	0.06348969	0.042533677	0.037000097	0.03396168	0.043626882	0.029927263
</S>	0.5123226	0.2454466	0.07679817	0.042879105	0.031267412	0.028455269	0.03941403	0.023416758
