 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.17839842	0.5332448	0.010281188	0.009924516	0.0013240881	0.04242089	0.0015158782	0.0027370797	0.0012880622	0.0011611717	0.0028254024	0.18512751	0.028844347	0.00090664264
a23	0.027859008	0.05668706	0.11885801	0.007794728	0.0044828914	0.00566239	0.0007370467	0.008149472	0.0074892105	0.0007585151	0.00041120636	0.10396613	0.654258	0.0028863621
a31	0.0005106365	0.2187094	0.041366175	0.004540636	0.0071085063	0.003176072	0.0037259732	0.016198546	0.022059886	0.002276494	0.0064764777	0.03395452	0.63932437	0.0005723266
a7	0.0007068859	0.2889693	0.33769986	0.033966284	0.03892542	0.03550926	0.019201843	0.049561564	0.027938506	0.00645119	0.010294113	0.026981061	0.12155161	0.0022432075
a10	0.00035372275	0.09004571	0.026036948	0.00040313066	0.003531703	0.07940874	0.0018626818	0.019530274	0.023333896	0.008770684	0.0035973089	0.022605432	0.7201809	0.00033879167
a38	0.0024351568	0.18538167	0.068864346	0.00018893281	0.0006012999	0.07361621	0.001005734	0.0057235477	0.004631537	0.0010430722	0.0017545692	0.026850099	0.6265033	0.0014005811
a10	0.024600523	0.27515787	0.020779954	0.004348166	0.009400212	0.017462702	0.02322145	0.048065946	0.11331187	0.051189583	0.018755456	0.0124180615	0.37973186	0.0015562822
a11	0.017309379	0.46046978	0.057272293	0.00044781843	0.0013267827	0.16912763	0.0045382134	0.023504669	0.010679171	0.004285706	0.0061874697	0.022285733	0.21854913	0.004016363
a31	0.007941462	0.16528939	0.05164573	0.0022588677	0.019943843	0.08404711	0.013237442	0.05886549	0.16894507	0.046312883	0.006390242	0.004332917	0.36865285	0.002136695
a13	0.06263009	0.62193185	0.18762311	0.0015126872	0.012083317	0.043272395	0.0014145265	0.0091538625	0.0058705015	0.006969618	0.003240571	0.0038346667	0.03954507	0.0009177332
a31	0.0022304815	0.13832723	0.115703724	0.004737394	0.044895284	0.057691343	0.013668393	0.05763915	0.10936638	0.07265419	0.0120885875	0.0076171565	0.3617023	0.0016783631
a0	0.02230144	0.70304936	0.038150504	0.0016784352	0.007213269	0.14420341	0.005508192	0.038943727	0.005953464	0.008449451	0.00558603	0.0060177045	0.010572546	0.0023724057
a31	0.0038725145	0.1157399	0.13553779	0.0101556545	0.16701367	0.24979001	0.012568078	0.05351128	0.025266636	0.034930427	0.017361274	0.0133370375	0.15843223	0.0024835009
a39	0.011976985	0.46632382	0.029795352	0.005054136	0.0079754675	0.2625037	0.030003551	0.10769808	0.009102691	0.025511798	0.023862164	0.011810499	0.005873738	0.002507902
a31	0.0027538217	0.16602723	0.0903288	0.011889857	0.23195322	0.3617855	0.005219998	0.027843293	0.0062922635	0.023844585	0.017048042	0.0104170665	0.043824207	0.00077210116
a17	0.004951409	0.19194314	0.032041922	0.00814073	0.0084670745	0.40994188	0.06910262	0.1346118	0.01134301	0.041080132	0.051115397	0.026131898	0.008116459	0.003012527
a20	0.002084842	0.19325414	0.093996465	0.014068168	0.20075215	0.40142754	0.0032264406	0.010428485	0.0023522333	0.026951326	0.025666956	0.008717182	0.016815504	0.00025856844
a21	0.00038493762	0.013224386	0.080228046	0.035591815	0.32742518	0.07962557	0.053072426	0.024748048	0.016714973	0.21240757	0.14248815	0.010224901	0.0030253818	0.0008386037
a31	0.00066175975	0.020649862	0.080065005	0.026389368	0.35787058	0.34817746	0.021074582	0.01610506	0.0101265665	0.0689107	0.039069496	0.006789959	0.002558315	0.0015513147
a18	0.00011064721	0.0057629393	0.0047330116	0.0076890914	0.02487441	0.22852233	0.12239877	0.060127366	0.11915846	0.22173005	0.14320166	0.02333648	0.021141663	0.017213067
a46	0.0015161284	0.05068732	0.15891755	0.019276388	0.15238577	0.41222987	0.010965855	0.018178532	0.008995671	0.08619746	0.06337468	0.009814516	0.0070043323	0.00045593685
a31	0.006091563	0.03550523	0.14794765	0.025054011	0.108243085	0.55269104	0.012670869	0.013937226	0.005605317	0.035615046	0.032915294	0.010338753	0.011049641	0.0023352006
a38	0.00094258855	0.0030588168	0.009867167	0.017033236	0.059250444	0.10665182	0.119718984	0.04393367	0.08304112	0.18002139	0.1530335	0.038329314	0.13605241	0.049065568
a3	0.015230936	0.041580275	0.09270344	0.02709902	0.068181984	0.47411117	0.022101868	0.026925778	0.019844133	0.11488721	0.06654357	0.021597497	0.0068182726	0.0023749217
a21	0.0054784995	0.041586854	0.12136647	0.028067298	0.16394235	0.3719258	0.026313882	0.021415714	0.013165923	0.064741686	0.07522998	0.031065652	0.025532689	0.010167086
a8	0.009683564	0.058107927	0.19561777	0.040341645	0.14585042	0.34053576	0.021338502	0.025835745	0.011785273	0.045179985	0.051577386	0.024087213	0.023119291	0.006939486
a28	0.019977689	0.052054834	0.16176999	0.03897292	0.11597301	0.31099033	0.03431289	0.031190738	0.02024841	0.05880971	0.06666238	0.037515797	0.039535873	0.011985441
a31	0.0064064246	0.039205804	0.097888365	0.025259344	0.26456413	0.16194627	0.03711584	0.020384522	0.015985047	0.07707211	0.101179026	0.0416345	0.08814318	0.02321547
a28	0.002201508	0.0035168556	0.008593374	0.0089206835	0.15391107	0.04753464	0.059466206	0.010991857	0.043120187	0.11633794	0.119383834	0.026580326	0.3555174	0.043924052
a31	0.032819465	0.0482442	0.0971616	0.042005643	0.09365118	0.29911786	0.04159386	0.040011946	0.03388239	0.078187995	0.07908559	0.060798753	0.034719247	0.018720273
a3	0.004982591	0.0041958103	0.009385008	0.009171487	0.1481094	0.033863366	0.067643106	0.010441793	0.04146756	0.11437184	0.12466437	0.029506115	0.35365203	0.048545443
a30	0.041176293	0.053116973	0.095159635	0.049707986	0.08208313	0.24774432	0.0488767	0.047681224	0.04055624	0.08820556	0.087170206	0.06832835	0.029342063	0.020851292
a35	0.014857411	0.05012622	0.15786527	0.035207745	0.119048916	0.2680947	0.034281835	0.029143214	0.021099027	0.054625396	0.065814435	0.0385591	0.08943527	0.021841481
a8	0.049407113	0.07832515	0.1733836	0.06427804	0.08129915	0.23761801	0.050606273	0.048208594	0.02674516	0.062225588	0.063134596	0.032349423	0.02266834	0.009750889
a31	0.054771986	0.069608316	0.117007144	0.062085927	0.08809551	0.15306492	0.06424843	0.056809776	0.04551935	0.08032517	0.08429831	0.06195368	0.036390517	0.025820939
a0	0.0036918437	0.0037415049	0.009069475	0.008641816	0.14120004	0.035452098	0.06253959	0.008451473	0.035790104	0.10069183	0.109023556	0.025803685	0.412707	0.043196023
a46	0.043327007	0.05323883	0.08630174	0.04995757	0.091793634	0.15532802	0.053189147	0.04957934	0.046084866	0.09355162	0.09794697	0.08794147	0.056505464	0.03525432
a20	0.07712637	0.08044692	0.094775364	0.07613759	0.08297194	0.09917068	0.07672845	0.06970645	0.053992618	0.090901084	0.09130813	0.06749754	0.015266951	0.023970004
a31	0.032563325	0.049631365	0.10965279	0.039445464	0.10495182	0.17283855	0.05811898	0.03736232	0.033852007	0.07379334	0.08390878	0.053080074	0.118627064	0.03217413
a46	0.0058598826	0.004502386	0.009312423	0.00923649	0.15578212	0.033758108	0.07180785	0.009405873	0.038627494	0.112191424	0.12166284	0.029359244	0.35406697	0.044426914
a20	0.051587943	0.054719973	0.06944413	0.052720334	0.12290949	0.13667507	0.054516207	0.05373882	0.04950369	0.101966694	0.10346522	0.09648784	0.022359712	0.029904855
