 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.0003029609	0.0002507465	0.0017576205	7.459535e-05	7.2339884e-05	2.233479e-05	6.876347e-05	0.00024802334	7.823776e-05	0.00027401315	3.9407932e-05	2.235529e-05	1.3452009e-05	0.00016072097	0.01918014	0.0032053627	0.9742235	5.47536e-06
a31	0.07909013	0.08554102	0.015513422	0.0021550974	0.0022332068	0.00040498027	0.0017925266	0.002012935	0.0017182106	0.004643518	0.00081000297	4.0751165e-06	9.861807e-06	0.001531404	0.19827229	0.005838015	0.5980157	0.0004135205
a5	0.0003444201	0.0024646705	0.00043447714	0.00019639473	0.00034040687	0.00047440556	0.001889588	0.0005539317	0.0029159698	0.0023324885	0.00033469847	1.02780284e-07	1.6107076e-07	0.00027397048	0.21894555	0.13638946	0.5865996	0.045509677
a7	0.0062744045	0.027438829	0.00017430769	0.00014161038	0.0002504948	0.001365626	0.0054663136	0.05801708	0.029028008	0.108432874	0.0016213498	1.3947447e-06	7.1529794e-05	0.027562538	0.38132498	0.037084606	0.31011406	0.0056299665
a37	0.0008459101	0.003174572	6.970451e-05	9.0108646e-05	7.831067e-05	0.00018667632	0.00048444732	0.014382228	0.0025985045	0.028065095	0.00010572783	8.548099e-07	2.918973e-05	0.0016178086	0.6004912	0.00091329246	0.34682184	4.446507e-05
a7	0.0066504106	0.04660376	0.005001385	0.0015313472	0.00048597727	0.0029412862	0.001681492	0.009522272	0.008223086	0.025934495	0.0022707535	3.301259e-05	0.00036295864	0.0031472086	0.51759183	0.0014638747	0.36629257	0.00026222522
a20	0.004657232	0.018297829	0.00429098	0.0013438885	0.00042059663	0.0040194993	0.0019137583	0.017454682	0.014457562	0.03899905	0.0015562633	0.00010998549	0.00077392394	0.013983502	0.4415344	0.002082733	0.4324988	0.0016052717
a31	0.0032055844	0.04167588	0.03953168	0.019685758	0.0044060964	0.060735658	0.02836344	0.14292915	0.19246013	0.2065036	0.021887094	0.00012104811	0.0012116969	0.013901397	0.10553153	0.0042546955	0.10304571	0.01054995
a17	0.0028022497	0.04352519	0.060755093	0.050021984	0.045720875	0.059523985	0.06941526	0.107356384	0.04972122	0.2214479	0.010819142	8.918317e-05	0.0015332607	0.011279832	0.22367226	0.015004648	0.02020458	0.0071071065
a29	0.002468837	0.07183443	0.0011664996	0.0012878376	0.0025370286	0.0045938673	0.00810795	0.021941103	0.030023063	0.045893885	0.08443784	8.737599e-06	7.2736184e-05	0.00015517074	0.44707912	0.0009939707	0.2772917	0.000106241896
a39	0.007780689	0.20832488	0.015989987	0.01687086	0.0045106434	0.045848362	0.03564653	0.11621576	0.15896821	0.18537004	0.09238471	0.00078108866	0.013493972	0.011712016	0.040555857	0.011404062	0.015499742	0.018642612
a31	0.0010151597	0.029539507	0.0028497858	0.007876807	0.003253577	0.05670317	0.03868626	0.24785663	0.1710334	0.36226645	0.034749247	0.00015601463	0.0035003459	0.0010225832	0.02535717	0.0049622413	0.0065223663	0.002649272
a3	0.0010311381	0.00077205664	0.008417845	0.041524265	0.009409985	0.09146358	0.06776208	0.2692482	0.061635975	0.13873227	0.006150527	0.00010459068	0.0016182407	0.029814634	0.20639446	0.0056883753	0.035762854	0.024468888
a29	0.005837241	0.058823816	0.0045938925	0.001350419	0.0016078184	0.009623387	0.01637126	0.048288725	0.057528988	0.1598695	0.1878044	0.00026877518	0.0016337673	0.0012637315	0.22409888	0.005181916	0.21439154	0.0014619277
a20	0.004471001	0.070957325	0.004166716	0.013168778	0.008417295	0.06444222	0.102883	0.18396033	0.155108	0.17470664	0.1214302	0.0008706219	0.015962148	0.0027007041	0.026023084	0.02629952	0.016228026	0.008204489
a31	0.010508567	0.1128398	0.0037723333	0.014948111	0.012127153	0.051167432	0.079782695	0.20350836	0.11160477	0.20576629	0.08877091	0.0005341568	0.026448332	0.002701303	0.025029866	0.015054635	0.024369063	0.0110661555
a13	0.0010888318	0.00145149	0.0015402994	0.0137798395	0.0021633303	0.06502469	0.042992808	0.41660452	0.07666634	0.17993638	0.011228593	0.00015689655	0.003231728	0.027682688	0.10026015	0.0029774744	0.03191809	0.021295875
a29	0.008270209	0.027981704	0.03571352	0.0072107557	0.008273002	0.02995904	0.07746551	0.094426185	0.13814436	0.19647327	0.17873816	0.0008644094	0.0038467413	0.00077091926	0.036586847	0.007898565	0.14576529	0.0016115217
a41	0.00837362	0.051196557	0.0037395651	0.012091384	0.012545346	0.05363824	0.14152995	0.17488904	0.11409403	0.1294166	0.14570932	0.00087917084	0.02039578	0.0030245415	0.03778524	0.02714158	0.05439372	0.009156314
a10	0.018044561	0.016954934	0.0050765607	0.01695791	0.019001706	0.052101955	0.21259187	0.18257971	0.09371664	0.110370964	0.092723526	0.0020927018	0.015671303	0.0017265391	0.037400648	0.035129096	0.07817343	0.009685973
a24	0.0121555505	0.106675096	0.0017854461	0.008811033	0.0068984954	0.030674588	0.08132419	0.22183628	0.091297746	0.14804594	0.09474524	0.0007255514	0.032399345	0.009793973	0.028295998	0.022422135	0.06487033	0.037242975
a31	0.0050740326	0.027722428	0.0041363393	0.009029807	0.00980755	0.046604257	0.15047468	0.14916278	0.13363433	0.1240334	0.16932754	0.0008181868	0.013413312	0.0036208704	0.035390466	0.024684671	0.08687132	0.0061940327
a13	0.002790053	0.0068246317	0.00040767036	0.00268498	0.00086073496	0.02332056	0.0556959	0.11982115	0.23844615	0.12391192	0.115333945	0.0019832817	0.008830483	0.033078175	0.02024916	0.020735139	0.1595251	0.065501004
a8	0.014816795	0.014964268	0.16071726	0.037504926	0.033141978	0.058573566	0.16147837	0.09387885	0.12509799	0.101161845	0.083970316	0.006877759	0.016151756	0.0029851599	0.010040807	0.021449823	0.051779013	0.005409557
a31	0.09567517	0.025039824	0.017960621	0.033773713	0.025585514	0.03917379	0.14890496	0.10641189	0.0484281	0.038999524	0.075677566	0.020371566	0.06885338	0.00514062	0.03667389	0.052863963	0.14699216	0.013473697
a13	0.0037339998	0.012722548	0.0004262148	0.0019260931	0.00069254567	0.0155549375	0.04425028	0.08246787	0.23769963	0.08383192	0.14753905	0.0024052274	0.012802636	0.030199677	0.016383443	0.027802704	0.20555529	0.07400593
a46	0.020219048	0.012012258	0.112233765	0.063080885	0.046503436	0.07445188	0.17711459	0.12925841	0.08517182	0.0899188	0.046962168	0.014984323	0.033242524	0.0062042843	0.010740366	0.025985602	0.04351263	0.008403184
