 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.0005777724	0.117957436	6.770857e-05	4.112837e-06	2.1606109e-05	0.0008614655	0.86603904	0.01446123	9.565004e-06
a13	0.0049511273	0.20928937	0.15910853	0.0011927559	0.019897075	0.032979514	0.27987644	0.29078493	0.0019202494
a20	6.847055e-05	0.015327531	0.0008374164	1.9353956e-05	0.00055538927	0.0011557867	0.95844275	0.023572009	2.1380483e-05
a7	0.00039314083	0.23658948	0.007689811	0.0007676358	0.014648163	0.13694589	0.53184247	0.07046557	0.0006578247
a36	0.0014932832	0.012199457	0.0097493045	0.020386852	0.016861634	0.59956735	0.044686362	0.29200715	0.0030486253
a7	0.0014102941	0.0025081055	0.005097263	0.013063451	0.013668804	0.5436357	0.04368888	0.37478006	0.0021475006
a31	0.0026522817	0.0034701328	0.018051043	0.055346582	0.035772152	0.20802592	0.032246128	0.6416616	0.0027741676
a37	0.0011329709	0.065654926	0.2898976	0.016833764	0.07279491	0.020783072	0.23214985	0.2991761	0.0015768448
a31	0.0018795793	0.011622315	0.057185438	0.061679058	0.019176956	0.31091303	0.07440564	0.4626502	0.00048779437
a37	0.0001515248	0.027738899	0.21581528	0.007595828	0.055925276	0.017052038	0.09819618	0.5736564	0.0038687142
a41	0.0018219181	0.0068219285	0.039535496	0.017992282	0.02555343	0.44459096	0.033731066	0.42892495	0.0010279377
a21	0.005940175	0.012645463	0.0149692455	0.097415894	0.25230604	0.5528645	0.004733396	0.057537735	0.0015874606
a31	0.006566124	0.0051801926	0.006009197	0.09042116	0.24686635	0.5786224	0.0053780377	0.056660578	0.0042959764
a39	0.00019603941	0.00805149	0.017472962	0.01997715	0.051822346	0.019639792	0.04497347	0.77479106	0.06307558
a13	0.000670759	0.010942262	0.036264505	0.018103924	0.17319728	0.42967835	0.028384002	0.3007917	0.0019672653
a31	0.004827442	0.009170866	0.019605475	0.10870289	0.6701278	0.13001734	0.020078368	0.028283436	0.009186404
a20	0.00041426427	0.0015739354	0.0088123595	0.042421736	0.04486041	0.08137246	0.08186888	0.63614917	0.10252683
a31	0.001943604	0.04753169	0.06314515	0.039368983	0.36271712	0.22085063	0.053633343	0.19958852	0.011220972
a35	0.000293416	0.0015935395	0.011775067	0.05239371	0.062501855	0.07338777	0.123363055	0.56863123	0.10606033
a31	0.0077541755	0.0970896	0.20374343	0.061454967	0.293615	0.097332135	0.08439822	0.14473277	0.00987966
a26	0.00033592063	0.0029371881	0.022683857	0.027130386	0.10605387	0.025639545	0.15229636	0.5025665	0.16035631
a9	0.020862695	0.0953807	0.22593227	0.14556669	0.2861747	0.07002828	0.07383746	0.0730495	0.0091676125
a33	0.026766056	0.060257237	0.36890706	0.055701524	0.16717255	0.061551098	0.12342046	0.11599754	0.020226404
a31	0.051047485	0.061926417	0.32610732	0.059954036	0.09554259	0.07825523	0.13710089	0.15098424	0.039081726
a39	0.0049507925	0.0013967775	0.020932639	0.03693687	0.0462674	0.093120016	0.11568809	0.42951542	0.25119203
a24	0.060614713	0.08185051	0.17974609	0.07337921	0.27154803	0.07488445	0.104538545	0.1103666	0.043071885
a37	0.04129203	0.038257234	0.2740385	0.044184696	0.099919714	0.08238468	0.1886828	0.17927615	0.05196418
a7	0.031379998	0.053957373	0.35287622	0.04945503	0.07493762	0.07511019	0.14930224	0.16906483	0.043916468
a17	0.040694244	0.046211537	0.31573892	0.04769164	0.08456879	0.07995359	0.15643735	0.17764398	0.05105998
a24	0.103927135	0.10331672	0.23426887	0.09949772	0.08239232	0.09692407	0.123825386	0.11748679	0.03836096
a34	0.092548884	0.044853184	0.2713843	0.056999553	0.06854652	0.09411296	0.15053818	0.16859429	0.05242214
a37	0.014951429	0.00680742	0.06271681	0.027676426	0.15192972	0.1034268	0.086025916	0.19565493	0.35081053
a31	0.09861674	0.103291124	0.13840637	0.09866659	0.16066661	0.099042565	0.11212295	0.11314123	0.07604583
a37	0.10765832	0.027532248	0.07760804	0.053873815	0.19056915	0.08827864	0.09856585	0.12310055	0.23281336
a41	0.118087955	0.112063676	0.12597832	0.112499274	0.11926659	0.108003534	0.117259085	0.111480616	0.07536095
a31	0.1307954	0.11801088	0.13093145	0.1182382	0.100052185	0.11190939	0.11652815	0.108527556	0.0650068
a28	0.09980419	0.017292302	0.05037987	0.049347136	0.18201774	0.08750422	0.091096185	0.12673521	0.2958232
a20	0.11424264	0.106096596	0.12077249	0.107930705	0.118441515	0.107655615	0.11942101	0.11679645	0.08864297
a17	0.124142066	0.10038041	0.13965043	0.1040166	0.10356722	0.107571736	0.11728062	0.11797253	0.085418396
a31	0.1344828	0.11546051	0.12606195	0.117094345	0.09932097	0.113359116	0.11675269	0.10999115	0.06747648
a24	0.10673141	0.015517978	0.041484643	0.051743668	0.16636401	0.087401375	0.09560108	0.13233677	0.30281904
a20	0.12578668	0.08087444	0.1095246	0.0888971	0.11005639	0.0955975	0.17286699	0.117567755	0.09882859
</S>	0.08604253	0.07809994	0.18807688	0.08149661	0.1294905	0.09643514	0.12107586	0.13354541	0.08573708
