 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.08549232	0.08931588	0.07952871	0.059625063	0.024436029	0.045375023	0.062400777	0.17524396	0.37029514	0.0031585693	0.0051285904
a10	0.04975294	0.011960972	0.062060196	0.5658659	0.002806773	0.035656095	0.03951822	0.048044406	0.16613927	0.006190175	0.01200515
a31	0.0014476703	0.0006040609	0.15466172	0.06703776	6.6056455e-05	0.06985957	0.18982776	0.14722688	0.32366604	0.023515068	0.022087466
a10	0.025040343	0.0018367341	0.1659473	0.1408003	5.769809e-06	0.03361372	0.07280522	0.24195784	0.30090496	0.0073535154	0.009734218
a28	0.0021101658	0.00023343498	0.035276428	0.09037147	0.00016105424	0.06490602	0.1802227	0.35540673	0.23550594	0.007491961	0.028314168
a10	0.003868205	0.00765726	0.018904774	0.02204658	0.000850552	0.014612375	0.035033338	0.012285681	0.87993187	0.0034627754	0.0013466205
a21	0.00039923584	0.00043543632	0.0065311124	0.018311376	0.0005233801	0.0062093153	0.010402922	0.020227712	0.9325279	0.00252352	0.0019081119
a38	0.25716332	0.03827287	0.44740048	0.17498943	0.0047339913	0.0292174	0.010266377	0.007156888	0.020668745	0.005240123	0.0048903883
a41	0.23379079	0.040182814	0.6214433	0.035941064	0.007806041	0.0034835115	0.012503738	0.021807903	0.017680362	0.0034341128	0.0019262965
a31	0.088995524	0.017072326	0.6852772	0.071025215	0.0022875152	0.0007656774	0.008297067	0.06970303	0.052981194	0.0020581286	0.0015371015
a18	0.00020090924	0.0013672296	0.03784131	0.30316946	0.008174232	0.018691078	0.013561796	0.20090847	0.16884686	0.09913052	0.14810815
a31	0.026644679	0.0071787294	0.14649306	0.3509315	0.0020740975	0.0024430219	0.007880284	0.26836646	0.17992993	0.0036909468	0.0043672775
a21	7.8725796e-05	0.0005170086	0.035494946	0.26585034	0.002389705	0.012726415	0.0104336785	0.08549707	0.41287762	0.11958845	0.054546032
a31	0.022142403	0.008238854	0.053953074	0.38473988	0.008420362	0.00577276	0.006519441	0.24116391	0.26290327	0.0029397476	0.0032063029
a18	0.0004991939	0.000980875	0.074028745	0.5362098	0.004462078	0.009731698	0.017294625	0.079951085	0.17801116	0.074718446	0.024112247
a17	0.052165467	0.03064264	0.075252496	0.35671717	0.048932113	0.016446684	0.012500884	0.10709254	0.28820693	0.0067114043	0.00533162
a20	0.019159999	0.0103596	0.04752409	0.7028634	0.011489122	0.0051019927	0.0060645416	0.08738009	0.09271565	0.008904188	0.008437248
a3	0.057898436	0.014322642	0.13727377	0.2384518	0.013168614	0.012602951	0.037055634	0.19250269	0.048617933	0.09935913	0.14874648
a35	0.04600442	0.018809276	0.08140907	0.5205157	0.009139718	0.012801942	0.024268301	0.09876488	0.07082325	0.057749867	0.059713595
a37	0.036293387	0.022728506	0.04068289	0.6518009	0.012691101	0.010675651	0.008363632	0.048130155	0.14411855	0.0151422685	0.009373006
a38	0.052471	0.021326676	0.071773335	0.30906105	0.011568074	0.015232463	0.032750573	0.1448598	0.10619558	0.11713374	0.11762775
a31	0.072455905	0.048431475	0.05645778	0.2973597	0.04253674	0.02732235	0.02028942	0.055030096	0.32026413	0.036095783	0.02375664
a37	0.013124957	0.012950575	0.034909077	0.011353904	0.0077111223	0.0014141493	0.008363321	0.053438988	0.14964019	0.554482	0.15261173
a21	0.04192584	0.032643624	0.039057754	0.18043837	0.035074644	0.02359361	0.025155634	0.08317331	0.4636019	0.041321605	0.0340137
a31	0.1342291	0.10448708	0.0955841	0.17213655	0.08499723	0.061493948	0.042335372	0.037130665	0.19388269	0.04088379	0.032839462
a29	0.054756686	0.043345317	0.05513891	0.007936758	0.02182312	0.0012492174	0.009418574	0.08730247	0.14737837	0.41844764	0.15320292
a31	0.06810401	0.04823939	0.04640491	0.11087481	0.048531573	0.030393638	0.035966203	0.11712099	0.3389532	0.08570814	0.069703154
a33	0.16175987	0.091882505	0.07354155	0.005452886	0.08801653	0.0027649489	0.01371538	0.08841725	0.087508336	0.20603986	0.1809009
a20	0.0890042	0.08019998	0.08283028	0.0914633	0.10054757	0.07100204	0.06414035	0.06984221	0.21987152	0.06105297	0.07004552
a31	0.13383506	0.10273289	0.086351104	0.08204519	0.09016678	0.06377711	0.06302411	0.07182726	0.15137886	0.077158235	0.07770336
</S>	0.21622	0.10317951	0.08069525	0.005904531	0.11933551	0.003657731	0.01296453	0.0686533	0.04913711	0.15702207	0.18323039
