 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.076511465	0.027357444	0.034270033	0.025026817	0.0058254306	0.2700603	0.012976847	0.006063662	0.007283407	0.026298836	0.23956932	0.24151646	0.023568055	0.003671874
a20	0.0046060756	0.0009868304	0.002233976	0.015524483	0.00016873873	0.007620114	0.0020278574	0.0022653406	0.0013868044	0.013918565	0.47729248	0.42505455	0.04258955	0.004324724
a13	3.068148e-05	0.0021674521	0.0007587152	0.0015392002	0.008010038	0.6504345	0.00198279	0.0026640608	0.018640645	0.040591836	0.14120987	0.12296088	0.0074583273	0.0015509743
a31	0.012662501	0.0032268043	0.0006694101	0.00073856616	0.010959919	0.8327691	0.0062446273	0.0015960432	0.032422863	0.009732789	0.027536316	0.0595405	0.0014443519	0.00045619818
a28	0.024836808	0.005070189	0.004346928	0.08544251	0.105090626	0.20399013	0.17604294	0.041525736	0.0975505	0.02421632	0.049995735	0.17914397	0.0023489567	0.00039863505
a31	0.01942973	0.003059709	0.0026316328	0.022161797	0.049771115	0.48039424	0.024792273	0.027159972	0.13494961	0.032192875	0.07269402	0.061117243	0.066369876	0.0032758666
a21	0.0468536	0.0026625975	0.0013290634	0.07732178	0.3131648	0.25938925	0.22573309	0.02695607	0.02333507	0.0046762675	0.0036897017	0.009400576	0.00529178	0.00019640048
a31	0.009541171	0.001194106	0.0026786004	0.021871619	0.037564665	0.2651045	0.057129726	0.15508495	0.27953973	0.026828097	0.041477617	0.062055692	0.02165087	0.018278692
a20	0.4373092	0.0014944354	0.0003003867	0.028306656	0.07147743	0.18343613	0.13300548	0.027544353	0.038596284	0.016372811	0.0049124453	0.003574855	0.052683387	0.0009862083
a28	0.0030154795	0.0027896608	0.0027648804	0.015085992	0.03714057	0.5199858	0.05233501	0.06508329	0.11143516	0.03540429	0.066071555	0.05177227	0.011613897	0.025502142
a27	0.01143981	0.02187338	0.024822319	0.024213089	0.047916546	0.26720303	0.037051786	0.18222333	0.19469526	0.042691004	0.034420896	0.043350015	0.04191582	0.026183762
a17	0.0038042658	0.03193246	0.030947715	0.025290074	0.018662035	0.043976597	0.07050865	0.5073794	0.19208553	0.03758674	0.011151297	0.006423376	0.016228957	0.004022929
a4	0.00031125406	0.0037200316	0.0034721426	0.011514459	0.0073414333	0.020413049	0.0757983	0.7475165	0.10898307	0.013115896	0.0032224108	0.0031040704	0.0008208308	0.00066643464
a13	0.0006156003	0.005960077	0.003201131	0.007109169	0.0068082055	0.01387849	0.06902285	0.6285054	0.2063923	0.044941958	0.0066484264	0.0042142533	0.0015608314	0.0011412841
a31	0.0011262797	0.004609444	0.0037051633	0.0020328076	0.002541613	0.004879336	0.011935163	0.56363183	0.24399744	0.12022482	0.02136414	0.009823104	0.00601393	0.0041149147
a18	0.0008383191	0.0004617314	0.00083703775	0.019919617	0.05254846	0.041872956	0.03436183	0.110557444	0.27397817	0.17236038	0.113761395	0.053639185	0.11034814	0.014515372
a36	0.0008461217	0.005834288	0.0020148114	0.0031706167	0.0061621713	0.017945303	0.02911713	0.49290934	0.19271356	0.18286149	0.039475996	0.022226328	0.002124356	0.0025985148
a46	0.0015495482	0.008130924	0.0018969029	0.001298122	0.0070572253	0.009361885	0.023653774	0.29647452	0.37852284	0.22948478	0.024048664	0.009738051	0.0051369295	0.003645798
a31	0.017336946	0.121708795	0.028592952	0.020804415	0.0451308	0.079803355	0.068546265	0.23764996	0.23769893	0.08641985	0.023111265	0.011729591	0.00587674	0.0155902
a20	0.0018016992	0.0010183338	0.0010172826	0.0023601064	0.017426409	0.018368691	0.02475184	0.046613097	0.12400387	0.26938322	0.25170282	0.06500623	0.15925466	0.01729172
a8	0.0079725105	0.03985203	0.010889401	0.0090071205	0.01849363	0.02691834	0.02616707	0.2330954	0.27732182	0.21593724	0.07068169	0.036982164	0.009963055	0.016718537
a31	0.07106253	0.1588455	0.06685276	0.06407004	0.07375112	0.07453947	0.07861997	0.14436038	0.18388692	0.046516694	0.011675524	0.0071609803	0.008954427	0.009703713
a24	0.004486219	0.004597528	0.0036273526	0.0020299982	0.0071997484	0.013242428	0.013667426	0.044576094	0.06874187	0.28428334	0.3532525	0.05839747	0.12353227	0.018365698
a46	0.014705231	0.02148532	0.0084935045	0.0068581346	0.012053551	0.012540776	0.020733368	0.23201336	0.3390839	0.19656515	0.07161165	0.03559333	0.017190682	0.01107201
</S>	0.08066693	0.18863593	0.08433561	0.0736642	0.08459588	0.07997516	0.08174813	0.106511936	0.112547524	0.050290897	0.012908751	0.008543481	0.016482195	0.01909344
