 	tutto	il	cibo	vuole	girato	</S>
a31	0.8529271	0.091629416	0.018079676	0.0030030978	0.032157313	0.0022033367
a8	0.051420946	0.091921	0.027263468	0.043282818	0.7826881	0.0034236584
a31	0.7973741	0.006188846	0.00067314703	0.0007821431	0.19481212	0.00016967289
a29	0.21286726	0.025456436	0.0038396085	0.0048440946	0.74214554	0.010847107
a20	0.07459278	0.0014395675	0.00022859513	9.894729e-05	0.923386	0.00025414227
a39	0.6671415	0.12067449	0.004430213	0.0007762822	0.2068463	0.00013120074
a31	0.90724415	0.017595464	0.0014841933	0.00088315835	0.07243024	0.00036281836
a0	0.027052358	0.10775963	0.006851387	0.015417831	0.8343746	0.008544138
a31	0.97420675	0.005497202	0.001667843	0.0003940021	0.018073486	0.00016072694
a24	0.0020402598	0.001771902	0.004848425	0.0059310347	0.96993065	0.015477749
a36	0.96257246	0.0136048375	0.01341866	0.0019854116	0.007697066	0.0007216811
a11	0.912474	0.013826239	0.02502539	0.023898326	0.019387519	0.0053886455
a17	0.85896736	0.021689853	0.035663832	0.03559845	0.038499877	0.009580673
a31	0.84102714	0.027068608	0.0148265185	0.028284239	0.082329296	0.006464205
a6	0.08000223	0.02898163	0.17626426	0.0507703	0.6225975	0.04138408
a31	0.2987767	0.049214184	0.020020284	0.067338094	0.5295456	0.035105176
a24	0.1319429	0.026176428	0.16513503	0.043579083	0.5071402	0.12602632
a6	0.6150475	0.09136705	0.03970494	0.0788384	0.12128399	0.053758044
a31	0.20364963	0.21039347	0.13744488	0.26291186	0.13391265	0.051687438
a46	0.1968691	0.040565066	0.14762345	0.041485082	0.4352017	0.13825552
a39	0.110948704	0.059571933	0.06970851	0.30853668	0.39555922	0.05567493
a31	0.17984605	0.17301103	0.11886089	0.20717691	0.20244832	0.11865681
a41	0.49544868	0.08130039	0.1247094	0.062622845	0.1749761	0.06094265
a8	0.1180154	0.059058905	0.073112756	0.31654927	0.37079015	0.062473528
</S>	0.14059561	0.13560179	0.12943237	0.31933886	0.17302729	0.102004066
