 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.7807128	0.15237707	0.05102469	0.013975566	0.0015723608	0.00021958089	0.000118002645
a46	0.60983306	0.33745092	0.0026775752	0.00091249327	0.008717267	0.04013555	0.00027306445
a35	0.5601345	0.4011073	0.00763073	0.000109241955	0.0065747956	0.023534428	0.0009089785
a3	0.23785575	0.47053596	0.03249289	9.7392476e-05	0.112819105	0.14542964	0.00076922256
a31	0.12802257	0.20165111	0.027546247	7.787536e-05	0.006700369	0.624165	0.011836844
a18	0.146924	0.6220282	0.036103435	0.00057899667	0.044105362	0.14966887	0.0005912446
a31	0.3694669	0.4607151	0.01244154	5.8522e-05	0.00972657	0.14695755	0.00063374516
a46	0.027291391	0.03529738	0.027585885	0.00013864215	0.6762462	0.23052117	0.0029193365
a31	0.11229811	0.3203258	0.006680038	1.3020379e-05	0.0071605197	0.55295604	0.00056648726
a46	0.3110865	0.17969033	0.20897241	9.791762e-05	0.07600881	0.21716774	0.0069763446
a31	0.41310555	0.3272194	0.0066690007	0.0017138291	0.0092649255	0.24042727	0.0016000381
a17	0.20682769	0.0724943	0.050184935	1.9506806e-05	0.019463887	0.560905	0.09010475
a20	0.4338511	0.43109274	0.025242109	0.017417496	0.013830981	0.07624936	0.0023161373
a31	0.05772934	0.19163577	0.07634442	0.009200481	0.11421725	0.4504504	0.10042236
a7	0.0027341915	0.02703184	0.067095175	0.0018931717	0.036119033	0.53339434	0.33173227
a39	0.11465556	0.35703814	0.17016084	0.1901133	0.06889954	0.048867434	0.050265163
a31	0.07051937	0.038924556	0.0378794	0.27677467	0.21417105	0.15178967	0.20994128
</S>	0.03742691	0.095078416	0.073912814	0.029835977	0.11322079	0.26126713	0.38925794
