 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.9687564	0.01940019	0.007024688	0.001319545	0.0012911578	0.002085333	0.00012273235
a31	0.89283764	0.0040629148	0.011275594	0.0040985914	0.027521497	0.05633116	0.003872603
a20	0.0414079	0.03453205	0.14742199	0.018161379	0.44570535	0.29707342	0.015697867
a31	0.105556265	0.00078734185	0.11880205	0.26675522	0.43539512	0.061682384	0.01102167
a20	0.028239915	0.0006374377	0.093770176	0.102546595	0.716517	0.026068794	0.0322201
a38	0.017412856	0.00081227545	0.114408866	0.49635276	0.27038327	0.098172255	0.0024576727
a31	0.0528302	0.00024275988	0.11266262	0.45770562	0.1706889	0.20472941	0.0011404955
a29	0.0024598204	2.8344588e-05	0.08477462	0.26626948	0.5309079	0.11488649	0.00067331846
a20	0.069918305	0.0026847979	0.11363875	0.23380831	0.29851282	0.24104224	0.040394813
a31	0.16337152	0.0008410679	0.5130998	0.089384966	0.13052367	0.09808324	0.0046957955
a20	0.0017364346	5.0947077e-05	0.10715422	0.18149684	0.25449967	0.4453628	0.009699063
a46	0.42623347	0.018998157	0.24727526	0.058244344	0.13453023	0.105277255	0.009441336
a31	0.3797614	0.0065848697	0.21282804	0.08786997	0.1830126	0.112451725	0.017491395
a20	0.043392725	0.0062876134	0.053018484	0.2924016	0.10604941	0.28229496	0.21655515
a31	0.5249267	0.024888285	0.09460272	0.08537105	0.085863724	0.16509883	0.019248635
a39	0.04626158	0.031216979	0.5053193	0.15711553	0.10134887	0.10879453	0.049943283
a0	0.6736637	0.044042524	0.13288015	0.07539061	0.02685506	0.04299874	0.0041693035
a20	0.09303826	0.046416875	0.079431616	0.11206525	0.11204024	0.5191252	0.037882503
a23	0.04889801	0.03464906	0.051764645	0.08346199	0.11790069	0.59092754	0.07239805
a31	0.18785341	0.114172064	0.13780266	0.15989658	0.10805183	0.25705403	0.03516933
a20	0.005608528	0.017142989	0.040460538	0.07573636	0.14917137	0.42909902	0.28278124
a31	0.17408082	0.056866106	0.064503096	0.10124127	0.10720206	0.4379205	0.058186226
a46	0.0399139	0.09922275	0.1601106	0.1083875	0.13686277	0.111648425	0.34385416
</S>	0.1833074	0.1197275	0.12126086	0.22566663	0.1470874	0.16612865	0.03682157
