 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.71790546	0.24579868	0.024367256	0.004490173	0.0015404501	0.005305713	0.0005923205
a24	0.14467162	0.04022504	0.15786521	0.0018297164	0.6539881	0.00020945707	0.0012107893
a31	0.06681138	0.0026768832	0.12940156	0.00066799845	0.7996142	0.00019524308	0.0006327674
a0	0.7589918	0.0017315468	0.13507201	0.00021160192	0.10355797	0.00018111634	0.00025389783
a31	0.2934191	0.01874616	0.053188518	0.00060855446	0.632367	0.0011382188	0.0005324165
a17	0.50360465	0.0064967186	0.09260201	0.00019956661	0.39674485	0.00019923013	0.00015288261
a13	0.802499	0.06606306	0.012931257	0.004018754	0.08015601	0.01402964	0.020302402
a31	0.19674744	0.018713469	0.0139315585	0.0023215322	0.22708318	0.2507945	0.29040834
a20	0.04908102	0.0128328325	0.0070678354	0.007174244	0.48976383	0.19310129	0.24097906
a31	0.11052485	0.07364396	0.053187966	0.07516022	0.075771816	0.48931226	0.12239889
a23	0.009254888	0.0059282817	0.014923383	0.07690025	0.06854701	0.080641046	0.7438051
a8	0.06397987	0.059361674	0.05456323	0.14183243	0.040539596	0.5486182	0.09110499
a20	0.117579356	0.102787875	0.06349382	0.10462603	0.06771502	0.45785102	0.08594689
a31	0.28078905	0.24649255	0.0650561	0.056328807	0.06351091	0.23113604	0.056686528
</S>	0.30323127	0.29813802	0.091867276	0.09842732	0.07436865	0.038525544	0.09544198
