 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.3267124	0.30385235	0.15371168	0.14332192	0.022524716	0.03105267	0.011510491	0.00731382
a8	0.0830644	0.79894805	0.0058624847	0.021843346	0.00051017565	0.018146839	0.06208481	0.0095398445
a31	0.010146543	0.0739692	0.018388722	0.109784454	0.0014969256	0.2616072	0.44044426	0.08416267
a41	0.006757408	0.000998144	0.0008397047	0.95972735	0.0010148525	0.0058018533	0.022912107	0.0019485772
a31	0.028337939	0.025411343	0.015623567	0.24313597	0.0023274845	0.09979841	0.57756937	0.0077959704
a0	0.09161063	0.004417119	0.013171497	0.76585937	0.02677084	0.0048835403	0.08693466	0.00635228
a31	0.029402483	0.002579349	0.027359936	0.10867563	0.00865442	0.0368113	0.78420734	0.002309575
a39	0.17006417	0.005927693	0.024466572	0.6751505	0.029438486	0.006578159	0.08284819	0.005526195
a31	0.00071906595	0.0023944639	0.0052533518	0.015920522	0.0022029232	0.107550986	0.8622993	0.0036593128
a10	0.08291051	0.0068685296	0.1075674	0.41393533	0.119063154	0.042201594	0.22438632	0.0030671041
a20	0.0004848416	0.009610642	0.0029156017	0.040198233	0.003321634	0.39399648	0.5117563	0.037716318
a31	0.0009799688	0.00017709272	0.00012517568	0.005013576	0.00017527558	0.011638623	0.9622573	0.01963306
a10	0.021852063	0.006778095	0.012343505	0.020532792	0.0052377163	0.013913493	0.9181255	0.0012168135
a20	0.008347558	0.17482272	0.025630835	0.3005889	0.009474541	0.4231067	0.0414193	0.01660943
a31	0.10560151	0.053868014	0.031888455	0.060086265	0.021089166	0.19725347	0.4349705	0.09524265
a13	0.42136377	0.09616342	0.020550823	0.27226028	0.11192065	0.008610515	0.03280344	0.036327135
a20	0.09644512	0.08153218	0.07837666	0.0999481	0.06754074	0.49917275	0.059590854	0.017393604
a31	0.1258699	0.09142414	0.05363774	0.03461066	0.041536592	0.22313112	0.22310984	0.20668003
a28	0.014787348	0.051759116	0.11089856	0.029624704	0.33545586	0.04745758	0.21759859	0.19241816
a24	0.109560706	0.10862136	0.10149624	0.09456701	0.09108482	0.4608611	0.022474019	0.011334819
a46	0.24679813	0.23433727	0.12192613	0.063420735	0.08437936	0.19142984	0.04097086	0.016737644
a39	0.1699184	0.16299944	0.10964365	0.08793847	0.093501434	0.33483735	0.027107408	0.01405378
a46	0.22094479	0.20609388	0.10511168	0.05260265	0.0746587	0.23154616	0.065992035	0.04305013
a8	0.16554156	0.16091913	0.10878961	0.08049268	0.09239099	0.34731728	0.030472081	0.014076656
</S>	0.18826208	0.18264623	0.10816602	0.06705205	0.085906096	0.3261945	0.028859086	0.012914019
