 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.01159443	0.0072349897	0.93064314	0.013329538	0.00938233	0.0038198216	0.0033011362	0.0063257506	0.0031418926	0.0010844895	0.0012587861	0.00048571362	0.0023234126	0.0007816226	0.002190913	0.002146274	0.0009557945
a29	1.3302026e-05	0.03263043	0.109651916	0.107684374	0.0001056429	0.0035467742	0.014710422	0.01428127	0.076734476	0.055712182	0.1892367	0.00083213457	0.03903281	0.0012961737	0.009984832	0.33283195	0.011714673
a35	1.3232088e-07	0.0027732435	0.10455921	0.08503815	4.2972377e-05	0.00020648804	0.09670201	0.025383621	0.25249347	0.10990385	0.06816065	0.00024038114	0.0047835256	0.000629925	0.04122318	0.20489356	0.002965726
a31	3.7031125e-05	0.003655829	0.081345975	0.034228895	0.0005152304	0.049897693	0.26968572	0.15815693	0.2754921	0.094819255	0.016238715	0.00023573809	0.00039147347	9.319519e-05	0.0065494995	0.008439135	0.00021761171
a39	5.897482e-06	0.005505392	0.08295933	0.11475782	0.0012294726	0.044177055	0.1611227	0.15644951	0.2334202	0.12978786	0.044641208	0.00083828997	0.0022787976	0.0007807397	0.0038695838	0.017736914	0.00043925745
a29	2.915665e-05	0.0005468661	0.1229496	0.01566924	0.0013311837	0.11879215	0.37482148	0.14907122	0.13657233	0.06902156	0.00605698	5.238901e-05	0.00031838953	2.7041526e-06	0.0005469433	0.004137764	8.005888e-05
a11	0.00055090187	0.0046391874	0.60769767	0.043677818	0.00953264	0.009877156	0.09123608	0.074333325	0.07630498	0.031171823	0.006879716	0.017263997	0.0005174462	0.0030199515	0.009662822	0.011695912	0.0019385921
a24	2.5031195e-05	0.004395924	0.3780377	0.02358475	0.0036502795	0.01568664	0.21791662	0.09391627	0.13648753	0.054923538	0.0076817316	0.022356601	0.0022407605	0.0018850372	0.009562053	0.027098645	0.00055086915
a31	0.000115068746	0.017081337	0.30035117	0.020677457	0.024293287	0.033108834	0.13579518	0.0339238	0.065150045	0.038462322	0.0251289	0.1854556	0.005734923	0.018795107	0.06440043	0.026184637	0.0053419853
a28	2.4661151e-06	9.191809e-05	0.22955972	0.0021988256	0.00630598	0.0047160327	0.18409406	0.14767113	0.24813	0.12697461	0.019434908	0.009345113	0.010524257	0.00010628025	0.00093377964	0.008718658	0.0011923114
a31	4.014115e-05	0.0021854546	0.2668475	0.025820008	0.001758269	0.021992259	0.14414558	0.23202237	0.12891035	0.096043915	0.022931656	0.0034982064	0.012389307	0.00026490178	0.0070632715	0.033702884	0.00038398174
a0	4.176331e-06	7.796252e-05	0.35331365	0.007074481	0.012112937	0.002566289	0.1428485	0.12894635	0.17793995	0.09295152	0.042654265	0.020822447	0.008661705	0.0001551531	0.0017964876	0.0069144843	0.0011596098
a20	0.00028813127	0.0088627655	0.09889478	0.037242394	0.0021970696	0.04508546	0.09340455	0.24257559	0.07852923	0.11242358	0.105086826	0.017027736	0.051145624	0.0024085694	0.03674196	0.06439949	0.003686255
a31	0.00015532813	0.0070619755	0.005394544	0.0049194107	0.0016015801	0.0068001323	0.18624867	0.059425108	0.11042322	0.2276108	0.24742842	0.037598874	0.09087269	0.0019492928	0.0059338687	0.004975202	0.0016009188
a13	3.975228e-05	0.00024915245	0.1847705	0.009439229	0.016598007	0.0042576464	0.092517495	0.040046286	0.15904231	0.19945936	0.18221363	0.013834726	0.06511942	0.00029003966	0.013119934	0.014629179	0.0043732924
a31	0.0002816305	0.007021116	0.057092406	0.0684555	0.000444136	0.0185667	0.057400808	0.24393913	0.09619824	0.12030412	0.10803014	0.013769113	0.08028838	0.004166516	0.01175957	0.10998481	0.002297824
a28	3.4980956e-05	0.0003129484	0.007912402	0.0012070076	0.0006490604	0.001077573	0.05394921	0.031929277	0.16179113	0.286114	0.38835368	0.0011738571	0.05791952	8.1137616e-05	0.00351495	0.0029860279	0.000993249
a31	0.0010807542	0.020037161	0.03131189	0.030398607	0.00071616983	0.018108353	0.047019016	0.22116503	0.11691369	0.11937138	0.14945364	0.019440252	0.116437346	0.010178927	0.008784749	0.08698187	0.0026011935
a46	1.6595182e-05	0.00064507336	0.0033688725	0.0007086191	0.00066935085	0.00012887239	0.024376648	0.030559016	0.1167722	0.18316326	0.61483663	0.0016295665	0.0196271	0.00048018034	0.00051967334	0.0018927566	0.00060561136
a8	0.011978029	0.07277056	0.079807356	0.040907957	0.005255579	0.025176525	0.07550843	0.2341507	0.10670527	0.08724193	0.11332641	0.025473539	0.05676361	0.018666225	0.007075271	0.03743893	0.0017537494
