 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.0063297404	0.006228173	0.0009277698	0.00051072985	0.0013999477	0.0011724866	0.0004293822	0.0018750798	0.00043474737	0.0044481675	0.011015622	0.006825745	0.002869262	0.005616199	0.0062464047	0.0052895434	0.029421138	0.70293236	0.19906057	0.0053410395	0.0015880484	3.779781e-05
a31	0.3194231	0.14280097	0.031491507	0.0047531645	0.14035296	0.006356474	0.001784785	0.0020595575	0.00047502527	0.0009298969	0.00046842688	0.00020009985	0.0001729618	0.025627013	5.4557517e-05	0.040914387	0.19720508	0.052403737	0.017179102	0.010234266	0.00053766544	0.0045752563
a11	3.5379737e-05	8.549022e-06	3.1656975e-06	1.166023e-06	2.983071e-05	1.4848813e-05	8.455483e-10	3.1220246e-05	3.4442895e-09	3.4696272e-06	9.587818e-06	1.0267939e-05	1.017735e-07	9.343445e-05	9.746627e-08	7.331044e-06	9.557924e-05	0.22218804	0.7726128	0.0034090297	0.0014087819	3.7333255e-05
a5	0.005206927	0.22174333	0.004914175	0.00371517	0.0673813	0.017357178	3.6881763e-06	0.012279873	5.1364314e-06	0.0029716769	0.0008244745	0.00015866796	7.968714e-05	0.01052742	5.504299e-06	0.31689924	0.299288	0.013093048	0.008984421	0.009820756	0.0033226102	0.0014177646
a37	0.00090891955	0.014290997	0.00028982174	4.663339e-05	0.0073942365	0.004686441	3.868956e-06	0.0012591678	3.3940382e-06	0.0009323513	0.0005502607	0.00029958854	0.00013074979	0.011258908	3.678147e-05	0.24831899	0.6239834	0.06501157	0.009179469	0.011293353	1.5658577e-05	0.00010550984
a31	0.0075205024	0.0028326644	0.00049546733	0.00024320482	0.0018531424	0.00051880133	2.847139e-05	0.00058630225	1.0500392e-05	0.00036502266	0.0011737698	0.004332315	1.7083054e-05	0.00819555	0.00020468829	0.042008623	0.8493967	0.07699569	0.0020072926	0.0011995885	5.239934e-06	9.438162e-06
a37	0.00039821872	0.0005512979	0.009639298	0.0027130854	0.06335128	0.0138460025	2.7835273e-05	0.0067125917	1.7213979e-05	0.003910278	0.07932985	0.07642345	2.7696571e-05	0.12805991	0.002616426	0.014549639	0.024247305	0.5437345	0.018944716	0.010866142	1.337908e-05	1.987839e-05
a18	0.0024824708	0.034372482	0.00743654	0.00086935575	0.006817378	0.0039306236	1.29860955e-05	0.0012366687	5.8930655e-06	0.00014285122	0.00050264166	0.007947093	4.951045e-05	0.022634229	2.4430527e-05	0.032219723	0.8337065	0.015559783	0.015921114	0.014074997	8.875253e-06	4.3937387e-05
a24	0.007748361	0.34975648	0.025401838	0.00643019	0.012920919	0.012877207	0.0005231406	0.026234912	0.0002657979	0.004904366	0.0015948375	0.0014714121	0.0015836961	0.005122118	0.0003256703	0.16062906	0.3672831	0.0005969475	0.0058442643	0.0077123586	0.00017802298	0.0005952883
a34	0.008181494	0.19955812	0.013016793	0.0069422545	0.009184505	0.010636755	0.002496246	0.04078195	0.0012162576	0.016734716	0.003849488	0.022798792	0.005030763	0.010033712	0.0011331276	0.39156953	0.22374126	0.0031218494	0.009399561	0.012262145	0.0016787507	0.0066318805
a46	0.00058996014	0.00078343804	0.03500165	0.02354903	0.14542852	0.12862045	0.0010535879	0.15542892	0.00057107874	0.04000269	0.04794001	0.04055897	0.00074786565	0.0023643866	0.00041998454	0.017775318	0.12533344	0.064546935	0.048490845	0.08011747	0.015014648	0.025660798
