 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.23273276	0.6511236	0.0013259638	0.0037117277	0.004385387	0.003835223	0.034021594	0.0150278825	0.051044315	0.0026042992	0.00012279139	4.996452e-05	1.4539534e-05
a28	0.47002298	0.36622447	0.0002689637	0.014723588	0.00021178836	0.068030655	0.07210437	8.718093e-05	0.00014368635	1.8138304e-05	2.3309687e-05	0.007937862	0.0002030257
a15	0.756833	0.03419423	0.00016611222	0.000765831	3.9635946e-05	0.004330194	0.20280507	0.00010346022	4.9373125e-06	1.8146815e-05	3.784134e-05	0.0006174437	8.405947e-05
a31	0.7955241	0.02643216	0.0012805187	0.002826502	0.00019269767	0.02226057	0.124515064	0.00020946	5.3009376e-06	6.735293e-05	0.00012737825	0.026118783	0.0004401168
a20	0.069757074	0.009227049	0.00014068883	0.04856668	8.262668e-05	0.072982706	0.79748124	0.00015216545	0.00053823896	8.207254e-05	2.2228196e-05	0.0009611788	6.0981856e-06
a31	0.8641976	0.0032369555	0.00020591928	0.001412786	1.0450444e-05	0.0063297716	0.117091715	0.00028714945	1.3440057e-06	3.6501647e-06	1.2433014e-05	0.0071283523	8.189404e-05
a35	0.4391317	0.003247234	8.7448265e-05	0.032382395	8.329436e-06	0.1467978	0.37527627	0.000786117	0.0010369227	6.0356565e-06	4.7240803e-05	0.00089341274	0.0002991311
a8	0.8788527	0.0033400762	0.0004325984	0.0020138859	9.616002e-06	0.014534561	0.05702687	0.000190945	1.0503192e-06	3.7109953e-06	3.529723e-05	0.04320711	0.00035145454
a31	0.9079426	0.010561155	0.00010717804	0.0033203098	1.2611262e-05	0.02548208	0.022273062	0.00021937715	1.5045251e-06	2.4410515e-06	2.624882e-06	0.0296766	0.00039841683
a29	0.0026394643	0.00044678332	4.0121096e-05	0.011742801	1.6521331e-05	0.1339229	0.8468386	0.0002013647	4.3826167e-06	1.5773765e-06	4.9666764e-06	0.004074378	6.605949e-05
a41	0.89755374	0.0052616075	0.00064374186	0.010496928	0.00020142486	0.0093313465	0.033835273	0.000736261	3.1951662e-05	0.00017419737	8.390922e-05	0.032765783	0.008883735
a37	0.7642762	0.09905346	3.642357e-05	0.0006851407	0.00011209057	0.007513681	0.1227196	0.00076532026	2.4929797e-05	2.2944252e-05	8.995284e-06	0.0035126759	0.0012685481
a24	0.49270558	0.3328744	0.0032702147	0.0038335132	0.0028548548	0.020995034	0.050437048	0.0363681	0.00044525863	0.00021619737	0.00017407187	0.020342944	0.035482768
a28	0.44092742	0.13192919	0.0031174996	0.012296824	0.002510068	0.040131796	0.16456947	0.1481626	0.0009164182	0.0005205375	0.00019423946	0.022935377	0.031788614
a31	0.5469899	0.010555729	0.00503792	0.023137508	0.0030811785	0.015495674	0.2930228	0.017547045	0.00097487913	0.0021643061	0.0014606838	0.029981762	0.050550554
a20	0.048977118	0.021019284	0.015149306	0.02577807	0.00042636506	0.04447292	0.36206642	0.01520253	0.000376622	0.0007083503	0.00086174696	0.28525862	0.17970268
a24	0.049162153	0.060924765	0.0004582595	0.004416752	0.0009787108	0.0022728206	0.87129366	0.006233735	0.0006752895	0.0005469459	0.00042534608	0.0009885019	0.0016230512
a31	0.26130474	0.023496665	0.0041525885	0.04141769	0.004432041	0.012783811	0.6035801	0.02658289	0.0060221343	0.0024206939	0.0013718305	0.005361829	0.0070729586
a13	0.24879928	0.0032075194	0.061057117	0.21595101	0.004950277	0.0738056	0.16697748	0.028968005	0.008877123	0.01547619	0.012740508	0.09011334	0.06907668
a18	0.016142799	0.0669774	0.0019561597	0.0072814953	0.0034956727	0.0041455645	0.8770162	0.009717678	0.0021039976	0.0024019952	0.002110851	0.0028881785	0.00376198
a31	0.19949867	0.01951772	0.008036262	0.06357798	0.01291293	0.016654888	0.61572987	0.014466058	0.008956809	0.008478244	0.006843978	0.0111852	0.014141333
a11	0.46362334	0.0041494886	0.044224296	0.12000631	0.008777835	0.033994846	0.0915188	0.01835389	0.008062634	0.01788654	0.021005286	0.07543668	0.0929601
a31	0.039428063	0.063273154	0.012729932	0.029546818	0.017876074	0.01718394	0.7169696	0.027623152	0.012541037	0.014252715	0.013312639	0.015850242	0.01941268
a46	0.21959712	0.009709327	0.07332854	0.02091951	0.04264313	0.014138442	0.026718466	0.023740135	0.009234835	0.07822557	0.088217326	0.15567312	0.23785448
a31	0.07603611	0.09954758	0.06518318	0.0666932	0.07264431	0.06412574	0.14798029	0.07210387	0.061636202	0.0680086	0.06798992	0.06874152	0.06930949
a8	0.037938192	0.0076138205	0.07050123	0.009883583	0.056590308	0.011898182	0.005409428	0.029983085	0.006114202	0.12581117	0.1219341	0.18945448	0.3268682
</S>	0.07409292	0.080607235	0.077249415	0.06961646	0.073573686	0.070031315	0.0737112	0.08915501	0.06867155	0.07675315	0.08349388	0.08247645	0.08056774
