 	le	melanzane	vogliono	girate	</S>
a31	0.00075263093	4.0278686e-05	0.3683625	0.63084126	3.3389163e-06
a35	2.5097745e-05	0.0015687747	0.319678	0.6785388	0.00018934884
a41	0.071890146	0.0006976212	0.0054208008	0.9213648	0.000626654
a10	0.0704782	5.0889023e-05	0.023205768	0.90518826	0.0010768342
a18	0.010088375	1.7901342e-05	0.039047163	0.95014006	0.000706499
a35	0.122493744	0.00030154953	0.002758057	0.8684006	0.0060460903
a31	0.27195108	0.00028355868	0.0024871638	0.7193375	0.0059407237
a34	0.122263856	0.001046753	0.007758012	0.8104808	0.058450535
a8	0.02732246	0.00044056392	0.037269175	0.9001431	0.03482466
a31	0.65179515	0.0026589865	0.036843725	0.30194843	0.0067538004
a8	0.050032504	0.015190838	0.02688749	0.07416076	0.8337284
</S>	0.8645319	0.021754835	0.03488821	0.056734245	0.022090726
