 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.7379749	0.15593225	0.07972432	0.010642447	0.005337841	0.0079009095	0.0024873407
a35	0.15062688	0.06687948	0.7374797	0.02401511	0.0001821784	0.017990861	0.002825722
a20	0.34141576	0.02735991	0.09762318	0.40013593	0.0003792971	0.11945613	0.013629772
a31	0.7327047	0.004330761	0.04042162	0.10094166	0.0030738187	0.1150716	0.0034558142
a20	0.01942961	0.0004914286	0.010798374	0.9175787	0.00017346186	0.051366802	0.00016161808
a31	0.5190087	0.07655086	0.24475786	0.1534897	0.00015599949	0.005257106	0.00077980704
a20	0.034443017	0.011788322	0.026382493	0.88447756	0.0017078082	0.040504847	0.0006959794
a13	0.3736482	0.26419827	0.21415699	0.13157164	0.0014317478	0.011675643	0.0033175452
a24	0.39086705	0.47374728	0.0739874	0.039542373	0.0024292248	0.01400805	0.0054185167
a46	0.04957729	0.7786333	0.123295225	0.023074519	0.007889942	0.011684902	0.005844945
</S>	0.07152538	0.65175647	0.090402074	0.03196465	0.098627776	0.043565508	0.012158149
