 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.98574346	0.0018119697	0.00025436515	0.00024137257	0.0015795737	0.004670532	0.005528038	0.00017069207
a31	0.050559636	0.0004842335	0.019999994	0.02336897	0.013530789	0.84066683	0.016449872	0.034939744
a8	0.0050006597	7.1041065e-08	0.0017882579	0.0076745506	0.013307383	0.79443157	0.1525652	0.025232323
a31	0.007234393	6.06427e-06	0.044623476	0.052736115	0.15604094	0.6207048	0.11199459	0.0066596037
a23	0.07670322	1.6982212e-05	0.15167467	0.12074266	0.07959992	0.382614	0.14433704	0.044311464
a31	0.016894387	1.1951789e-05	0.13521658	0.15071394	0.08403583	0.6017322	0.010548237	0.00084682845
a10	0.14474268	7.8000725e-05	0.14012249	0.092552885	0.08274736	0.46580806	0.06925015	0.0046983226
a31	0.00019366023	3.3919944e-06	0.082480945	0.04020105	0.020247495	0.84943455	0.0057211556	0.0017177599
a24	0.063115165	0.0006430923	0.19524477	0.06846635	0.032581855	0.60989594	0.028757248	0.0012955876
a31	0.0016265357	0.00011162747	0.30272025	0.16866906	0.07494202	0.39541787	0.011482595	0.04502999
a18	0.0035302222	0.0005081782	0.633328	0.18790819	0.013425934	0.12702127	0.031026214	0.003251951
a31	0.002646311	5.6620804e-05	0.04362301	0.022918725	0.012140798	0.7224866	0.06433879	0.13178921
a8	0.0008269655	0.0028126251	0.6621427	0.24940461	0.02577495	0.025830748	0.025063492	0.008143861
a31	0.10171925	0.0027318697	0.12356415	0.0675131	0.015241142	0.48964712	0.18795824	0.01162512
a29	0.010459954	0.060415562	0.63746566	0.200722	0.010575929	0.040257648	0.036270622	0.003832686
a31	0.034861833	0.019789949	0.049982198	0.0626552	0.079589605	0.48947513	0.20718804	0.0564581
a21	0.036607914	0.15815727	0.2771612	0.25753018	0.038321067	0.19139276	0.025903923	0.0149256755
a31	0.17675656	0.09038447	0.22465144	0.21352941	0.09203837	0.051355224	0.14128353	0.010001019
a38	0.048160218	0.09635549	0.22863998	0.4524551	0.031562593	0.08762705	0.006385856	0.048813727
a10	0.0911495	0.089406796	0.22354269	0.3392553	0.08705031	0.030591883	0.1128462	0.026157241
a39	0.013849425	0.066079855	0.11447197	0.18316309	0.052808497	0.14110889	0.037778992	0.39073935
a8	0.11828198	0.15542284	0.13999954	0.14253877	0.06111136	0.036131535	0.24813227	0.09838162
a31	0.10321723	0.13755114	0.119510494	0.10254182	0.050502203	0.026124246	0.3714405	0.08911231
a20	0.0062052784	0.026169933	0.10285084	0.1308594	0.15554647	0.26481587	0.08256467	0.23098753
a31	0.104245424	0.12111736	0.1398896	0.1747218	0.05397176	0.027815046	0.30912802	0.06911103
a20	0.006529265	0.0034087002	0.053023987	0.12637524	0.0971662	0.14348954	0.05759538	0.5124117
a3	0.13518462	0.15383571	0.19942291	0.23896745	0.038092118	0.01946702	0.18395577	0.031074408
a41	0.073222235	0.08503557	0.09852951	0.09768837	0.045100845	0.05730127	0.44855556	0.09456668
a37	0.1520121	0.16327877	0.16617048	0.14464235	0.033183232	0.030880423	0.24509014	0.06474262
a31	0.044014778	0.05350071	0.064053826	0.059585165	0.052620295	0.11403822	0.50060195	0.11158504
a8	0.002718077	0.02563314	0.0123031605	0.013288383	0.07154138	0.475719	0.09811793	0.300679
a31	0.10250612	0.10614742	0.10935764	0.111685656	0.05473942	0.015403194	0.43149322	0.06866726
a23	0.004920144	0.045587532	0.014529647	0.018602107	0.076619	0.32453898	0.067556925	0.4476456
a31	0.13387224	0.13980699	0.1355273	0.1265694	0.04330333	0.010841506	0.35568497	0.054394267
a8	0.005071926	0.014265895	0.013820848	0.028724829	0.08124126	0.23712817	0.057972316	0.56177473
a31	0.1410642	0.14502332	0.13681592	0.123919204	0.05412896	0.01106102	0.33013937	0.057848036
a24	0.0065422487	0.0026925001	0.032526433	0.08268376	0.060841598	0.13366841	0.047814544	0.6332305
a31	0.064731166	0.080282144	0.119708024	0.19655241	0.09914344	0.018443385	0.3489014	0.07223805
a24	0.0033853336	0.0013174427	0.028387036	0.10549941	0.089810014	0.13147293	0.052302852	0.58782494
a46	0.04283967	0.062141303	0.13957387	0.26719263	0.118462935	0.021765105	0.29756907	0.05045542
a24	0.17425083	0.19255976	0.19561452	0.1831917	0.027487995	0.013144508	0.1850678	0.02868288
a18	0.07829767	0.084675625	0.0934571	0.09761378	0.06994035	0.049141463	0.4338831	0.09299088
a21	0.12687655	0.13552465	0.14053279	0.13136251	0.048629772	0.035135306	0.29086432	0.0910741
a28	0.16377361	0.1682908	0.16893013	0.15685529	0.048328258	0.018381936	0.20109141	0.07434858
a20	0.07427661	0.082965605	0.083545536	0.08136059	0.071563676	0.0867299	0.40158612	0.117971905
a31	0.12261806	0.13076247	0.13251196	0.124527626	0.0572711	0.028739829	0.3117533	0.091815665
a46	0.0065077054	0.04163496	0.012929177	0.014641277	0.06051932	0.39549455	0.11487506	0.353398
</S>	0.12213763	0.12707548	0.12451167	0.11861537	0.048520487	0.012846403	0.38126847	0.0650245
