 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.77901685	0.198221103	0.00221610522	0.01457556175	0.000497065785	0.00213853605	0.0031407677	3.712504985e-05	8.623219415e-05	4.05152254e-05	4.2392565e-06	2.59826968e-05
a	0.452264869567	0.527769877667	0.00201829160667	0.0135439231167	0.00042829183	0.0014682593888	0.00243797341913	1.26527226457e-05	2.96471329378e-05	1.42468459119e-05	1.52651364787e-06	1.05356220017e-05
p	0.165240682756	0.576140825889	0.0604859690689	0.144205596906	0.041877345535	0.00949333890173	0.00244176585884	5.2200687011e-05	2.61344781004e-05	6.82770748249e-06	1.11378276382e-06	2.82482885356e-05
e	0.0705341055853	0.59018965863	0.080546710423	0.188264825369	0.0557078836737	0.0121794564199	0.00244752054828	6.53873422893e-05	2.49699116061e-05	4.35550835446e-06	9.76066995933e-07	3.41531953092e-05
d	0.0434640755284	0.611629342877	0.232154540874	0.0842247248563	0.0192612600532	0.00641618359263	0.00171013327809	0.000506494304049	0.000265934311108	0.000162527616978	5.7690276733e-06	0.000199016244234
ì	0.0383751665095	0.432098100959	0.431825366958	0.0811582282854	0.0076819592844	0.00487278729754	0.0020466595927	0.000803838148016	0.000430628697036	0.000270036035659	2.49316888911e-05	0.000412311464745
a	0.0192045531698	0.327050563653	0.398471522319	0.246874372762	0.0036219670948	0.00229800388918	0.0013659691309	0.000418465409149	0.000228034275835	0.000144813993146	2.58791821804e-05	0.000295867786468
e	0.00658080664527	0.149805223218	0.25222121144	0.583640927587	0.00445347876493	0.00175051375306	0.0011732882103	0.000139974790346	7.6216682135e-05	4.83438729247e-05	8.6744827368e-06	0.000101323912376
s	0.00699327847042	0.0615086387393	0.246060901147	0.608873099196	0.0325750175883	0.0207248756844	0.0134575932034	0.00420085557094	0.00290696068741	0.00199042054826	3.69497630389e-05	0.000671385639459
ò	0.00717580382347	0.0326785561131	0.402792510382	0.450405619732	0.0504333771961	0.0265252958615	0.0170185566011	0.00556493249231	0.0038538453548	0.00263915788342	4.73483585463e-05	0.00086498392182
