 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.82642747	0.152353851	0.00850337355	0.0043523655285	0.0016417430882	0.003612525108	0.000531843581	0.00076866177	0.000267501643	0.00058318617783	0.00095744995862
d	0.727414323333	0.210707917	0.03994764755	0.00482759419517	0.00129309295487	0.00196120404133	0.000530951981	0.00569105630333	0.00631306160967	0.00039512195783	0.000917993925287
e	0.662690051111	0.261577539	0.0506152756	0.00501854728839	0.00118076778962	0.00141347037711	0.000526730608667	0.00738918934111	0.00834873550522	0.000333226690277	0.000906440480762
r	0.47638870037	0.365527259667	0.0778755982833	0.00687312998613	0.00270483553454	0.00194424778904	0.00249634438456	0.0247124543537	0.0393325344704	0.000753960754426	0.00139091666592
f	0.23533944679	0.296185556556	0.110131191428	0.0165288449954	0.0297676268448	0.0368106398297	0.0438200341282	0.118269376451	0.0970447914901	0.00771157075148	0.00839091672197
ì	0.120268558597	0.293905248852	0.137363079143	0.0530245183318	0.0414523972816	0.0571085056099	0.0609215153761	0.13342451215	0.0823289691634	0.0100025764838	0.0102001112407
m	0.195602462532	0.408252822951	0.135151629714	0.0642023214439	0.0189247540339	0.02957739677	0.0261668063587	0.0522498996167	0.0521849550545	0.00470748046127	0.0129794534136
u	0.217571981177	0.29769346265	0.309463939905	0.0651713524813	0.00755769538463	0.01134697549	0.0117393053529	0.0228812217722	0.0407541640182	0.00235967657709	0.0134602079045
e	0.075857140659	0.132125287617	0.658865956635	0.0775062641604	0.00425757016154	0.00524194509667	0.0096840372843	0.0153423694241	0.0156637698061	0.00082296738903	0.00463263409817
n	0.0277886808197	0.047050292139	0.599134698878	0.263574441387	0.00617805532051	0.00622962196556	0.0064355225281	0.0094895250747	0.00902776473537	0.00713106430301	0.0179602717294
è	0.0123874671399	0.0309065872463	0.477136592959	0.396892657129	0.0202222717735	0.0131603936552	0.00436336000937	0.00614400399157	0.00648784187846	0.00940576723434	0.0228930301765
e	0.00513071275997	0.0250769880821	0.477006847653	0.300567019043	0.0869360329245	0.0271857985517	0.0117959145698	0.0362392741972	0.0182155089262	0.00341078898811	0.00843512537883
r	0.00301834466666	0.0116298107607	0.291636670218	0.297434529681	0.167991054308	0.0584880568506	0.0142225083566	0.0473191300657	0.0407686673087	0.032225268106	0.0352659651796
t	0.00368990822222	0.0062623172869	0.162394954406	0.240356973227	0.147085778103	0.0667073549502	0.00930229428553	0.0199469927219	0.0349336173029	0.150858612702	0.158461198393
o	0.00296844670407	0.0028974058623	0.115952321469	0.114453204409	0.198728162701	0.150603274317	0.0136007767618	0.0106296396073	0.016248231301	0.179308000901	0.194610554798
m	0.00393851009802	0.0033324977541	0.0639853271563	0.164612108136	0.334931857567	0.205412196772	0.0179478349206	0.0122425635358	0.0173435284337	0.0814070325337	0.0948465395993
è	0.00801528669934	0.00895511691803	0.0404653453854	0.217309866045	0.295158549189	0.156616307591	0.0269855129735	0.108292440179	0.0636756858112	0.0314263047446	0.0430995671998
n	0.0767049012331	0.0317844916393	0.0469285931285	0.198239155348	0.17900276173	0.142343985864	0.0376207359912	0.15617683006	0.0835759219371	0.0137359357815	0.0338866903999
a	0.0958323690277	0.0339052102064	0.0435684975762	0.143217106683	0.103907533577	0.347799681955	0.0603270236637	0.0887357533533	0.043687766179	0.00692070779383	0.0320983874666
a	0.0320022048946	0.0113554683355	0.0157418051921	0.048761495171	0.050263979859	0.439859487318	0.152201021221	0.155208397784	0.0469561709263	0.0234478082646	0.0242021851555
n	0.0112091414335	0.00439507008517	0.0068955735307	0.0276689631003	0.0662178542863	0.289466795773	0.184891367074	0.184143282595	0.0667562463088	0.119953911755	0.0384017737185
k	0.0062475313445	0.00244891999506	0.00643248751023	0.0230087530334	0.0696670850954	0.259897738591	0.129128537358	0.110353392198	0.0608772281029	0.149413238918	0.182525064573
ò	0.0043463128315	0.00193558086502	0.00590105263674	0.0124218025778	0.0350770593651	0.198922396197	0.0870723341193	0.155341932066	0.196791476034	0.0726979409727	0.229492066858
r	0.0110426223272	0.011196526555	0.0133492843456	0.0195475554259	0.0436336837884	0.119708154066	0.0642585967064	0.166246148689	0.284134585345	0.149333756658	0.117549048953
a	0.0130258022634	0.013572420674	0.0150266021719	0.0198495770086	0.0393615907295	0.121195256689	0.0523917759021	0.083756516563	0.162266485115	0.323065818886	0.156488170984
e	0.0043833783988	0.00454495059167	0.0052757794573	0.0067216338062	0.0142880459598	0.0957062130297	0.0346390409674	0.044078232521	0.0910962550383	0.512261379629	0.187005100328
t	0.00151515565827	0.00157705327189	0.00182670183777	0.00236728907207	0.00637678696993	0.0353419139099	0.0224483653225	0.0275359208403	0.0874957483461	0.70890087321	0.104614201776
t	0.00053731302059	0.000577311086463	0.000642539073923	0.00090183618469	0.00345675877498	0.0135673674433	0.0101967779562	0.0116171992768	0.057062644082	0.729146867737	0.172293395592
ù	0.00037579925603	0.000637158527988	0.000313415757308	0.000517445855563	0.00179350960999	0.00504937898777	0.00406537853407	0.00832830542227	0.064167665994	0.575579332579	0.339172581864
</S>	0.000480085353015	0.000982523313994	0.000300971798654	0.000580303677781	0.001847093255	0.00322295319388	0.00298666031703	0.0107950707111	0.099407367997	0.479094316289	0.400302610932
