 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.89501102	0.0420651735	0.010788407	0.0083883577	0.006343228074	0.0042204537403	0.00642147529235	0.00615376745229	0.00321380743764	0.0120095967692	8.8190151215e-05	0.00348506303901	0.00152240583745	1.90366130586e-05	0.00026995747712
v	0.66178647	0.1481550825	0.135585597667	0.0154360867	0.0170757117407	0.00792584907363	0.00291486562568	0.00209701246562	0.00171334840431	0.0044315483025	0.000915916037882	0.00118847731101	0.000561237417448	7.16393110586e-05	0.000141147853787
ò	0.336485113333	0.4013955275	0.203277129222	0.0180018986	0.0214841664802	0.00985500482454	0.00246853094189	0.00105774215187	0.00148853013477	0.00230477440083	0.00121660819263	0.00048442587567	0.000284679152483	9.26995506862e-05	0.000103175195262
s	0.208576341111	0.6030331425	0.137233943074	0.0160958635667	0.00890920906007	0.00452325100818	0.00274278958063	0.00084952516729	0.00462851407826	0.0101784735669	0.00106364757754	0.000470454425223	0.000588397617494	0.0010235002439	8.2946895754e-05
t	0.12832126037	0.606683414167	0.099583132358	0.0185628815222	0.01173108402	0.00837625793606	0.0105164770602	0.0030943551891	0.0181289613594	0.0524229145223	0.0309732895258	0.00228452227507	0.00512307520583	0.0031320968813	0.00106631027192
o	0.0654474206467	0.550964538056	0.206420755453	0.0108946863074	0.0118011270233	0.00912613678269	0.0119557643634	0.00365953555737	0.0187996621398	0.0575730994941	0.0403122836516	0.00265245876169	0.00619615708028	0.00284589344128	0.0013505294802
d	0.0314328220722	0.420887346019	0.370354448484	0.0948727202358	0.0122290220244	0.00588240439823	0.00615954863113	0.00144543161346	0.00940073673327	0.024226040818	0.0142885120269	0.0010486690139	0.00247563323843	0.00460363596128	0.000693039882958
e	0.0200195905341	0.256454642006	0.504134306161	0.161531626745	0.0134702783748	0.00603006776608	0.00454761374371	0.000838912554487	0.00636417666442	0.0135468514727	0.00562057648897	0.000528530076633	0.00124688207081	0.00518993763503	0.000475983864986
r	0.011847105688	0.156063463335	0.45947677872	0.259138728915	0.0365590001583	0.0176413655554	0.00757560028124	0.0015009550015	0.0114622656415	0.0180522053576	0.00235079977632	0.00351996634088	0.0082376364816	0.00540393119294	0.001170141559
f	0.0114838536627	0.104903913778	0.232334152907	0.257813316305	0.0563123907194	0.0392862491851	0.0244023157604	0.0153118590672	0.0454202718805	0.0794794951192	0.0202836807254	0.029728962447	0.0718896611605	0.00774747363098	0.00360239368633
ò	0.00775051688757	0.0704943802593	0.117977159636	0.263898792102	0.0996993655731	0.0717339737284	0.0406313862535	0.0299787843557	0.0509117692935	0.0897330203731	0.0260021136085	0.0361253138157	0.0860577810868	0.00487900827166	0.00412664162878
m	0.0138785788625	0.0588056404198	0.137486085212	0.391959727367	0.151307921858	0.0742414452428	0.0333063062512	0.0215812390519	0.0211669366312	0.0348950211244	0.00890583176817	0.0131557199519	0.0296090640789	0.00369163865189	0.00600884460959
u	0.0147049641208	0.0556450474733	0.143127221737	0.306694119122	0.275304107286	0.103298412414	0.0358164495837	0.010885687284	0.00931718574373	0.0179232860415	0.00308216385472	0.00473858176397	0.0102246082296	0.0032749145758	0.00596327473986
e	0.0053060445836	0.0232857201578	0.0663707682457	0.158162944374	0.436512719095	0.126978367471	0.136371673195	0.008128586928	0.00972682958124	0.0185250600138	0.00117990792491	0.00226862928799	0.0038215628632	0.00110528409477	0.00225592224995
