 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.92461502	0.044110464	0.02177293125	0.00303933135	0.00129565008	0.0031102702585	0.0012004995022	0.000684185410095	4.4857794508e-05	0.0001268435681
n	0.648960462	0.0743344126667	0.16611383175	0.07939685955	0.0224403974133	0.00497509079183	0.00182097443553	0.000470821530095	1.69632878413e-05	0.0014701943181
ì	0.255066639333	0.355710370889	0.24486892725	0.10487377235	0.0294755678544	0.00564382882394	0.00203327304518	0.000401781531365	7.66206334377e-06	0.00191817070273
c	0.0913813466443	0.558740830296	0.300827749083	0.0357553411167	0.00985515763147	0.00194698633631	0.000687645340727	0.000139330774788	2.86214092459e-06	0.000662754436277
h	0.0319159441481	0.544726263432	0.406402763028	0.0124512767556	0.00329871940216	0.000660958658603	0.000232554946509	5.18737028293e-05	2.29292912153e-06	0.000257339412426
a	0.0126365077494	0.418783391144	0.557278804343	0.00947248280187	0.00130899076239	0.000292506117701	0.000105072014436	2.00130311098e-05	1.81811640218e-06	0.000100407056009
d	0.00723882121647	0.229862723715	0.723206498114	0.0354780142673	0.00293654808746	0.0005245048259	0.000301177596479	8.93513389699e-05	3.21581742906e-06	0.000359174922203
ò	0.00591550213882	0.143217263905	0.737183026038	0.105123882756	0.00548378736249	0.00170201544197	0.00071461433216	0.00018363095299	3.89314337635e-06	0.000472410084068
n	0.00475993544627	0.102464293968	0.723554705346	0.160414924252	0.0048921793875	0.00216003808066	0.000725417484053	0.00025478152433	5.15674602545e-06	0.000768546658023
t	0.00776609648209	0.0995525913227	0.629187395115	0.240981594751	0.0107915128292	0.00305800272689	0.000995333968018	0.000826429821443	2.88606616752e-05	0.00681213605267
a	0.00717855310403	0.0551479735876	0.374588976038	0.528271614917	0.0198722729431	0.00455733557563	0.00119613928934	0.000909678372148	3.31247950813e-05	0.00824429779522
t	0.00719897764468	0.0270280910092	0.155726706346	0.605264174972	0.0971293996477	0.0517375515252	0.0285228911298	0.021014067989	8.724262755e-05	0.00629087020941
a	0.00720138500723	0.0175447301931	0.0821374246153	0.603134678324	0.127904351549	0.0892641971751	0.0392285898766	0.0278244762297	0.000105316486172	0.00565483729847
s	0.00749790379474	0.0124571775877	0.0521116823718	0.600707309441	0.17441057885	0.094819355725	0.0386806927922	0.0156028336432	6.87856257127e-05	0.00364367362816
ì	0.00769122878491	0.0108275804559	0.0399105240573	0.34699688648	0.46135950295	0.0810753999083	0.0373274611974	0.0115477210644	6.21726199042e-05	0.00320154600939
n	0.0050960796483	0.0083410057453	0.0248566306191	0.210686375493	0.672966300983	0.0549487313028	0.0143302389991	0.00456112027147	3.59119883014e-05	0.00417761600313
n	0.0065869906161	0.0173483279151	0.0423596925397	0.236200258498	0.627025043661	0.0517282771009	0.00622899757637	0.00216372242382	0.000240051269767	0.010118629001
e	0.00469693567537	0.0159197350717	0.0378408710799	0.208858135166	0.53000914122	0.186573089034	0.00458634420212	0.00116056307461	0.000299958868156	0.0100552703337
f	0.0100547091618	0.0140513684572	0.0240511525933	0.115077227389	0.472167497073	0.263480146345	0.0425227735007	0.0218881213582	0.000966543680952	0.0357405107779
a	0.0118137879629	0.0133113775574	0.0192748391444	0.0780238437963	0.330757387358	0.382728542115	0.0854701678336	0.0333115437861	0.00119037195132	0.0441181864926
ì	0.00427136569663	0.00450099071747	0.00676719372813	0.0416650573321	0.149339004786	0.618573980705	0.142858915945	0.0162392309954	0.000400296143207	0.0153839895009
c	0.00192868133221	0.00188832696582	0.00344387007604	0.023709651844	0.105966978929	0.688752060235	0.137976544982	0.00676421199847	0.0016780768495	0.0278915842703
h	0.00131980271074	0.00189630238861	0.00349242489201	0.0209966176147	0.12095343631	0.745168966745	0.0639585533273	0.00376912369949	0.0021874501365	0.0362573327568
a	0.00109959807025	0.0015744995162	0.00258215899067	0.0117048757716	0.0819083091033	0.622947335582	0.223364429776	0.0331089003332	0.000819272882167	0.0208906502523
a	0.000625981073417	0.000565096032067	0.00094633222189	0.00428549202387	0.0315450002878	0.352357348527	0.539692123259	0.0579831934444	0.000281982464056	0.0117174551174
n	0.000990590074472	0.000614407284022	0.00100942450563	0.00370437004129	0.0402911336826	0.242863726176	0.558065951086	0.104883031148	0.00540660420802	0.0421707387391
o	0.00105233977816	0.000632135657674	0.00101676606421	0.0034178879871	0.0431244162509	0.169240104392	0.357318347029	0.360458420383	0.00722091846934	0.0565186855797
ì	0.00214529314605	0.000442941668891	0.00082901431707	0.00169822740237	0.0165512382403	0.0801325861307	0.41094734901	0.457211563461	0.00283067415645	0.0272111418599
s	0.00419462004868	0.00120970610963	0.00171255590569	0.00225957626746	0.0111874905468	0.0527960003769	0.407657706337	0.348138654487	0.0466792606522	0.12416442462
o	0.00313503268123	0.00124198037888	0.0015311208809	0.00193089922182	0.0074448352656	0.029841623459	0.219517824112	0.476918551496	0.0627361950841	0.19570191154
n	0.00279323022541	0.00147785786863	0.00173965660597	0.00235777190661	0.0125287775052	0.030784471153	0.191432260037	0.591299600499	0.025210643228	0.14037570718
t	0.00277728799514	0.00175511742288	0.00198304770199	0.0030768420022	0.0145913341684	0.037544012051	0.156120146679	0.410271630166	0.235359864409	0.13652071906
a	0.00105884501838	0.000798111175627	0.000850978215663	0.00166087532073	0.00529464075613	0.0234153605503	0.0799687845597	0.391149203389	0.33706237147	0.15874082302
k	0.00143120320613	0.00109787349321	0.00118158522022	0.00168617029358	0.00530511661871	0.0158028403834	0.0650616005199	0.519602224463	0.24229026049	0.146541097673
a	0.00156965702038	0.0011912499114	0.00128761477174	0.00165750080153	0.0052869049939	0.0114362291945	0.04994365884	0.630865738154	0.190175323497	0.106586102558
v	0.00239751732513	0.00166629458413	0.00176319148891	0.00198436463751	0.0044647014523	0.00739004846483	0.0308081526133	0.563060379385	0.303529311166	0.0829360575193
r	0.00274399560838	0.00187686610138	0.0019688967763	0.0021693521125	0.00423370340743	0.00610703964161	0.0204266187044	0.248868914795	0.612875623722	0.0987289958398
è	0.00143722373613	0.00078106698046	0.000818994105433	0.000908677690833	0.00167221965914	0.00287069900054	0.0125219065681	0.104943477598	0.671546107907	0.202499598613
c	0.00114118315538	0.000551606743487	0.000582281901811	0.000623561836944	0.00115494188638	0.00216049923351	0.0109620508227	0.0630719931993	0.708478102636	0.211273783538
h	0.00207394979513	0.0014739776245	0.0015231458006	0.00164987013231	0.00223255412879	0.0055647103445	0.0180936954076	0.0581550993998	0.724027220879	0.185205801846
i	0.00393231559838	0.0018005682415	0.00189526906687	0.00195824537744	0.00238203794293	0.00636954244817	0.0203613460692	0.1099028918	0.46704219896	0.384355590615
</S>	0.00464911129919	0.00121854167075	0.00133635213343	0.00125698518872	0.00146069067147	0.00359273122409	0.0125738044346	0.1496802359	0.29418135748	0.530050195308
