 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.7568311	0.2115445642	0.008391952657	0.00122043497789	0.0174380037694	0.00252956369655	0.0020443380616
i	0.896917433333	0.0924437975333	0.00287671994367	0.000423384486553	0.00581287641593	0.000843428655917	0.00068232376
ù	0.664214171111	0.315641972511	0.0134879079346	0.00404236373752	0.00209727172848	0.000283367862339	0.000232963918733
m	0.36934591037	0.560207610837	0.0575527043115	0.00611291531251	0.00244090765283	0.000317862655113	0.00402211327324
è	0.22403154479	0.576792570279	0.179079348104	0.0116346188375	0.00275779445094	0.000355086871704	0.00534903511108
s	0.10959458293	0.49636049676	0.299911696035	0.0218235206125	0.056968919917	0.00184410072723	0.0134966567237
a	0.06736315611	0.273034540253	0.539994505345	0.0260676502042	0.0750140349057	0.00231683431941	0.0162092547112
è	0.02434318027	0.104778946084	0.585414248448	0.253422598401	0.0257609569352	0.000786446529137	0.0054936310004
n	0.02077990419	0.0729264966947	0.407846086149	0.4345318328	0.0126801511784	0.00258366285538	0.0486518562935
a	0.01896004551	0.0521966601316	0.29085466205	0.525766810933	0.0395662922261	0.00370199051846	0.0689535077645
v	0.0129850292833	0.0365610746105	0.180448670683	0.567438056978	0.096601210742	0.0308576874062	0.0751082449215
à	0.0114842269611	0.0324084092035	0.123876454228	0.608356888993	0.101171882914	0.0480500904687	0.0746520533072
l	0.033140225187	0.0418838960678	0.088740092076	0.557588359664	0.0951060203047	0.11158720349	0.0719542194357
i	0.0398377922823	0.0434927990159	0.068834955692	0.251029801555	0.126939470102	0.342939954497	0.126925239812
è	0.0140156463141	0.0150889170653	0.0244626816307	0.098829732185	0.333486063367	0.403875721499	0.110241285604
n	0.00825575943803	0.00778220708843	0.0121522032769	0.0549133447283	0.531497737789	0.303391777166	0.0820070375347
a	0.00572690198268	0.00479834819281	0.0071105735923	0.0289506999094	0.619107979263	0.265792062389	0.0685134625116
t	0.00240313536423	0.00204639739427	0.00284680263077	0.0107495273031	0.473981266421	0.470268747463	0.0377040995039
a	0.00127696497308	0.00111208078709	0.00139433300739	0.0042882115767	0.185763548807	0.762357439154	0.043807415168
p	0.000940049042693	0.000762465551363	0.00085179813293	0.00195766910123	0.088730489269	0.824096413051	0.0826611383893
p	0.000836895597564	0.000647170979621	0.000675111153643	0.00117601605408	0.0369631568563	0.86655759435	0.0931440901298
è	0.000620175315855	0.000546985155707	0.000564515793881	0.00109485027169	0.0480693830521	0.68315035145	0.26595377071
t	0.000797943758618	0.000763255718569	0.00077886834796	0.00135322384056	0.051248214884	0.53012019715	0.414938316903
o	0.000532019614539	0.000508732178856	0.000520531657653	0.000744219926853	0.0220105254947	0.577554665717	0.398129328968
</S>	0.000273504269769	0.000258101248428	0.000265607866326	0.000379258808426	0.0155314977473	0.559253107858	0.424038939484
