 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.51989221	0.473002675	0.00404170635	9.4349714e-05	0.0003915760295	0.00160842970406	0.00019951521105	0.000769571815449
m	0.419596023333	0.495038559667	0.00716784088333	0.00950006493733	0.0617724812962	0.00275029287073	0.00056502815105	0.00360971081545
a	0.621485624444	0.266939864556	0.00807828306111	0.0128278574024	0.0822851710921	0.00313205966158	0.000687600955683	0.00456350909082
r	0.554716538148	0.266528054852	0.0087702114537	0.0119771208908	0.130852564357	0.0166542400919	0.00131989002389	0.00918137751594
ì	0.422072919383	0.285740161617	0.0713701281512	0.0180154902969	0.162429936786	0.0250075826973	0.00281318270796	0.0125506313053
o	0.289708517128	0.263762530539	0.266218752717	0.0365657877656	0.123102684262	0.0123829619658	0.00222179544145	0.0060369922971
e	0.0997710263627	0.16343124618	0.530522550906	0.0664914509219	0.132353041421	0.00454930755527	0.000749699242617	0.00213170278103
t	0.0399173187742	0.0663948653933	0.494166403635	0.0981546653073	0.166491473807	0.0163332810184	0.0301923608375	0.088349651547
è	0.0199515052147	0.0335158831311	0.530339287878	0.0972253101024	0.141830069269	0.0200933554061	0.0400140647825	0.117030518489
l	0.0240462920282	0.0287773217104	0.620218902626	0.118052028367	0.0758885610897	0.0091051408687	0.0187300137642	0.105181734136
i	0.0253764455477	0.0250857789901	0.348839565209	0.391655309456	0.0731579370299	0.0182994342896	0.0122442555547	0.105341247712
f	0.0130678790542	0.01379816475	0.14403804807	0.536761626485	0.0950678756766	0.0357122647632	0.0603180384849	0.101236065571
a	0.00903122254473	0.01017750385	0.07711846969	0.386871698828	0.124688775226	0.0940459249211	0.092075889495	0.20599048519
m	0.0155441467082	0.0159669268833	0.0598651295633	0.348761566276	0.172118261742	0.14150001164	0.053660031165	0.19258388173
è	0.0222945505694	0.0245653439611	0.0578175191878	0.323230798759	0.345397697247	0.10994043588	0.0280211007217	0.08873250491
n	0.0982721951898	0.0841990963204	0.100802784396	0.210968849586	0.388091485749	0.0593034226267	0.0135828361072	0.0447793216367
o	0.119076399583	0.0974497218735	0.103493522265	0.106831915195	0.31370227525	0.148509349542	0.0117831089024	0.0991537195456
a	0.0399086324877	0.0330509718745	0.0373617353883	0.0473382563983	0.26560607175	0.429374656514	0.0195745673008	0.127785083182
p	0.0134489112926	0.0114313005748	0.0131069506394	0.0213479667994	0.142250739583	0.621507565505	0.106769606767	0.070136936394
p	0.00459320784753	0.00404574379827	0.0047766120898	0.00886159591313	0.057418398861	0.468927585168	0.343979582256	0.107397270798
è	0.00291425994251	0.00468248073942	0.00475934722993	0.032213736951	0.170174666287	0.238427915056	0.399216840752	0.147610738933
n	0.0323596989142	0.0380897012465	0.0346778887433	0.0736135456503	0.263358458762	0.188585198352	0.249679180251	0.119636324978
a	0.0408683021081	0.0460878704622	0.0418294322478	0.0592743376168	0.161610112921	0.246391789451	0.21801853675	0.185919608326
o	0.0137262230994	0.0157369223774	0.0141523220559	0.0215380820723	0.071005496307	0.251092046484	0.253165345583	0.359583532775
m	0.00483220197647	0.00578980000247	0.00500833145863	0.00877531759077	0.029841889969	0.226184708828	0.394543818528	0.325023907592
a	0.00193156153216	0.00273281183416	0.00200912586288	0.00492512196359	0.0169276908563	0.281090122943	0.419221799509	0.271161745864
r	0.00124434770072	0.00241434647805	0.00115475876429	0.0036909825212	0.0111459020854	0.212608760648	0.52377621317	0.243964685288
è	0.00148224836691	0.00354244605935	0.00188432952143	0.0125032273737	0.0339076524951	0.0852182265493	0.56322720439	0.298234631763
i	0.00115085341897	0.00318765648645	0.00183199764381	0.0151626662912	0.041375272765	0.0505976611831	0.333130604797	0.553563243921
</S>	0.000686259954485	0.00205559069322	0.00100612597691	0.0082385023956	0.0214660067825	0.0433370140915	0.268913457399	0.65429702196
