 	aveva	lavorato	tutta	la	settimana	</S>
ì	0.892914685	0.0921465365	0.0042390865	0.0069619249845	0.0006600217424	0.0030778335479
c	0.696341728333	0.2721480155	0.00336454796667	0.00465336981783	0.0061397176424	0.0173526762146
h	0.586809542778	0.3757927885	0.00284616875889	0.00388577474361	0.00802709488413	0.0226386258715
e	0.462965752593	0.522330386167	0.0018756732563	0.00133943978387	0.00287570265804	0.00861302295717
p	0.303636305864	0.507785045389	0.0228572549854	0.016666179493	0.0175980439127	0.131457195852
o	0.237711352621	0.462675341796	0.0712050266618	0.026243948831	0.0237754886376	0.178388875951
l	0.116088708207	0.469595263932	0.217644488887	0.0370051539437	0.0402666522125	0.119399775984
e	0.0575221932357	0.228684335644	0.421710266296	0.0649047246479	0.0612222304042	0.165956275328
m	0.0280939825786	0.138445116215	0.599541878765	0.058533087216	0.0412777711347	0.134108164443
ì	0.0575366618595	0.250998278738	0.497004072922	0.084713708072	0.0284152750449	0.0813320008143
s	0.113526503953	0.303139016246	0.266979587641	0.103198968357	0.069509967015	0.143645940271
o	0.0925280434177	0.161470147815	0.25510158588	0.257884835119	0.081732635005	0.15128272009
n	0.0451411649059	0.0797401166717	0.336482928627	0.421585818373	0.041753277335	0.0752966393633
t	0.0449906676353	0.0680739662239	0.343843142876	0.423412569458	0.0264685851117	0.0932110557878
a	0.0308541796851	0.0388999985746	0.204949617625	0.598320913153	0.0220248900372	0.104950420929
ò	0.0115427272684	0.0155899835249	0.087016331875	0.711432571051	0.100963605346	0.073454772643
l	0.0087823743228	0.012384467675	0.0527554889583	0.589332017017	0.259663675115	0.0770819675477
i	0.0067039690836	0.00888035051233	0.0324890471194	0.548231232339	0.285083335038	0.118612069183
t	0.0027035217372	0.00354032939144	0.0128618148398	0.41892335078	0.436379615013	0.125591354394
i	0.00136855537193	0.00175700766815	0.00625490187993	0.352064956927	0.501352788338	0.137201779465
n	0.00064446423351	0.000847931260383	0.00365582255998	0.340036868976	0.506760946113	0.148053981822
a	0.000410059210503	0.000557055251128	0.00288314241999	0.232331689659	0.544196762038	0.219621302607
d	0.000614555852834	0.000721188648043	0.00230943384	0.166370139886	0.579985314013	0.249999370869
d	0.00181309771761	0.00191556781601	0.00392511628	0.0797895246287	0.660483084671	0.25207362029
o	0.00175312967354	0.00180905402734	0.00361974077667	0.0697115062096	0.507839838224	0.415266750097
m	0.00136484439218	0.00141227866445	0.00260037514222	0.0565095704032	0.550837322741	0.387275650032
à	0.00135650708073	0.00143179387482	0.00246453471407	0.0404378134677	0.727327440914	0.226981943344
d	0.00271645894358	0.00278234941161	0.00326294983802	0.0342782941559	0.814084580305	0.142875384448
a	0.00304175177006	0.00306865537454	0.00311652055734	0.0188806297186	0.615375760102	0.356516704816
</S>	0.00152430441833	0.00153820034327	0.00158858719567	0.0136828303593	0.372650630051	0.609015452408
