 	lo	sentii	ee	che	arrivava	</S>
t	0.969326725	0.0076303542	0.012219948585	0.0051843954	0.0041760432	0.00146244365
o	0.901197111667	0.0333072400667	0.0564658705283	0.00412429719	0.00375707053833	0.0011483893
n	0.634092510556	0.0576878820222	0.0687410351761	0.0213730164533	0.122947104151	0.0951584584167
ì	0.298600493519	0.329830597341	0.054495761392	0.0271464249378	0.16283948675	0.127087242972
k	0.363849551173	0.428583249114	0.0903227017973	0.0105789519993	0.0544679019873	0.0521976094907
u	0.387409480391	0.213233599705	0.328564570599	0.00596678006643	0.0186940259664	0.0461315041636
s	0.23142329013	0.204100209902	0.468119916866	0.00644623285548	0.0173110119221	0.0725993273879
a	0.163363997727	0.162751181801	0.476953952289	0.0715771572852	0.016999128074	0.108354582463
e	0.0550682751257	0.0599257409337	0.565777190763	0.185467059095	0.024037854458	0.109723900821
e	0.0187461889919	0.0206586770779	0.414442658588	0.413821179698	0.0667486068193	0.065582735507
k	0.00686037738063	0.00947801682597	0.178345727529	0.684435016566	0.0703526189398	0.0505282987357
a	0.00290355824021	0.00603402904199	0.0731159201763	0.833254352189	0.0383682023133	0.0463239662452
è	0.00249819906007	0.00982849024733	0.0713162480588	0.69750863073	0.174029402104	0.0448190170817
s	0.00385351785336	0.0151839917491	0.0672414483529	0.443256783577	0.410624140701	0.0598401123606
t	0.00292498299445	0.0098082653497	0.026429086951	0.266111718859	0.601427513567	0.0932984407869
a	0.00109343394955	0.0034449396499	0.00905667861933	0.105964771953	0.719835771189	0.160604403596
z	0.00209301622458	0.0034620194833	0.00601711634211	0.0607832793177	0.642107357063	0.285537184532
z	0.00259300189486	0.00386924749443	0.0053010007807	0.0718749504392	0.383049585688	0.533312171511
e	0.00103384857562	0.00171277197248	0.0021201876469	0.0604269728131	0.304206415229	0.630499790504
</S>	0.00052002147381	0.00088064594774	0.00112449540345	0.0383432654066	0.385563037615	0.573568545252
