 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.69808835	0.02900854	0.048081299	0.0779231065	0.069542852185	0.019311491731	0.00237873818167	0.036836481896	0.005081965721	0.0137472088265
M	0.545018701667	0.0365180906667	0.209666502333	0.1334996265	0.0389010955183	0.007414760831	0.00108079794833	0.0124000942494	0.00207852268767	0.0134218258265
a	0.515587135556	0.0227183269022	0.262560394741	0.14768109074	0.0286759790854	0.00344730322267	0.000648708602543	0.00425488850847	0.00107975310722	0.0133464132288
r	0.533885308519	0.0595872623141	0.15929186221	0.154813512153	0.0181066259411	0.0314983102532	0.0146062909206	0.00251158457482	0.00181502128041	0.0238842033629
ì	0.396705399506	0.0917187067714	0.175354267403	0.200380664051	0.033633831647	0.0486592724177	0.0201833417069	0.00332793319161	0.00211259990347	0.027923993021
a	0.326061498502	0.23632457159	0.222562099134	0.139508502684	0.030444033849	0.0243044152726	0.0076571033243	0.00250774884957	0.000759282878757	0.00987078913917
à	0.117093240501	0.47034147053	0.265191926378	0.120018998895	0.011494654583	0.00890347059087	0.0025603871121	0.000847752285557	0.000253391783836	0.00329474550556
r	0.0491269718337	0.406080696843	0.368362015459	0.125472432965	0.0116450165277	0.00816081456362	0.00344910701937	0.00432154997852	0.000815151217929	0.0225662280622
t	0.0348766752779	0.187398219948	0.46068754182	0.0875847189883	0.0184160465092	0.0153813505212	0.0264828350065	0.0178190749928	0.00715557230598	0.144197934021
e	0.0247599174593	0.092045534316	0.545765727273	0.0845430743294	0.0174997455031	0.0136613749071	0.0315746534278	0.0183198361789	0.00853909494346	0.163290986973
n	0.0136698791864	0.072554458772	0.582191775758	0.21920150811	0.025922918501	0.0072717308357	0.0118052573016	0.00662232360763	0.00286928961062	0.05789078929
a	0.00958712716547	0.0531243275907	0.529978701919	0.333320976037	0.037291406167	0.00495534607857	0.00522717573553	0.00271068016688	0.000979848331773	0.0228243845833
s	0.0104070914918	0.0363602765302	0.45192820064	0.339590788679	0.112378405389	0.0148631486929	0.0110267124802	0.00509528798663	0.00105527871749	0.0172947953478
t	0.0138120888306	0.0333509415101	0.44034611688	0.24829860956	0.141229119796	0.0228319705643	0.0233469531601	0.0422377406622	0.0113163721725	0.0232300774493
e	0.00779390671153	0.0264463258367	0.433414022293	0.231661153187	0.187504817932	0.0147557415214	0.0182220050847	0.0505280308774	0.0140101409624	0.0156638644364
m	0.00733607033851	0.0217581352789	0.261576344098	0.280437054396	0.349354192644	0.0262009788405	0.0207262273929	0.0182249761825	0.0047975160257	0.0095885130988
b	0.00808836654617	0.030183458093	0.273657391366	0.263404774799	0.341023877548	0.0287740918468	0.0220391621976	0.00739342238217	0.00182666204857	0.0236087870329
r	0.0122326029487	0.044383355031	0.419005070455	0.234738548266	0.215079201183	0.0162310458489	0.0176647647992	0.00552386004872	0.00210778558952	0.0330337613443
ò	0.0187083253162	0.048117466677	0.327430434152	0.198442896089	0.181406862394	0.101889796283	0.0450426949331	0.0359283241829	0.0109128411965	0.0321203604481
s	0.0222590954387	0.041751310559	0.135511500384	0.15269697203	0.213584674131	0.151524582094	0.147627238311	0.0521004987276	0.0273132393988	0.055630878816
e	0.0174792456629	0.027685820853	0.0763901984613	0.10629278401	0.354322731377	0.153063607365	0.155116332437	0.0311254849092	0.0240429714229	0.054480813272
m	0.0076225124043	0.0138634842843	0.0459577698204	0.0821741303367	0.473298360459	0.196548942455	0.129096563812	0.0172358027697	0.00832258043097	0.0258798430907
è	0.00842705980143	0.0127260274281	0.0239048199401	0.0587927897789	0.370944103486	0.331265427485	0.140258464604	0.0253011533899	0.00524982967699	0.0231303140302
n	0.0220745589338	0.0250415761427	0.0197897873134	0.0580118972596	0.251741727829	0.397246255828	0.153713344868	0.0319765814633	0.004496675959	0.0359076226767
a	0.0225852494446	0.0246511300809	0.0198638281045	0.0453151590865	0.174051365943	0.312934405276	0.180514601623	0.158268698154	0.004284333753	0.0575313025589
m	0.00865704561487	0.0101351223936	0.0117683782348	0.0209055690288	0.0996486403143	0.242892795092	0.246481287208	0.284131382718	0.0115156414843	0.0638642041863
a	0.00393405410162	0.00484573536453	0.0063468277116	0.0100906894096	0.0568840247714	0.150995005031	0.243513527736	0.415805327573	0.0285387171614	0.0790461250621
s	0.00334707359721	0.00422368535484	0.00525069267053	0.0066463082032	0.0271591535905	0.0839283893437	0.151162567912	0.433548589191	0.169648572387	0.115084963687
t	0.00571725396574	0.0114879531183	0.0349840568902	0.0153841727344	0.0273435185302	0.0501151291146	0.124386082637	0.32398766973	0.282531360796	0.124062777896
