 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.754603565	0.239859369	0.0037199927	0.0014132345	0.0001340452165	0.00015819528415	9.73747515e-05	3.65990735e-06	1.05431393e-05
ò	0.440673112333	0.475140529667	0.0653508093667	0.0180130013333	0.000596048043167	0.000186134487483	3.40937708333e-05	1.44164107167e-06	4.83299946667e-06
t	0.274878761444	0.464279919889	0.210244886456	0.0369745954444	0.00540183211439	0.00735312641583	0.000369576726278	2.67126895456e-05	0.000470592745989
t	0.344550103815	0.262807087963	0.240385375485	0.0427266921481	0.0723657507048	0.0336505144719	0.00147290227543	6.54400131819e-05	0.00197612451533
i	0.258048160645	0.194072087321	0.334921488495	0.083569852716	0.0905073780683	0.035335715724	0.00148412739728	5.21223940246e-05	0.00200908503136
è	0.0865738726883	0.149581681107	0.524361029498	0.195302904239	0.0309227144561	0.012074039428	0.00049650370556	1.73843280069e-05	0.000669907694989
t	0.0418296573294	0.0786326200357	0.502991786499	0.32019787808	0.0176002154187	0.0239510687627	0.00686441840285	0.00091283669637	0.00701954638995
t	0.0354716594431	0.0502075566786	0.5696751855	0.26216405936	0.0154564062396	0.0319864879209	0.013409930801	0.00155966459879	0.02006906913
a	0.020849229261	0.0294944264595	0.7131489085	0.185383829787	0.0083623923132	0.015356384207	0.00891288281433	0.000868271600613	0.0176236795834
s	0.0179986622003	0.0275994923865	0.5508274295	0.258027223262	0.0230500509044	0.0744842736357	0.0370825694854	0.000895922267888	0.0100343827345
e	0.0170469376205	0.0263047562288	0.404431753167	0.373307387754	0.0293076844348	0.0946232996452	0.0465548814118	0.000905424679863	0.00751787929717
o	0.00568424257477	0.00913086897627	0.291663191456	0.622769695918	0.0190130679449	0.0332866752151	0.0156227342316	0.000302164376981	0.00252735222039
G	0.00615252933912	0.00892628445876	0.122252110885	0.716915965306	0.035355319315	0.013527207805	0.00579540915487	0.0134241613188	0.0776510244758
i	0.00633868778304	0.00915988788625	0.0910382236283	0.723238208435	0.0390406044383	0.006141734675	0.00252668608896	0.0178290356463	0.104686945025
o	0.00214874518135	0.00345068113875	0.0578972912094	0.702702016145	0.169616022813	0.020233759465	0.000917086996987	0.00597502859843	0.037059363485
v	0.00295751031078	0.00519745815625	0.0302555927365	0.487980782048	0.339852527604	0.026619526055	0.000925492862329	0.0158525723758	0.0903585227717
à	0.00349459581693	0.00637807438542	0.0206258187788	0.279254577349	0.539270629201	0.021813397585	0.00161371975411	0.0192087235053	0.108340448391
