 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.59799689	0.39584555365	0.00127921295	0.001100344557	0.0003603554645	0.0027721055395	0.000452427477407	4.76150218802e-05	0.00014543687254
g	0.306456426667	0.470926037883	0.0934733143833	0.0396548760903	0.0251936883478	0.0550090537728	0.000689172544073	0.00203448087188	0.00656290405587
e	0.251259592222	0.453649032628	0.124402854394	0.0525664988934	0.0334961333726	0.0724420471443	0.000771638166358	0.00269768123943	0.00871451809629
n	0.213245075074	0.648409877543	0.0669193060647	0.0197764361611	0.0116706684142	0.0274530589348	0.000306851563786	0.00312172669528	0.0090970254431
i	0.123394096025	0.763818259181	0.0679847903549	0.013189986387	0.0054236067714	0.0133630793116	0.000168116979929	0.00328098179309	0.0093771029677
t	0.124928958675	0.639741846394	0.095947826785	0.0189210324623	0.0148777248571	0.0910707754372	0.000940460528643	0.00257197095903	0.0109994058092
ò	0.104858573558	0.408822358798	0.219367818928	0.0790321348208	0.0395171502857	0.130941295146	0.00180317917621	0.00291774961968	0.0127397471697
r	0.123034891853	0.366485316266	0.260954102976	0.0921687259403	0.0440027187619	0.074762239382	0.00171691019207	0.00952982037323	0.0273452746232
u	0.115239503884	0.286542512089	0.344802014325	0.13410947298	0.0314939805873	0.0442485484607	0.00107032831036	0.0112310856244	0.0312625268744
e	0.039188549628	0.144813877363	0.494804971442	0.239885214327	0.0403343645291	0.0254104724869	0.000368515766787	0.0038647329198	0.0113292901248
n	0.0213638859427	0.103946034454	0.430439447147	0.226767621442	0.120858118176	0.0467151861623	0.000315080305929	0.0121026135183	0.0374920158749
è	0.0164957074142	0.0662244894847	0.331294239049	0.298793443814	0.160428616059	0.0640199220541	0.000314804373976	0.0151876683061	0.047241098125
n	0.0340664035714	0.0648859778282	0.27879346635	0.347082177938	0.19012723202	0.043029472018	0.000209377256659	0.0080775705687	0.033728302875
u	0.0384772201091	0.0549209953561	0.164681107783	0.209765332646	0.199433264007	0.298086612006	0.00132294034555	0.0053733286629	0.0279392098817
s	0.016868617955	0.023470269532	0.065760000261	0.098904099882	0.186931364669	0.427187134002	0.124215930615	0.0287085776943	0.0279540615506
a	0.00965928389833	0.0129652731173	0.0323827247203	0.0477594721273	0.156120496556	0.467954528001	0.203495251872	0.0377237282981	0.0319392541835
l	0.00434024531278	0.00566728364577	0.0132017880734	0.0225082290424	0.0742732281853	0.452169659334	0.336263912291	0.0625541668327	0.0290214540612
l	0.00295279937093	0.00363260271526	0.00724471019113	0.0149457571808	0.0416703989284	0.179937187111	0.39694883743	0.227280925611	0.125386760354
i	0.00141702591698	0.00168886660509	0.00324281791371	0.0123701550603	0.0168972538428	0.15207923637	0.22604723581	0.307971445204	0.278285936785
m	0.00300201113233	0.00335924073503	0.00524069452124	0.0121351473534	0.0308990352809	0.158469605457	0.36390475527	0.188875504068	0.234113988928
o	0.00402467451078	0.00451583304501	0.00685936384041	0.0133325807845	0.0389173407603	0.223353165152	0.469263868423	0.0993345836893	0.140398612976
n	0.00856457510359	0.008844226815	0.0106190579468	0.0182933985948	0.0388297575868	0.250896471717	0.391513759474	0.13948504123	0.132953730992
ì	0.0126976447012	0.0130960639383	0.0181942503156	0.0428809948649	0.0562474425289	0.175480613906	0.332623746491	0.181653007077	0.167126246997
s	0.0134241165671	0.0139753496461	0.0203423221052	0.0504057372883	0.0505512441763	0.141661592969	0.280323265497	0.262066265692	0.167250121332
o	0.0105188870254	0.0108070557389	0.0135965736357	0.0261640086628	0.0263612093688	0.072071114123	0.199118614532	0.481349048564	0.160013486111
m	0.00457406487813	0.00467046630313	0.0057786799459	0.0104211216876	0.0123156270996	0.030110662341	0.136193440877	0.626522976188	0.169412948704
e	0.00261504150771	0.00265051672438	0.00321647431197	0.0052792895492	0.00775077195987	0.0201658312803	0.118904648959	0.578568998729	0.260848402901
m	0.00142246951757	0.00145045726479	0.00171239130066	0.0027636405364	0.00372655657996	0.0144981284268	0.0746488369863	0.586461106243	0.3133163743
a	0.00100264027986	0.0010250880966	0.00116632835255	0.00172771283213	0.00226237296332	0.0086065834756	0.0563102234288	0.586583755414	0.341315254767
i	0.000389307247287	0.0004179476572	0.000481875426517	0.00087220435071	0.00085515134444	0.0095651868252	0.0212989294763	0.411055835138	0.555063541589
</S>	0.000271164443643	0.0003158776536	0.000363021298258	0.000736648205355	0.00052216355222	0.0127180764126	0.0135754385881	0.308223882569	0.663273720794
