 	sta	seduta	nel	giardino	</S>
s	0.9335689	0.051800632	0.0051149663	0.00210326965	0.00741222675
t	0.786424066667	0.102016360667	0.0792762696333	0.01855878595	0.0137245104167
è	0.451627095556	0.407851676889	0.103691834371	0.0232099900167	0.0136193670556
i	0.165054517652	0.786512478963	0.0346268874657	0.0083845162389	0.00542153210187
k	0.0602127660173	0.598681169654	0.0234559083372	0.140489991613	0.177160134201
a	0.0247133915058	0.456362779885	0.0228623767791	0.192829529204	0.3032319214
s	0.0591816423353	0.461220279962	0.0384444752597	0.195171585068	0.2459820038
i	0.0696754000284	0.226977778321	0.238680991753	0.222860573689	0.241805261267
m	0.0289609429261	0.098014311107	0.584746207251	0.12019777923	0.168080796756
m	0.0194740503087	0.048530145369	0.510690254417	0.07574617241	0.345559435252
è	0.0696462824362	0.258885670123	0.193030930139	0.06687839247	0.411558784084
n	0.192574944145	0.518002673374	0.089356806713	0.0417530351567	0.158312551361
i	0.174675506875	0.371746560991	0.323012195571	0.0557274860522	0.074838220787
s	0.0665176734517	0.137420191864	0.58778404519	0.162327943684	0.0459501355957
t	0.0389718061506	0.063163201288	0.470852678397	0.372817194561	0.0541951145319
o	0.0216069915792	0.0269591750493	0.383780676132	0.504900384854	0.062752762844
n	0.0092845660554	0.0121788294698	0.497656225377	0.432384138285	0.0484962432813
g	0.00526272119513	0.00720497358993	0.388786096459	0.384871296095	0.213874922094
h	0.00953649757504	0.0116833307966	0.166319883486	0.452077745365	0.360382550698
i	0.010880538247	0.0131951791655	0.135750461162	0.544011935122	0.296161903566
a	0.00367573779767	0.00548346035517	0.132124870387	0.563640945041	0.295074994522
r	0.00195657785922	0.00463226185172	0.262575350129	0.496774308347	0.234061489507
d	0.00230451478641	0.00589178485057	0.277592738376	0.435260116116	0.278950854502
ì	0.00191838276214	0.00820182885019	0.124973509792	0.554714658705	0.310191638167
n	0.00262079062071	0.00873529985006	0.0692149879307	0.779508302902	0.139920595722
o	0.00266507318157	0.00515468499335	0.0325174316436	0.626056207634	0.333606561574
</S>	0.00134775890278	0.00269291721167	0.0199689253218	0.390515738817	0.585474630787
