 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.745247085	0.085337611	0.1603909445	0.00891946816	8.10881715e-05	1.8483322e-05	5.334364105e-06
à	0.428175607	0.257813233667	0.3038081015	0.01007016872	0.0001130889485	1.78419258333e-05	1.96100789167e-06
b	0.184233577667	0.517298597889	0.2921554005	0.00505103054	0.000224728364167	0.000919597035444	0.000117079045084
b	0.134436074556	0.66601735263	0.193098226833	0.00460227024667	0.000284772668056	0.00124856618015	0.000312751035028
i	0.350208610185	0.517674950877	0.125898736944	0.00522508991556	0.000237458116019	0.000460142831717	0.000294972428343
t	0.712581203395	0.228840472959	0.0533979827013	0.00303208964185	0.00016201338134	0.000180845139906	0.00180532660611
o	0.814321654465	0.15773121032	0.0184361338538	0.00651509248395	0.00053689490978	0.000181071805969	0.0022778965397
u	0.529509550822	0.132589030107	0.0159040638513	0.301141069828	0.0137026174366	0.00633197753532	0.000821636547567
k	0.450493862941	0.0637131217023	0.0166638380504	0.403601608943	0.0188796027789	0.0211707115118	0.0254772426125
o	0.42057122598	0.0419419005674	0.248305860783	0.221276301981	0.00831538589297	0.0249764341706	0.0346129309042
r	0.329820236993	0.101486618522	0.324055090094	0.16536267866	0.00402125596432	0.0135671090569	0.0616870536681
a	0.295533027598	0.117639816841	0.199628153198	0.30513292422	0.00307218538811	0.00664773411897	0.072346182556
s	0.229164334466	0.12184966628	0.159168119533	0.376696429407	0.00543460152937	0.00487724003966	0.102809582185
ì	0.206876658289	0.122648789317	0.313974221644	0.236506387802	0.00624346690979	0.00242691311322	0.111323562362
u	0.0694874935297	0.0416609245623	0.383566119215	0.174711560934	0.263637063037	0.0156407065711	0.0512961590873
t	0.0303230324766	0.0172094580874	0.150451308405	0.089430322978	0.365242129012	0.0311610945237	0.316182653029
è	0.0168704903555	0.00860576393913	0.063630516135	0.0492005726593	0.443903171004	0.0239239115079	0.393865573676
l	0.0364917923152	0.0103959795564	0.0405294867117	0.0406517315531	0.599023303668	0.0269893395026	0.245918370559
i	0.0430238409267	0.0109393698705	0.0248038088039	0.0261248377844	0.433957481223	0.0280409555009	0.433109690186
à	0.0147286078639	0.0039626100085	0.011132289068	0.0101842767948	0.286905757074	0.279678845167	0.393407618395
s	0.0066501828213	0.0021560761695	0.00475863328933	0.00460983119827	0.184859595691	0.436440871722	0.360524827798
p	0.00366984905043	0.00132716568317	0.00438675496311	0.00264709286609	0.116361458564	0.231235913241	0.640371775933
r	0.00212825919348	0.00124146158772	0.0442005294877	0.015102931422	0.159333992855	0.152443653747	0.625549171978
o	0.00163647555783	0.00117804106391	0.0560588697292	0.0191356364073	0.202722874285	0.207516014582	0.511752070659
</S>	0.000958880218915	0.000626107033955	0.0291621847146	0.00995573210365	0.174136862143	0.241467727291	0.543692485329
