 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.908936825	0.08963686525	0.00091995265	0.00025233975	7.848731945e-05	2.84966818e-05	9.86613134e-05	3.645990215e-05	2.30368803e-06	9.58523485e-06
ò	0.579933872667	0.415403715083	0.00298430098333	0.00155937371667	5.22482761167e-05	1.50145431333e-05	3.330744894e-05	1.247382989e-05	9.16152488333e-07	4.742174896e-06
t	0.330945391889	0.623795731694	0.0179207053278	0.0130114986722	0.00348729563204	0.00882252981771	0.00037499534852	0.00103673979104	9.63292622878e-05	0.000508762043011
t	0.35668456063	0.384267887231	0.0257323521093	0.0355811295574	0.0201638238773	0.171986021606	0.000862324849507	0.00287528689701	0.000143220456429	0.00170337761434
i	0.230574508707	0.431771645744	0.0569223410364	0.0358552831858	0.0223062245824	0.217795925135	0.000660980093259	0.00245585259791	6.28298988e-05	0.00159441360606
ì	0.077022581399	0.555889381915	0.266730650345	0.0183921643953	0.0074808540088	0.0728920625917	0.000220569099343	0.000819231909113	2.09590280237e-05	0.00053155132427
r	0.063662947133	0.364369623972	0.481343533448	0.0337348714651	0.00548330219427	0.0327460848106	0.00538248482461	0.0062402674806	0.000980514540108	0.00605634026239
t	0.112160129044	0.275695011324	0.377113904483	0.0667404184884	0.0140436797314	0.0511359792702	0.0100412699415	0.0491570074935	0.0029166833467	0.0409959167541
e	0.0904593229757	0.200295785775	0.450251228161	0.0819558074961	0.0143381581771	0.0495313920901	0.00628943189717	0.0575257760962	0.00258863606211	0.046764453269
è	0.0301695299089	0.077075284925	0.76507624272	0.0673064584987	0.00522037844237	0.0173910754967	0.00210110568612	0.0192074968694	0.000862994021201	0.0155893794033
t	0.015435808259	0.0370474593083	0.68115180424	0.165423788833	0.00659514726412	0.0124021516322	0.0260365943658	0.0294773518621	0.00597872519436	0.0204511357637
t	0.015029535753	0.0285681151028	0.401787241413	0.209941849611	0.014726246088	0.0227552592107	0.0411923307886	0.112058517287	0.0202347273981	0.133706183921
a	0.00952945216033	0.0180411917676	0.402506517138	0.22104876987	0.014247731796	0.0211999238369	0.0209929457495	0.116843309896	0.0192994810854	0.156290709897
