 	le	melanzane	vogliono	girate	</S>
e	0.90842063	0.0883432315	0.000914636395	0.000507074271437	0.001814561184
m	0.79193601	0.180841483833	0.00177249396167	0.00869448530477	0.0167556180507
a	0.747485016667	0.217198407944	0.00204605957722	0.0114300408263	0.0218405012569
r	0.624113908889	0.344354982648	0.00130905091574	0.00690031333343	0.023321769659
a	0.43955575963	0.521630427549	0.00352139323858	0.00577759631114	0.0295148568863
n	0.309492526543	0.643338492516	0.00399382474619	0.00523862497038	0.0379365372954
g	0.161599242181	0.603129504172	0.00244698944873	0.0103587709901	0.222465505765
i	0.231721440727	0.465166768057	0.00849618481624	0.00984459133003	0.284771063255
à	0.233918316909	0.575693499352	0.0664259366054	0.00454347227668	0.119418802085
n	0.13495830897	0.607447393117	0.0800124603351	0.0148349729256	0.162746853695
e	0.0970367976567	0.361542656039	0.057423968245	0.0368742356419	0.447122331232
e	0.0352980493189	0.13646123968	0.368300326082	0.036921782214	0.423018581744
t	0.0169428655396	0.0627117192267	0.447116032694	0.185439872405	0.287789498581
è	0.0106138568732	0.0338124427422	0.473496514898	0.240536912468	0.241540289327
l	0.0177464236511	0.0352418339141	0.494362721633	0.300204042489	0.152445012909
u	0.020024306002	0.0347363017214	0.277450350544	0.542887114163	0.12490196197
n	0.007546541219	0.0130421264905	0.194388037181	0.730072068054	0.05495124599
v	0.00787045283967	0.00626858943017	0.0864273513937	0.823035369351	0.07639822633
o	0.00749171831322	0.00268766050006	0.120971292465	0.72188156645	0.146967758777
t	0.00971784047107	0.00698356742335	0.121743211822	0.73242233215	0.129133030592
i	0.0101496383504	0.00830066549645	0.0535518559407	0.82419462405	0.103803201197
m	0.00430865931013	0.00369092805415	0.0272463762469	0.864398788017	0.100355288732
m	0.01811842977	0.00495506521805	0.014645479349	0.770450512672	0.191830571244
è	0.0231046695233	0.00545797263935	0.0147973881163	0.739850700891	0.216789291748
n	0.0419966581078	0.0237081927798	0.0402621783721	0.75204871363	0.141984255249
e	0.0470897424593	0.0287943888916	0.0437206462574	0.491244164543	0.389151055083
</S>	0.0236254628646	0.0144050083933	0.0226895963287	0.326815722272	0.612464197542
